MNT_SURFAC;ZLIDAR;X;Y
;189.470;871717.09;6526467.53
;189.470;871715.21;6526466.95
;189.470;871713.33;6526466.37
;189.440;871711.45;6526465.79
;189.440;871709.63;6526465.23
;189.440;871707.82;6526464.67
;189.440;871706.01;6526464.12
;189.451;871704.20;6526463.56
;189.451;871702.33;6526462.97
;189.451;871700.45;6526462.39
;189.443;871698.57;6526461.80
;189.457;871696.70;6526461.22
;189.457;871694.82;6526460.64
;189.451;871692.94;6526460.05
;189.451;871691.06;6526459.47
;189.451;871689.19;6526458.88
;189.438;871687.31;6526458.30
;189.438;871685.43;6526457.71
;189.438;871683.56;6526457.13
;189.474;871681.68;6526456.54
;189.474;871679.80;6526455.96
;189.474;871677.93;6526455.37
;189.426;871676.05;6526454.79
;189.426;871674.17;6526454.21
;189.426;871672.30;6526453.62
;189.426;871670.42;6526453.04
;189.336;871668.54;6526452.45
;189.440;871666.67;6526451.87
;189.440;871664.79;6526451.28
;189.440;871662.91;6526450.70
;189.440;871661.04;6526450.11
;189.440;871659.16;6526449.53
;189.422;871657.28;6526448.94
;189.422;871655.41;6526448.36
;189.392;871653.53;6526447.78
;189.392;871651.65;6526447.19
;189.392;871649.78;6526446.61
;189.392;871647.90;6526446.02
;189.416;871646.02;6526445.44
;189.416;871644.15;6526444.85
;0.000;871642.27;6526444.27
;0.000;871640.39;6526443.68
;0.000;871638.52;6526443.10
;0.000;871636.64;6526442.51
;0.000;871634.76;6526441.93
;189.383;871632.89;6526441.35
;189.383;871631.01;6526440.76
;189.383;871629.13;6526440.18
;189.383;871627.26;6526439.59
;189.383;871625.38;6526439.01
;189.382;871623.50;6526438.42
;189.382;871621.55;6526438.16
;189.382;871619.59;6526437.90
;189.382;871617.64;6526437.65
;189.382;871615.68;6526437.39
;189.382;871613.73;6526437.13
;189.272;871611.77;6526436.87
;189.270;871609.81;6526436.61
;189.270;871607.86;6526436.35
;189.270;871605.90;6526436.09
;189.270;871603.95;6526435.83
;189.270;871601.99;6526435.58
;189.210;871600.04;6526435.32
;189.199;871598.08;6526435.06
;189.199;871596.13;6526434.80
;189.199;871594.17;6526434.54
;189.199;871592.21;6526434.28
;189.212;871590.26;6526434.02
;189.147;871588.30;6526433.76
;189.147;871586.35;6526433.50
;189.147;871584.39;6526433.25
;189.147;871582.44;6526432.99
;189.167;871580.48;6526432.73
;189.167;871578.52;6526432.47
;189.167;871576.57;6526432.21
;189.167;871574.61;6526431.95
;189.141;871572.66;6526431.69
;189.141;871570.70;6526431.43
;189.175;871568.75;6526431.18
;189.175;871566.79;6526430.92
;189.175;871564.84;6526430.66
;189.175;871562.88;6526430.40
;189.175;871560.92;6526430.14
;189.151;871558.97;6526429.88
;189.151;871557.01;6526429.62
;189.151;871555.06;6526429.36
;189.152;871553.10;6526429.10
;189.152;871551.15;6526428.85
;189.152;871549.19;6526428.59
;189.140;871547.23;6526428.33
;189.140;871545.28;6526428.07
;189.140;871543.32;6526427.81
;189.140;871541.37;6526427.55
;189.157;871539.41;6526427.29
;189.148;871537.46;6526427.03
;189.148;871535.50;6526426.78
;189.148;871533.55;6526426.52
;189.154;871531.59;6526426.30
;189.154;871529.63;6526426.09
;189.154;871527.67;6526425.88
;189.157;871525.72;6526425.66
;189.157;871523.76;6526425.45
;189.157;871521.80;6526425.24
;189.152;871519.84;6526425.02
;189.147;871517.89;6526424.81
;189.147;871515.93;6526424.60
;189.147;871513.97;6526424.38
;189.148;871512.01;6526424.17
;189.148;871510.04;6526423.96
;189.165;871508.07;6526423.74
;189.165;871506.11;6526423.53
;189.146;871504.14;6526423.31
;189.165;871502.18;6526423.10
;189.165;871500.21;6526422.89
;189.165;871498.24;6526422.67
;189.147;871496.28;6526422.46
;189.147;871494.31;6526422.24
;189.155;871492.34;6526422.03
;189.155;871490.38;6526421.81
;189.155;871488.41;6526421.60
;189.155;871486.45;6526421.39
;189.159;871484.48;6526421.17
;189.159;871482.51;6526420.96
;189.159;871480.55;6526420.74
;189.128;871478.58;6526420.53
;189.128;871476.61;6526420.32
;189.128;871474.65;6526420.10
;189.128;871472.68;6526419.89
;189.156;871470.72;6526419.67
;189.156;871468.75;6526419.46
;189.102;871466.78;6526419.25
;189.102;871464.82;6526419.03
;189.102;871462.85;6526418.82
;189.102;871460.88;6526418.60
;189.173;871458.92;6526418.39
;189.173;871456.95;6526418.17
;189.168;871454.99;6526417.96
;189.168;871453.02;6526417.75
;189.168;871451.05;6526417.53
;189.168;871449.09;6526417.32
;189.168;871447.12;6526417.10
;189.168;871445.15;6526416.89
;189.168;871443.19;6526416.68
;0.000;871441.22;6526416.46
;189.140;871439.26;6526416.25
;189.140;871437.29;6526416.03
;189.140;871435.32;6526415.82
;189.140;871433.36;6526415.60
;189.140;871431.39;6526415.39
;189.140;871429.42;6526415.18
;189.140;871427.46;6526414.96
;189.140;871425.49;6526414.75
;189.140;871423.53;6526414.53
;189.140;871421.56;6526414.32
;189.171;871419.59;6526414.11
;189.171;871417.63;6526413.89
;189.171;871415.66;6526413.68
;0.000;871413.69;6526413.46
;0.000;871411.73;6526413.25
;0.000;871409.76;6526413.03
;0.000;871407.80;6526412.82
;0.000;871405.83;6526412.61
;0.000;871403.86;6526412.39
;0.000;871401.90;6526412.18
;0.000;871399.93;6526411.96
;0.000;871397.98;6526411.63
;189.154;871396.04;6526411.29
;189.154;871394.09;6526410.95
;189.154;871392.15;6526410.62
;189.154;871390.20;6526410.28
;189.154;871388.26;6526409.94
;189.154;871386.31;6526409.60
;189.154;871384.37;6526409.27
;189.154;871382.42;6526408.93
;189.154;871380.48;6526408.59
;0.000;871378.53;6526408.25
;0.000;871376.58;6526407.92
;0.000;871374.64;6526407.58
;0.000;871372.69;6526407.24
;0.000;871370.75;6526406.91
;0.000;871368.80;6526406.57
;0.000;871366.86;6526406.23
;189.068;871364.91;6526405.89
;189.068;871362.97;6526405.56
;189.068;871361.02;6526405.22
;189.068;871359.08;6526404.88
;189.068;871357.13;6526404.55
;189.056;871355.18;6526404.21
;189.056;871353.24;6526403.87
;189.056;871351.29;6526403.53
;189.056;871349.35;6526403.20
;189.119;871347.40;6526402.86
;189.119;871345.46;6526402.52
;189.119;871343.51;6526402.18
;189.119;871341.57;6526401.85
;189.137;871339.62;6526401.51
;189.147;871337.68;6526401.17
;189.139;871335.73;6526400.84
;189.139;871333.78;6526400.50
;189.134;871331.84;6526400.16
;189.134;871329.89;6526399.82
;189.134;871327.95;6526399.49
;189.134;871326.00;6526399.15
;189.134;871324.06;6526398.81
;189.113;871322.11;6526398.48
;189.157;871320.17;6526398.14
;189.157;871318.22;6526397.80
;189.157;871316.28;6526397.46
;189.157;871314.33;6526397.13
;189.146;871312.38;6526396.79
;189.146;871310.44;6526396.45
;189.146;871308.49;6526396.12
;189.146;871306.55;6526395.78
;189.146;871304.60;6526395.44
;189.130;871302.66;6526395.10
;189.130;871300.71;6526394.77
;189.130;871298.79;6526394.30
;189.130;871296.87;6526393.83
;189.130;871294.95;6526393.37
;0.000;871293.03;6526392.90
;0.000;871291.11;6526392.43
;0.000;871289.19;6526391.96
;189.120;871287.27;6526391.50
;189.120;871285.36;6526391.03
;189.117;871283.44;6526390.56
;189.117;871281.52;6526390.10
;189.117;871279.60;6526389.63
;189.117;871277.68;6526389.16
;189.117;871275.76;6526388.70
;189.106;871273.84;6526388.23
;189.106;871271.92;6526387.76
;189.136;871270.00;6526387.30
;189.104;871268.08;6526386.83
;189.104;871266.16;6526386.36
;189.085;871264.24;6526385.89
;189.085;871262.32;6526385.43
;189.085;871260.40;6526384.96
;189.109;871258.48;6526384.49
;189.109;871256.56;6526384.03
;189.072;871254.64;6526383.56
;189.072;871252.72;6526383.09
;189.072;871250.80;6526382.63
;189.107;871248.88;6526382.16
;189.107;871246.96;6526381.69
;189.107;871245.04;6526381.23
;189.093;871243.13;6526380.76
;189.093;871241.21;6526380.29
;189.093;871239.29;6526379.83
;189.087;871237.37;6526379.36
;189.087;871235.45;6526378.89
;189.087;871233.53;6526378.42
;189.087;871231.61;6526377.96
;189.119;871229.69;6526377.49
;189.119;871227.77;6526377.02
;189.119;871225.85;6526376.56
;189.119;871223.93;6526376.09
;189.009;871222.01;6526375.62
;189.009;871220.09;6526375.16
;189.081;871218.17;6526374.69
;189.081;871216.25;6526374.22
;189.081;871214.33;6526373.76
;189.081;871212.41;6526373.29
;189.081;871210.49;6526372.82
;189.081;871208.57;6526372.35
;189.067;871206.65;6526371.89
;189.067;871204.73;6526371.42
;189.067;871202.82;6526370.95
;189.067;871200.95;6526370.26
;189.067;871199.08;6526369.57
;189.042;871197.21;6526368.88
;189.042;871195.34;6526368.19
;189.042;871193.47;6526367.50
;189.042;871191.60;6526366.81
;189.044;871189.73;6526366.12
;189.044;871187.86;6526365.43
;189.044;871185.99;6526364.74
;189.044;871184.12;6526364.05
;189.043;871182.25;6526363.36
;188.970;871180.38;6526362.67
;188.970;871178.51;6526361.98
;188.970;871176.64;6526361.29
;188.970;871174.78;6526360.60
;188.970;871172.91;6526359.91
;188.970;871171.04;6526359.22
;188.970;871169.17;6526358.53
;0.000;871167.30;6526357.84
;0.000;871165.43;6526357.15
;0.000;871163.56;6526356.46
;0.000;871161.69;6526355.77
;0.000;871159.82;6526355.08
;0.000;871157.95;6526354.39
;189.003;871156.08;6526353.70
;189.003;871154.21;6526353.01
;189.003;871152.34;6526352.32
;189.003;871150.47;6526351.63
;189.003;871148.60;6526350.94
;189.003;871146.74;6526350.25
;189.003;871144.87;6526349.56
;188.986;871143.00;6526348.87
;188.986;871141.13;6526348.18
;188.986;871139.26;6526347.49
;188.945;871137.39;6526346.80
;188.945;871135.52;6526346.11
;188.945;871133.65;6526345.42
;188.958;871131.78;6526344.73
;188.972;871129.91;6526344.04
;188.972;871128.04;6526343.34
;188.946;871126.17;6526342.65
;188.962;871124.30;6526341.96
;188.962;871122.43;6526341.27
;188.886;871120.56;6526340.58
;188.917;871118.69;6526339.89
;188.917;871116.83;6526339.20
;188.917;871115.16;6526338.20
;188.917;871113.49;6526337.20
;188.920;871111.82;6526336.20
;188.908;871110.15;6526335.20
;188.908;871108.48;6526334.19
;188.908;871106.81;6526333.19
;188.886;871105.14;6526332.19
;188.844;871103.47;6526331.19
;188.844;871101.80;6526330.19
;188.883;871100.11;6526329.17
;188.883;871098.42;6526328.16
;188.883;871096.73;6526327.15
;188.883;871095.04;6526326.13
;188.877;871093.35;6526325.12
;188.877;871091.66;6526324.10
;188.877;871089.97;6526323.09
;188.845;871088.28;6526322.08
;188.845;871086.59;6526321.06
;188.873;871084.90;6526320.05
;188.873;871083.21;6526319.04
;188.873;871081.52;6526318.02
;188.873;871079.83;6526317.01
;188.873;871078.14;6526315.99
;188.855;871076.45;6526314.98
;188.855;871074.76;6526313.97
;188.855;871073.07;6526312.95
;188.855;871071.39;6526311.94
;188.858;871069.70;6526310.93
;188.858;871068.01;6526309.91
;188.856;871066.32;6526308.90
;188.856;871064.63;6526307.88
;188.862;871062.94;6526306.87
;188.860;871061.25;6526305.86
;188.860;871059.56;6526304.84
;188.860;871057.87;6526303.83
;188.834;871056.18;6526302.82
;188.834;871054.49;6526301.80
;188.759;871052.80;6526300.79
;188.759;871051.11;6526299.77
;188.759;871049.42;6526298.76
;188.759;871047.73;6526297.75
;188.832;871046.04;6526296.73
;188.832;871044.35;6526295.72
;188.818;871042.66;6526294.71
;188.818;871040.97;6526293.69
;188.818;871039.28;6526292.68
;188.804;871037.59;6526291.66
;188.804;871035.90;6526290.65
;188.807;871034.21;6526289.64
;188.807;871032.53;6526288.62
;188.785;871030.84;6526287.61
;188.786;871029.54;6526286.11
;188.786;871028.24;6526284.60
;188.786;871026.94;6526283.10
;188.790;871025.65;6526281.59
;188.790;871024.35;6526280.09
;188.790;871023.05;6526278.58
;188.788;871021.76;6526277.08
;188.788;871020.46;6526275.57
;188.790;871019.16;6526274.07
;188.790;871017.87;6526272.56
;188.764;871016.57;6526271.06
;188.764;871015.27;6526269.56
;188.764;871013.98;6526268.05
;188.764;871012.68;6526266.55
;188.787;871011.38;6526265.04
;188.788;871010.08;6526263.54
;188.788;871008.79;6526262.03
;188.788;871007.49;6526260.53
;188.788;871006.19;6526259.02
;188.779;871004.90;6526257.52
;188.779;871003.60;6526256.02
;188.779;871002.30;6526254.51
;188.779;871001.01;6526253.01
;188.759;870999.71;6526251.50
;188.759;870998.41;6526250.00
;188.759;870997.11;6526248.49
;188.775;870995.82;6526246.99
;188.775;870994.52;6526245.48
;188.775;870993.22;6526243.98
;188.775;870991.93;6526242.47
;188.766;870990.63;6526240.97
;188.766;870989.33;6526239.47
;188.766;870988.04;6526237.96
;188.766;870986.74;6526236.46
;188.766;870985.44;6526234.95
;188.758;870984.14;6526233.45
;188.758;870982.85;6526231.94
;188.758;870981.55;6526230.44
;188.758;870980.25;6526228.93
;188.758;870978.96;6526227.43
;188.757;870977.66;6526225.93
;188.757;870976.36;6526224.42
;188.757;870975.07;6526222.92
;188.757;870973.77;6526221.41
;188.719;870972.47;6526219.91
;188.719;870971.17;6526218.40
;188.719;870969.88;6526216.90
;188.719;870968.58;6526215.39
;188.719;870967.28;6526213.89
;188.719;870965.99;6526212.38
;0.000;870964.69;6526210.88
;0.000;870963.70;6526209.19
;0.000;870962.71;6526207.50
;188.745;870961.71;6526205.81
;188.745;870960.72;6526204.12
;188.745;870959.73;6526202.43
;188.745;870958.74;6526200.74
;188.499;870957.74;6526199.05
;188.499;870956.75;6526197.36
;188.499;870955.76;6526195.67
;188.499;870954.77;6526193.98
;188.499;870953.78;6526192.29
;188.499;870952.78;6526190.60
;0.000;870951.79;6526188.91
;0.000;870950.80;6526187.21
;0.000;870949.81;6526185.52
;0.000;870948.81;6526183.83
;0.000;870947.82;6526182.14
;0.000;870946.83;6526180.45
;0.000;870945.84;6526178.76
;0.000;870944.85;6526177.07
;0.000;870943.85;6526175.38
;0.000;870942.86;6526173.69
;0.000;870941.87;6526172.00
;0.000;870940.88;6526170.31
;0.000;870939.89;6526168.62
;0.000;870938.89;6526166.93
;188.675;870937.90;6526165.24
;188.675;870936.91;6526163.55
;188.675;870935.92;6526161.86
;188.675;870934.92;6526160.17
;188.675;870933.93;6526158.48
;188.686;870932.94;6526156.79
;188.686;870931.95;6526155.10
;188.686;870930.96;6526153.41
;188.686;870929.96;6526151.72
;188.686;870928.97;6526150.03
;0.000;870928.54;6526148.20
;0.000;870928.11;6526146.38
;0.000;870927.68;6526144.55
;0.000;870927.25;6526142.73
;0.000;870926.82;6526140.90
;0.000;870926.39;6526139.08
;0.000;870925.97;6526137.25
;0.000;870925.54;6526135.43
;0.000;870925.11;6526133.60
;0.000;870924.68;6526131.78
;0.000;870924.25;6526129.95
;0.000;870923.82;6526128.13
;0.000;870923.39;6526126.30
;0.000;870922.96;6526124.48
;0.000;870922.51;6526122.58
;0.000;870922.07;6526120.69
;0.000;870921.62;6526118.80
;0.000;870921.18;6526116.90
;0.000;870920.73;6526115.01
;0.000;870920.29;6526113.11
;0.000;870919.84;6526111.22
;0.000;870919.39;6526109.32
;0.000;870918.95;6526107.43
;0.000;870918.50;6526105.53
;0.000;870918.06;6526103.64
;0.000;870917.61;6526101.75
;0.000;870917.17;6526099.85
;0.000;870916.72;6526097.96
;0.000;870916.27;6526096.06
;0.000;870915.83;6526094.17
;0.000;870915.38;6526092.27
;0.000;870914.94;6526090.38
;0.000;870914.49;6526088.48
;0.000;870914.04;6526086.59
;0.000;870913.60;6526084.70
;0.000;870913.15;6526082.80
;0.000;870912.71;6526080.91
;0.000;870912.26;6526079.01
;0.000;870911.82;6526077.12
;0.000;870911.37;6526075.22
;0.000;870910.92;6526073.33
;0.000;870910.48;6526071.43
;0.000;870910.03;6526069.54
;0.000;870909.59;6526067.65
;0.000;870909.14;6526065.75
;0.000;870908.70;6526063.86
;0.000;870908.25;6526061.96
;0.000;870907.80;6526060.07
;0.000;870907.91;6526058.08
;0.000;870908.01;6526056.10
;0.000;870908.12;6526054.11
;0.000;870908.22;6526052.13
;0.000;870908.33;6526050.15
;0.000;870908.43;6526048.16
;0.000;870908.54;6526046.18
;0.000;870908.64;6526044.19
;0.000;870908.74;6526042.21
;0.000;870908.85;6526040.22
;0.000;870908.95;6526038.24
;0.000;870909.06;6526036.26
;0.000;870909.16;6526034.27
;0.000;870909.27;6526032.29
;0.000;870909.37;6526030.30
;0.000;870909.48;6526028.32
;0.000;870909.58;6526026.33
;0.000;870909.68;6526024.35
;0.000;870909.79;6526022.36
;0.000;870909.89;6526020.38
;0.000;870910.00;6526018.40
;0.000;870910.10;6526016.41
;0.000;870910.21;6526014.43
;0.000;870910.31;6526012.44
;0.000;870910.42;6526010.46
;0.000;870910.52;6526008.47
;0.000;870910.62;6526006.49
;0.000;870910.73;6526004.50
;0.000;870910.83;6526002.52
;0.000;870910.94;6526000.54
;0.000;870911.04;6525998.55
;0.000;870911.15;6525996.57
;0.000;870911.25;6525994.58
;0.000;870911.36;6525992.60
;0.000;870911.46;6525990.61
;0.000;870911.56;6525988.63
;0.000;870911.67;6525986.65
;0.000;870911.77;6525984.66
;0.000;870912.32;6525982.79
;0.000;870912.86;6525980.93
;0.000;870913.41;6525979.06
;0.000;870913.95;6525977.19
;0.000;870914.50;6525975.32
;0.000;870915.04;6525973.46
;0.000;870915.59;6525971.59
;0.000;870916.13;6525969.72
;0.000;870916.68;6525967.85
;0.000;870917.22;6525965.98
;0.000;870917.77;6525964.12
;0.000;870918.31;6525962.25
;0.000;870918.85;6525960.38
;0.000;870919.40;6525958.51
;0.000;870919.94;6525956.65
;0.000;870920.49;6525954.78
;0.000;870921.03;6525952.91
;0.000;870921.58;6525951.04
;0.000;870922.12;6525949.18
;0.000;870922.67;6525947.31
;0.000;870923.21;6525945.44
;0.000;870923.76;6525943.57
;0.000;870924.30;6525941.71
;0.000;870924.85;6525939.84
;0.000;870925.39;6525937.97
;0.000;870925.94;6525936.10
;0.000;870926.48;6525934.23
;0.000;870927.03;6525932.37
;0.000;870927.57;6525930.50
;0.000;870928.12;6525928.63
;0.000;870928.66;6525926.76
;0.000;870929.20;6525924.90
;0.000;870929.75;6525923.03
;0.000;870930.29;6525921.16
;0.000;870930.88;6525919.31
;0.000;870931.46;6525917.46
;0.000;870932.04;6525915.60
;0.000;870932.62;6525913.75
;0.000;870933.20;6525911.90
;0.000;870933.79;6525910.05
;0.000;870934.37;6525908.20
;0.000;870934.95;6525906.34
;0.000;870935.53;6525904.49
;0.000;870936.11;6525902.64
;188.069;870936.70;6525900.79
;188.069;870937.28;6525898.94
;188.069;870937.86;6525897.08
;188.069;870938.44;6525895.23
;188.069;870939.03;6525893.38
;188.069;870939.61;6525891.53
;188.069;870940.19;6525889.68
;188.069;870940.77;6525887.82
;0.000;870941.35;6525885.97
;0.000;870941.94;6525884.12
;0.000;870942.52;6525882.27
;0.000;870943.10;6525880.42
;0.000;870943.68;6525878.56
;0.000;870944.26;6525876.71
;0.000;870944.85;6525874.86
;0.000;870944.79;6525872.93
;0.000;870944.73;6525871.01
;0.000;870944.67;6525869.09
;0.000;870944.61;6525867.16
;0.000;870944.55;6525865.24
;0.000;870944.49;6525863.31
;0.000;870944.43;6525861.39
;0.000;870944.37;6525859.46
;0.000;870944.30;6525857.54
;0.000;870944.24;6525855.62
;0.000;870944.18;6525853.69
;0.000;870944.12;6525851.77
;0.000;870944.06;6525849.84
;0.000;870944.00;6525847.92
;0.000;870943.94;6525846.00
;0.000;870943.88;6525844.07
;0.000;870943.82;6525842.15
;0.000;870943.76;6525840.22
;0.000;870943.70;6525838.30
;0.000;870943.64;6525836.37
;0.000;870943.58;6525834.45
;0.000;870943.52;6525832.53
;0.000;870942.40;6525830.95
;0.000;870941.28;6525829.37
;0.000;870940.17;6525827.79
;0.000;870939.05;6525826.22
;0.000;870937.93;6525824.64
;0.000;870936.81;6525823.06
;0.000;870935.69;6525821.48
;0.000;870934.57;6525819.91
;0.000;870933.45;6525818.33
;0.000;870932.33;6525816.75
;0.000;870931.21;6525815.17
;0.000;870930.09;6525813.60
;0.000;870928.97;6525812.02
;0.000;870927.85;6525810.44
;0.000;870926.73;6525808.87
;0.000;870925.61;6525807.29
;0.000;870924.49;6525805.71
;0.000;870923.37;6525804.13
;0.000;870922.25;6525802.56
;0.000;870921.14;6525800.98
;0.000;870920.02;6525799.40
;0.000;870918.90;6525797.82
;0.000;870917.78;6525796.25
;0.000;870916.66;6525794.67
;0.000;870915.54;6525793.09
;0.000;870914.42;6525791.52
;0.000;870913.18;6525789.97
;0.000;870911.94;6525788.42
;0.000;870910.70;6525786.87
;0.000;870909.46;6525785.32
;0.000;870908.22;6525783.77
;0.000;870906.98;6525782.22
;0.000;870905.74;6525780.67
;0.000;870904.50;6525779.12
;0.000;870903.26;6525777.57
;0.000;870902.02;6525776.02
;0.000;870900.78;6525774.47
;0.000;870899.54;6525772.92
;0.000;870898.30;6525771.37
