a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100106E+03   0.962041E+00   0.508782E-03   0.899857E+01   0.140059E+02   0.179610E+03  -0.830083E+01   0.000000E+00   0.187911E+03  -0.375822E+03
   0.100106E+03   0.962041E+00   0.339425E-03   0.126779E+02   0.140059E+02   0.176659E+03  -0.109019E+02   0.000000E+00   0.187561E+03  -0.375122E+03
   0.100270E+03   0.301650E+01   0.339425E-03   0.126779E+02   0.121611E+02   0.180423E+03  -0.699988E+01   0.000000E+00   0.187423E+03  -0.374846E+03
   0.100270E+03   0.301650E+01   0.339425E-03   0.972000E+01   0.106130E+02   0.185337E+03  -0.208628E+01   0.000000E+00   0.187423E+03  -0.374847E+03
   0.994150E+02   0.236329E+01   0.339425E-03   0.972000E+01   0.106130E+02   0.185256E+03  -0.208628E+01   0.000000E+00   0.187342E+03  -0.374685E+03
   0.995397E+02   0.236329E+01   0.565674E-03   0.972000E+01   0.106130E+02   0.185376E+03  -0.208628E+01   0.000000E+00   0.187462E+03  -0.374925E+03
   0.101574E+03   0.236329E+01   0.565674E-03   0.972000E+01   0.106130E+02   0.183294E+03  -0.208628E+01   0.000000E+00   0.185380E+03  -0.370761E+03
   0.101574E+03   0.236329E+01   0.565674E-03   0.972000E+01   0.102672E+02   0.183469E+03  -0.191094E+01   0.000000E+00   0.185380E+03  -0.370760E+03
   0.101574E+03   0.421602E+01   0.565674E-03   0.972000E+01   0.102672E+02   0.183099E+03  -0.191094E+01   0.000000E+00   0.185010E+03  -0.370020E+03
   0.101574E+03  -0.186910E-02   0.565674E-03   0.103041E+02   0.108742E+02   0.182727E+03  -0.234770E+01   0.000000E+00   0.185075E+03  -0.370149E+03
   0.101574E+03  -0.186910E-02   0.565674E-03   0.103041E+02   0.108742E+02   0.182727E+03  -0.234770E+01   0.000000E+00   0.185075E+03  -0.370149E+03
   0.101574E+03  -0.186910E-02   0.565674E-03   0.103041E+02   0.108742E+02   0.182727E+03  -0.234770E+01   0.000000E+00   0.185075E+03  -0.370149E+03
   0.100470E+03  -0.186910E-02   0.554855E-03   0.105904E+02   0.955958E+01   0.185115E+03  -0.211616E+01   0.000000E+00   0.187231E+03  -0.374462E+03
   0.100470E+03  -0.186910E-02   0.554855E-03   0.105904E+02   0.120711E+02   0.183212E+03  -0.401951E+01   0.000000E+00   0.187232E+03  -0.374463E+03
   0.100978E+03  -0.438570E+00   0.554855E-03   0.916592E+01   0.120711E+02   0.182300E+03  -0.408978E+01   0.000000E+00   0.186390E+03  -0.372780E+03
   0.100978E+03   0.494294E+01   0.554855E-03   0.903933E+01   0.107984E+02   0.183610E+03  -0.261875E+01   0.000000E+00   0.186229E+03  -0.372458E+03
   0.986663E+02   0.494294E+01   0.602761E-03   0.111803E+02   0.107984E+02   0.181873E+03  -0.294364E+01   0.000000E+00   0.184817E+03  -0.369633E+03
   0.986663E+02   0.494294E+01   0.706423E-03   0.111803E+02   0.108802E+02   0.181071E+03  -0.301201E+01   0.000000E+00   0.184083E+03  -0.368166E+03
   0.986663E+02   0.494294E+01   0.610683E-03   0.111803E+02   0.108802E+02   0.181764E+03  -0.301201E+01   0.000000E+00   0.184776E+03  -0.369552E+03
   0.986402E+02   0.494294E+01   0.610683E-03   0.111803E+02   0.108802E+02   0.181688E+03  -0.301201E+01   0.000000E+00   0.184700E+03  -0.369400E+03
   0.986402E+02   0.494294E+01   0.610683E-03   0.947119E+01   0.108802E+02   0.182329E+03  -0.237132E+01   0.000000E+00   0.184700E+03  -0.369401E+03
   0.986402E+02   0.494294E+01   0.782140E-03   0.947119E+01   0.108802E+02   0.180887E+03  -0.237132E+01   0.000000E+00   0.183258E+03  -0.366517E+03
   0.986402E+02   0.494294E+01   0.782140E-03   0.947119E+01   0.945322E+01   0.181226E+03  -0.203299E+01   0.000000E+00   0.183259E+03  -0.366518E+03
   0.986402E+02  -0.242309E+01   0.782140E-03   0.947119E+01   0.945322E+01   0.179685E+03  -0.203299E+01   0.000000E+00   0.181718E+03  -0.363436E+03
   0.984269E+02   0.217560E+01   0.503637E-03   0.947119E+01   0.945322E+01   0.182921E+03  -0.203299E+01   0.000000E+00   0.184954E+03  -0.369908E+03
   0.100397E+03   0.217560E+01   0.503637E-03   0.947119E+01   0.858576E+01   0.184987E+03  -0.294116E+01   0.000000E+00   0.187928E+03  -0.375856E+03
   0.100108E+03  -0.965242E+00   0.503637E-03   0.942993E+01   0.973203E+01   0.185109E+03  -0.196117E+01   0.000000E+00   0.187070E+03  -0.374140E+03
   0.100108E+03  -0.965242E+00   0.503637E-03   0.949763E+01   0.973203E+01   0.185141E+03  -0.192889E+01   0.000000E+00   0.187070E+03  -0.374140E+03
   0.100424E+03  -0.965242E+00   0.503637E-03   0.949763E+01   0.104332E+02   0.184908E+03  -0.205150E+01   0.000000E+00   0.186959E+03  -0.373919E+03
   0.100424E+03   0.524017E+01   0.503637E-03   0.976378E+01   0.105058E+02   0.184910E+03  -0.201362E+01   0.000000E+00   0.186924E+03  -0.373847E+03
   0.100424E+03   0.524017E+01   0.333515E-03   0.976378E+01   0.105058E+02   0.183828E+03  -0.201362E+01   0.000000E+00   0.185842E+03  -0.371683E+03
   0.100157E+03   0.524017E+01   0.333515E-03   0.976378E+01   0.105058E+02   0.184127E+03  -0.201362E+01   0.000000E+00   0.186141E+03  -0.372281E+03
   0.100157E+03   0.524017E+01   0.333515E-03   0.109883E+02   0.105058E+02   0.183593E+03  -0.254732E+01   0.000000E+00   0.186140E+03  -0.372281E+03
   0.100157E+03   0.524017E+01   0.333515E-03   0.109883E+02   0.105058E+02   0.183593E+03  -0.254732E+01   0.000000E+00   0.186140E+03  -0.372281E+03
   0.100157E+03   0.524017E+01   0.333515E-03   0.109883E+02   0.895478E+01   0.183265E+03  -0.287522E+01   0.000000E+00   0.186140E+03  -0.372280E+03
   0.100157E+03   0.524017E+01   0.333515E-03   0.109883E+02   0.895478E+01   0.183265E+03  -0.287522E+01   0.000000E+00   0.186140E+03  -0.372280E+03
   0.100157E+03   0.161728E+01   0.333515E-03   0.109883E+02   0.107979E+02   0.184857E+03  -0.274766E+01   0.000000E+00   0.187605E+03  -0.375209E+03
   0.100157E+03   0.368120E+01   0.333515E-03   0.993917E+01   0.107979E+02   0.185016E+03  -0.220506E+01   0.000000E+00   0.187221E+03  -0.374442E+03
   0.100157E+03   0.368120E+01   0.511608E-03   0.921961E+01   0.107979E+02   0.185346E+03  -0.245814E+01   0.000000E+00   0.187804E+03  -0.375608E+03
   0.100157E+03   0.480386E+01   0.511608E-03   0.921961E+01   0.107979E+02   0.184869E+03  -0.245814E+01   0.000000E+00   0.187327E+03  -0.374654E+03
   0.100370E+03   0.739712E+01   0.511608E-03   0.933340E+01   0.917362E+01   0.182846E+03  -0.229257E+01   0.000000E+00   0.185139E+03  -0.370277E+03
   0.100370E+03   0.739712E+01   0.511608E-03   0.933340E+01   0.104524E+02   0.182990E+03  -0.214898E+01   0.000000E+00   0.185139E+03  -0.370278E+03
   0.100370E+03   0.739712E+01   0.511608E-03   0.933340E+01   0.104524E+02   0.182990E+03  -0.214898E+01   0.000000E+00   0.185139E+03  -0.370278E+03
   0.100370E+03   0.336798E+01   0.511608E-03   0.933340E+01   0.104524E+02   0.185626E+03  -0.214898E+01   0.000000E+00   0.187775E+03  -0.375550E+03
   0.100370E+03   0.336798E+01   0.511608E-03   0.933340E+01   0.951811E+01   0.185695E+03  -0.207942E+01   0.000000E+00   0.187774E+03  -0.375549E+03
   0.100370E+03   0.336798E+01   0.511608E-03   0.850427E+01   0.951811E+01   0.184714E+03  -0.306090E+01   0.000000E+00   0.187775E+03  -0.375550E+03
   0.100370E+03   0.336798E+01   0.462612E-03   0.906613E+01   0.951811E+01   0.185539E+03  -0.229300E+01   0.000000E+00   0.187832E+03  -0.375664E+03
   0.100370E+03   0.336798E+01   0.462612E-03   0.906613E+01   0.951811E+01   0.185539E+03  -0.229300E+01   0.000000E+00   0.187832E+03  -0.375664E+03
   0.100370E+03   0.336798E+01   0.586900E-03   0.906613E+01   0.951811E+01   0.185106E+03  -0.229300E+01   0.000000E+00   0.187399E+03  -0.374798E+03
   0.100370E+03   0.336798E+01   0.586900E-03   0.906613E+01   0.105876E+02   0.184958E+03  -0.244054E+01   0.000000E+00   0.187399E+03  -0.374797E+03
   0.100370E+03   0.336798E+01   0.567097E-03   0.906613E+01   0.105876E+02   0.185088E+03  -0.244054E+01   0.000000E+00   0.187529E+03  -0.375057E+03
   0.100370E+03  -0.134058E+01   0.393504E-03   0.906613E+01   0.105876E+02   0.184028E+03  -0.244054E+01   0.000000E+00   0.186469E+03  -0.372937E+03
   0.100370E+03   0.488820E+01   0.393504E-03   0.121638E+02   0.104199E+02   0.182746E+03  -0.407792E+01   0.000000E+00   0.186824E+03  -0.373648E+03
   0.991305E+02   0.488820E+01   0.417743E-03   0.969598E+01   0.918532E+01   0.184060E+03  -0.213075E+01   0.000000E+00   0.186191E+03  -0.372382E+03
   0.991305E+02   0.488820E+01   0.417743E-03   0.969598E+01   0.881472E+01   0.183666E+03  -0.252434E+01   0.000000E+00   0.186190E+03  -0.372381E+03
   0.991305E+02   0.419087E+01   0.417743E-03   0.111476E+02   0.881472E+01   0.183420E+03  -0.320632E+01   0.000000E+00   0.186626E+03  -0.373253E+03
   0.991305E+02   0.419087E+01   0.417743E-03   0.111476E+02   0.976323E+01   0.184085E+03  -0.254139E+01   0.000000E+00   0.186626E+03  -0.373253E+03
   0.991305E+02   0.419087E+01   0.417743E-03   0.111476E+02   0.976323E+01   0.184085E+03  -0.254139E+01   0.000000E+00   0.186626E+03  -0.373253E+03
   0.991305E+02   0.419087E+01   0.417743E-03   0.121866E+02   0.976323E+01   0.182630E+03  -0.399567E+01   0.000000E+00   0.186626E+03  -0.373251E+03
   0.991305E+02   0.419087E+01   0.417743E-03   0.120181E+02   0.976323E+01   0.182910E+03  -0.371610E+01   0.000000E+00   0.186626E+03  -0.373252E+03
   0.998094E+02   0.473571E+01   0.417743E-03   0.120181E+02   0.976323E+01   0.183536E+03  -0.371610E+01   0.000000E+00   0.187252E+03  -0.374504E+03
   0.998230E+02   0.628823E+01   0.396748E-03   0.946715E+01   0.992258E+01   0.183840E+03  -0.192828E+01   0.000000E+00   0.185768E+03  -0.371537E+03
   0.998230E+02  -0.158024E+01   0.498981E-03   0.946715E+01   0.992258E+01   0.184589E+03  -0.192828E+01   0.000000E+00   0.186517E+03  -0.373035E+03
   0.998230E+02  -0.968531E+00   0.498981E-03   0.109744E+02   0.917452E+01   0.184324E+03  -0.264810E+01   0.000000E+00   0.186972E+03  -0.373944E+03
   0.998230E+02  -0.968531E+00   0.498981E-03   0.116434E+02   0.917452E+01   0.183539E+03  -0.343256E+01   0.000000E+00   0.186972E+03  -0.373943E+03
   0.998230E+02  -0.968531E+00   0.498981E-03   0.982109E+01   0.917452E+01   0.184851E+03  -0.212110E+01   0.000000E+00   0.186972E+03  -0.373944E+03
   0.998230E+02  -0.968531E+00   0.725454E-03   0.982109E+01   0.917452E+01   0.183127E+03  -0.212110E+01   0.000000E+00   0.185248E+03  -0.370496E+03
   0.998230E+02   0.556366E+01   0.850749E-03   0.982109E+01   0.917452E+01   0.181627E+03  -0.212110E+01   0.000000E+00   0.183748E+03  -0.367496E+03
   0.100994E+03   0.556366E+01   0.724517E-03   0.982109E+01   0.917452E+01   0.182726E+03  -0.212110E+01   0.000000E+00   0.184847E+03  -0.369694E+03
   0.100994E+03   0.556366E+01   0.724517E-03   0.982109E+01   0.101494E+02   0.182986E+03  -0.186194E+01   0.000000E+00   0.184848E+03  -0.369696E+03
   0.100994E+03   0.287885E+01   0.724517E-03   0.106952E+02   0.101494E+02   0.183387E+03  -0.215677E+01   0.000000E+00   0.185544E+03  -0.371088E+03
   0.100994E+03   0.287885E+01   0.720977E-03   0.106952E+02   0.101494E+02   0.183426E+03  -0.215677E+01   0.000000E+00   0.185583E+03  -0.371166E+03
   0.100994E+03   0.287885E+01   0.720977E-03   0.106952E+02   0.101494E+02   0.183426E+03  -0.215677E+01   0.000000E+00   0.185583E+03  -0.371166E+03
   0.100636E+03   0.287885E+01   0.720977E-03   0.106952E+02   0.101494E+02   0.183821E+03  -0.215677E+01   0.000000E+00   0.185978E+03  -0.371956E+03
   0.100636E+03   0.287885E+01   0.720977E-03   0.113490E+02   0.101494E+02   0.183187E+03  -0.279092E+01   0.000000E+00   0.185978E+03  -0.371956E+03
   0.100636E+03   0.287885E+01   0.720977E-03   0.114034E+02   0.925561E+01   0.182925E+03  -0.305337E+01   0.000000E+00   0.185978E+03  -0.371957E+03
   0.100636E+03   0.287885E+01   0.407907E-03   0.102123E+02   0.925561E+01   0.185319E+03  -0.210279E+01   0.000000E+00   0.187422E+03  -0.374844E+03
   0.998656E+02   0.287885E+01   0.407907E-03   0.102123E+02   0.925561E+01   0.185929E+03  -0.210279E+01   0.000000E+00   0.188032E+03  -0.376064E+03
   0.998656E+02   0.472565E+01   0.407907E-03   0.102123E+02   0.927554E+01   0.185147E+03  -0.208853E+01   0.000000E+00   0.187236E+03  -0.374471E+03
   0.998656E+02   0.472565E+01   0.407907E-03   0.102123E+02   0.927554E+01   0.185147E+03  -0.208853E+01   0.000000E+00   0.187236E+03  -0.374471E+03
   0.998656E+02   0.472565E+01   0.407907E-03   0.101270E+02   0.927554E+01   0.185169E+03  -0.206604E+01   0.000000E+00   0.187235E+03  -0.374470E+03
   0.998738E+02   0.472565E+01   0.407907E-03   0.100985E+02   0.921268E+01   0.185133E+03  -0.210671E+01   0.000000E+00   0.187240E+03  -0.374479E+03
   0.989687E+02   0.472565E+01   0.407907E-03   0.897314E+01   0.921268E+01   0.183264E+03  -0.257074E+01   0.000000E+00   0.185835E+03  -0.371669E+03
   0.989687E+02   0.190050E+00   0.407907E-03   0.100862E+02   0.109587E+02   0.183764E+03  -0.236075E+01   0.000000E+00   0.186125E+03  -0.372250E+03
   0.989687E+02   0.190050E+00   0.407907E-03   0.100862E+02   0.100858E+02   0.184262E+03  -0.186234E+01   0.000000E+00   0.186124E+03  -0.372249E+03
   0.989687E+02   0.190050E+00   0.329772E-03   0.101813E+02   0.100858E+02   0.183754E+03  -0.188418E+01   0.000000E+00   0.185638E+03  -0.371276E+03
   0.989687E+02   0.190050E+00   0.329772E-03   0.999551E+01   0.941474E+01   0.183680E+03  -0.195898E+01   0.000000E+00   0.185639E+03  -0.371278E+03
   0.989687E+02   0.231947E+01   0.329772E-03   0.999551E+01   0.941474E+01   0.184271E+03  -0.195898E+01   0.000000E+00   0.186230E+03  -0.372460E+03
   0.990828E+02   0.231947E+01   0.648497E-03   0.104208E+02   0.941474E+01   0.183972E+03  -0.208559E+01   0.000000E+00   0.186058E+03  -0.372115E+03
   0.990828E+02   0.493039E+01   0.765709E-03   0.104208E+02   0.102811E+02   0.182293E+03  -0.203019E+01   0.000000E+00   0.184323E+03  -0.368646E+03
   0.101030E+03   0.493039E+01   0.824646E-03   0.104732E+02   0.106338E+02   0.181651E+03  -0.224127E+01   0.000000E+00   0.183892E+03  -0.367785E+03
   0.101030E+03   0.460229E+01   0.824646E-03   0.104732E+02   0.106338E+02   0.181741E+03  -0.224127E+01   0.000000E+00   0.183982E+03  -0.367965E+03
   0.101030E+03   0.460229E+01   0.824646E-03   0.104732E+02   0.964239E+01   0.181962E+03  -0.202088E+01   0.000000E+00   0.183983E+03  -0.367966E+03
   0.100554E+03   0.656118E+01   0.824646E-03   0.846295E+01   0.964239E+01   0.180565E+03  -0.309345E+01   0.000000E+00   0.183658E+03  -0.367317E+03
   0.100554E+03   0.656118E+01   0.824646E-03   0.787562E+01   0.964239E+01   0.179178E+03  -0.448054E+01   0.000000E+00   0.183659E+03  -0.367317E+03
   0.100554E+03   0.656118E+01   0.824646E-03   0.895198E+01   0.964239E+01   0.181289E+03  -0.236989E+01   0.000000E+00   0.183659E+03  -0.367318E+03
   0.991771E+02   0.490645E+01   0.824646E-03   0.895198E+01   0.102389E+02   0.181343E+03  -0.239148E+01   0.000000E+00   0.183734E+03  -0.367469E+03
   0.991771E+02   0.490645E+01   0.376893E-03   0.895198E+01   0.109193E+02   0.183216E+03  -0.281468E+01   0.000000E+00   0.186031E+03  -0.372061E+03
   0.991771E+02   0.490645E+01   0.376893E-03   0.107072E+02   0.109193E+02   0.183416E+03  -0.261435E+01   0.000000E+00   0.186030E+03  -0.372061E+03
   0.991771E+02   0.490645E+01   0.376893E-03   0.107072E+02   0.116975E+02   0.182505E+03  -0.352561E+01   0.000000E+00   0.186031E+03  -0.372061E+03
   0.991771E+02   0.247180E+01   0.376893E-03   0.107072E+02   0.106876E+02   0.184670E+03  -0.242727E+01   0.000000E+00   0.187097E+03  -0.374195E+03
   0.100613E+03   0.247180E+01   0.389026E-03   0.107072E+02   0.106876E+02   0.184987E+03  -0.242727E+01   0.000000E+00   0.187414E+03  -0.374829E+03
   0.995450E+02   0.104302E+01   0.389026E-03   0.107072E+02   0.106876E+02   0.185225E+03  -0.242727E+01   0.000000E+00   0.187652E+03  -0.375305E+03
   0.995450E+02   0.104302E+01   0.389026E-03   0.107072E+02   0.110813E+02   0.184883E+03  -0.276944E+01   0.000000E+00   0.187652E+03  -0.375305E+03
   0.100183E+03   0.104302E+01   0.537048E-03   0.106854E+02   0.925183E+01   0.185443E+03  -0.234851E+01   0.000000E+00   0.187792E+03  -0.375583E+03
   0.100183E+03   0.182751E+01   0.429690E-03   0.121091E+02   0.991319E+01   0.184255E+03  -0.385550E+01   0.000000E+00   0.188110E+03  -0.376221E+03
   0.100183E+03   0.182751E+01   0.480794E-03   0.121091E+02   0.101031E+02   0.184230E+03  -0.387593E+01   0.000000E+00   0.188106E+03  -0.376212E+03
   0.100183E+03   0.182751E+01   0.480794E-03   0.938781E+01   0.101031E+02   0.186116E+03  -0.198976E+01   0.000000E+00   0.188106E+03  -0.376212E+03
   0.988858E+02   0.182751E+01   0.480794E-03   0.938781E+01   0.103638E+02   0.184435E+03  -0.207382E+01   0.000000E+00   0.186509E+03  -0.373018E+03
   0.988858E+02   0.182751E+01   0.480794E-03   0.872427E+01   0.103638E+02   0.183777E+03  -0.273227E+01   0.000000E+00   0.186509E+03  -0.373019E+03
   0.988858E+02   0.182751E+01   0.480794E-03   0.872427E+01   0.103638E+02   0.183777E+03  -0.273227E+01   0.000000E+00   0.186509E+03  -0.373019E+03
   0.102296E+03   0.182751E+01   0.608147E-03   0.934228E+01   0.108449E+02   0.180334E+03  -0.241133E+01   0.000000E+00   0.182745E+03  -0.365491E+03
   0.101571E+03   0.182751E+01   0.608147E-03   0.105566E+02   0.108449E+02   0.182842E+03  -0.244879E+01   0.000000E+00   0.185291E+03  -0.370582E+03
   0.999195E+02   0.182751E+01   0.203395E-03   0.105566E+02   0.108449E+02   0.183697E+03  -0.244879E+01   0.000000E+00   0.186146E+03  -0.372292E+03
   0.999195E+02   0.182751E+01   0.606740E-03   0.105566E+02   0.892423E+01   0.184821E+03  -0.257262E+01   0.000000E+00   0.187394E+03  -0.374787E+03
   0.999195E+02   0.371042E+01   0.606740E-03   0.105566E+02   0.100236E+02   0.185192E+03  -0.204138E+01   0.000000E+00   0.187233E+03  -0.374467E+03
   0.999195E+02   0.371042E+01   0.296136E-03   0.105566E+02   0.100236E+02   0.184859E+03  -0.204138E+01   0.000000E+00   0.186900E+03  -0.373801E+03
   0.999195E+02   0.234659E+01   0.701529E-03   0.105566E+02   0.100236E+02   0.184368E+03  -0.204138E+01   0.000000E+00   0.186409E+03  -0.372819E+03
   0.999195E+02   0.234659E+01   0.701529E-03   0.105566E+02   0.100236E+02   0.184368E+03  -0.204138E+01   0.000000E+00   0.186409E+03  -0.372819E+03
   0.999195E+02   0.234659E+01   0.334929E-03   0.894476E+01   0.100236E+02   0.185358E+03  -0.235080E+01   0.000000E+00   0.187709E+03  -0.375418E+03
   0.999195E+02   0.234659E+01   0.334929E-03   0.116594E+02   0.100236E+02   0.184536E+03  -0.317258E+01   0.000000E+00   0.187709E+03  -0.375417E+03
   0.999195E+02   0.234659E+01   0.585855E-03   0.116594E+02   0.100236E+02   0.184414E+03  -0.317258E+01   0.000000E+00   0.187587E+03  -0.375173E+03
   0.999195E+02   0.234659E+01   0.585855E-03   0.116594E+02   0.100236E+02   0.184414E+03  -0.317258E+01   0.000000E+00   0.187587E+03  -0.375173E+03
   0.100628E+03   0.230561E+01   0.286501E-03   0.899558E+01   0.100236E+02   0.183993E+03  -0.229489E+01   0.000000E+00   0.186288E+03  -0.372576E+03
   0.100628E+03   0.230561E+01   0.286501E-03   0.847009E+01   0.100236E+02   0.183235E+03  -0.305300E+01   0.000000E+00   0.186288E+03  -0.372576E+03
   0.100628E+03   0.230561E+01   0.286501E-03   0.993537E+01   0.100236E+02   0.184452E+03  -0.183613E+01   0.000000E+00   0.186288E+03  -0.372576E+03
   0.100628E+03   0.604788E-01   0.286501E-03   0.879487E+01   0.968574E+01   0.183293E+03  -0.255305E+01   0.000000E+00   0.185846E+03  -0.371692E+03
   0.100628E+03   0.604788E-01   0.581699E-03   0.879487E+01   0.960248E+01   0.184383E+03  -0.257571E+01   0.000000E+00   0.186959E+03  -0.373917E+03
   0.100628E+03   0.604788E-01   0.536703E-03   0.879487E+01   0.104435E+02   0.184508E+03  -0.267155E+01   0.000000E+00   0.187180E+03  -0.374359E+03
   0.100999E+03   0.374558E+01   0.536703E-03   0.879487E+01   0.104435E+02   0.184026E+03  -0.267155E+01   0.000000E+00   0.186698E+03  -0.373395E+03
   0.101016E+03   0.374558E+01   0.559152E-03   0.879487E+01   0.104822E+02   0.183915E+03  -0.269198E+01   0.000000E+00   0.186607E+03  -0.373214E+03
