a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.975408E+02   0.531172E-03   0.149006E+02   0.776082E+01   0.140374E+02   0.110992E+02   0.172513E+03  -0.110174E+02   0.000000E+00   0.183530E+03  -0.367061E+03
   0.975408E+02   0.531172E-03   0.117289E+02   0.776082E+01   0.162151E+02   0.192643E+02   0.174057E+03  -0.947285E+01   0.000000E+00   0.183530E+03  -0.367060E+03
   0.975408E+02   0.531172E-03   0.117289E+02   0.776082E+01   0.146881E+02   0.178287E+02   0.174714E+03  -0.881673E+01   0.000000E+00   0.183531E+03  -0.367061E+03
   0.975408E+02   0.531172E-03   0.117289E+02   0.117200E+02   0.146881E+02   0.178287E+02   0.174790E+03  -0.874055E+01   0.000000E+00   0.183531E+03  -0.367061E+03
   0.975408E+02   0.531172E-03   0.117289E+02   0.117200E+02   0.146881E+02   0.171723E+02   0.174972E+03  -0.855861E+01   0.000000E+00   0.183531E+03  -0.367061E+03
   0.975408E+02   0.531172E-03   0.117289E+02   0.117200E+02   0.146881E+02   0.171723E+02   0.174972E+03  -0.855861E+01   0.000000E+00   0.183531E+03  -0.367061E+03
   0.974501E+02   0.499165E-03   0.117289E+02   0.117200E+02   0.176817E+02   0.126628E+02   0.174442E+03  -0.890211E+01   0.000000E+00   0.183344E+03  -0.366688E+03
   0.974501E+02   0.499165E-03   0.114060E+02   0.850660E+01   0.176817E+02   0.126628E+02   0.174880E+03  -0.846432E+01   0.000000E+00   0.183344E+03  -0.366689E+03
   0.974501E+02   0.499165E-03   0.857785E+01   0.850660E+01   0.176817E+02   0.116726E+02   0.174741E+03  -0.860343E+01   0.000000E+00   0.183344E+03  -0.366689E+03
   0.974501E+02   0.499165E-03   0.117146E+02   0.107598E+02   0.117496E+02   0.116726E+02   0.174436E+03  -0.890770E+01   0.000000E+00   0.183344E+03  -0.366687E+03
   0.974501E+02   0.499165E-03   0.870750E+01   0.108830E+02   0.117496E+02   0.158206E+02   0.175220E+03  -0.812453E+01   0.000000E+00   0.183345E+03  -0.366689E+03
   0.974501E+02   0.525755E-03   0.870750E+01   0.108830E+02   0.117496E+02   0.139864E+02   0.175445E+03  -0.802703E+01   0.000000E+00   0.183472E+03  -0.366944E+03
   0.974501E+02   0.525755E-03   0.870750E+01   0.108830E+02   0.117496E+02   0.145210E+02   0.175455E+03  -0.801651E+01   0.000000E+00   0.183472E+03  -0.366943E+03
   0.974501E+02   0.525755E-03   0.870750E+01   0.108830E+02   0.107459E+02   0.145210E+02   0.174900E+03  -0.857210E+01   0.000000E+00   0.183472E+03  -0.366944E+03
   0.974501E+02   0.525755E-03   0.870750E+01   0.115330E+02   0.105934E+02   0.154549E+02   0.174509E+03  -0.896266E+01   0.000000E+00   0.183472E+03  -0.366943E+03
   0.974501E+02   0.525755E-03   0.129813E+02   0.115330E+02   0.101451E+02   0.161997E+02   0.173032E+03  -0.104396E+02   0.000000E+00   0.183472E+03  -0.366943E+03
   0.985329E+02   0.525755E-03   0.129813E+02   0.115330E+02   0.101451E+02   0.161997E+02   0.172244E+03  -0.104396E+02   0.000000E+00   0.182684E+03  -0.365367E+03
   0.973454E+02   0.525755E-03   0.129813E+02   0.846873E+01   0.101451E+02   0.161997E+02   0.173185E+03  -0.102218E+02   0.000000E+00   0.183407E+03  -0.366814E+03
   0.973454E+02   0.525755E-03   0.129813E+02   0.846873E+01   0.101451E+02   0.121168E+02   0.172980E+03  -0.104269E+02   0.000000E+00   0.183407E+03  -0.366814E+03
   0.973454E+02   0.525755E-03   0.119202E+02   0.846873E+01   0.101451E+02   0.121168E+02   0.173531E+03  -0.987630E+01   0.000000E+00   0.183407E+03  -0.366815E+03
   0.982822E+02   0.481467E-03   0.119202E+02   0.846873E+01   0.101451E+02   0.121168E+02   0.172872E+03  -0.987630E+01   0.000000E+00   0.182748E+03  -0.365497E+03
   0.982822E+02   0.481467E-03   0.119202E+02   0.846873E+01   0.101451E+02   0.121168E+02   0.172872E+03  -0.987630E+01   0.000000E+00   0.182748E+03  -0.365497E+03
   0.982822E+02   0.495115E-03   0.970269E+01   0.863360E+01   0.101451E+02   0.121168E+02   0.173638E+03  -0.924001E+01   0.000000E+00   0.182878E+03  -0.365756E+03
   0.982822E+02   0.495115E-03   0.681996E+01   0.863360E+01   0.119980E+02   0.121168E+02   0.173291E+03  -0.958662E+01   0.000000E+00   0.182878E+03  -0.365755E+03
   0.982822E+02   0.495115E-03   0.791998E+01   0.131403E+02   0.139763E+02   0.121168E+02   0.173619E+03  -0.925908E+01   0.000000E+00   0.182878E+03  -0.365756E+03
   0.974172E+02   0.495115E-03   0.104554E+02   0.131403E+02   0.139763E+02   0.121168E+02   0.174422E+03  -0.888185E+01   0.000000E+00   0.183304E+03  -0.366608E+03
   0.974172E+02   0.365049E-03   0.146628E+02   0.131403E+02   0.139763E+02   0.168168E+02   0.170823E+03  -0.109479E+02   0.000000E+00   0.181771E+03  -0.363542E+03
   0.974172E+02   0.645373E-03   0.146628E+02   0.131403E+02   0.139763E+02   0.168168E+02   0.172478E+03  -0.109479E+02   0.000000E+00   0.183426E+03  -0.366852E+03
   0.974172E+02   0.494982E-03   0.130003E+02   0.850792E+01   0.173731E+02   0.168168E+02   0.174062E+03  -0.924128E+01   0.000000E+00   0.183303E+03  -0.366607E+03
   0.974172E+02   0.494982E-03   0.112724E+02   0.106674E+02   0.173731E+02   0.141142E+02   0.175226E+03  -0.807711E+01   0.000000E+00   0.183303E+03  -0.366606E+03
   0.972213E+02   0.494982E-03   0.132568E+02   0.106674E+02   0.141907E+02   0.130004E+02   0.174392E+03  -0.874729E+01   0.000000E+00   0.183139E+03  -0.366279E+03
   0.972213E+02   0.494982E-03   0.132568E+02   0.774303E+01   0.141907E+02   0.130004E+02   0.173947E+03  -0.919258E+01   0.000000E+00   0.183140E+03  -0.366279E+03
   0.972213E+02   0.494982E-03   0.110951E+02   0.774303E+01   0.182267E+02   0.130004E+02   0.174297E+03  -0.884241E+01   0.000000E+00   0.183139E+03  -0.366279E+03
   0.976867E+02   0.494982E-03   0.903699E+01   0.774303E+01   0.175843E+02   0.122202E+02   0.174722E+03  -0.864320E+01   0.000000E+00   0.183365E+03  -0.366730E+03
   0.976867E+02   0.426288E-03   0.903699E+01   0.119305E+02   0.175843E+02   0.122202E+02   0.174054E+03  -0.864710E+01   0.000000E+00   0.182701E+03  -0.365402E+03
   0.976867E+02   0.439725E-03   0.903699E+01   0.119305E+02   0.175843E+02   0.122202E+02   0.174218E+03  -0.864710E+01   0.000000E+00   0.182865E+03  -0.365730E+03
   0.976867E+02   0.439725E-03   0.102796E+02   0.107339E+02   0.179903E+02   0.131914E+02   0.174762E+03  -0.810259E+01   0.000000E+00   0.182865E+03  -0.365729E+03
   0.976867E+02   0.448134E-03   0.102796E+02   0.107339E+02   0.179903E+02   0.131914E+02   0.174856E+03  -0.810259E+01   0.000000E+00   0.182959E+03  -0.365917E+03
   0.973814E+02   0.448134E-03   0.964347E+01   0.107339E+02   0.114192E+02   0.131914E+02   0.174793E+03  -0.810801E+01   0.000000E+00   0.182901E+03  -0.365802E+03
   0.973814E+02   0.931572E-03   0.125609E+02   0.107339E+02   0.114192E+02   0.131914E+02   0.171834E+03  -0.900567E+01   0.000000E+00   0.180840E+03  -0.361679E+03
   0.973814E+02   0.931572E-03   0.125609E+02   0.107339E+02   0.982455E+01   0.883370E+01   0.167779E+03  -0.130607E+02   0.000000E+00   0.180840E+03  -0.361679E+03
   0.973814E+02   0.745356E-03   0.122176E+02   0.107339E+02   0.982455E+01   0.126640E+02   0.172698E+03  -0.100987E+02   0.000000E+00   0.182797E+03  -0.365593E+03
   0.985480E+02   0.745356E-03   0.849556E+01   0.107339E+02   0.982455E+01   0.126640E+02   0.172987E+03  -0.956617E+01   0.000000E+00   0.182553E+03  -0.365106E+03
   0.975862E+02   0.745356E-03   0.849556E+01   0.114787E+02   0.982455E+01   0.164081E+02   0.173106E+03  -0.980971E+01   0.000000E+00   0.182916E+03  -0.365831E+03
   0.975862E+02   0.745356E-03   0.737156E+01   0.114787E+02   0.982455E+01   0.164081E+02   0.172418E+03  -0.104980E+02   0.000000E+00   0.182916E+03  -0.365832E+03
   0.963731E+02   0.745356E-03   0.737156E+01   0.132341E+02   0.982455E+01   0.135707E+02   0.169972E+03  -0.112189E+02   0.000000E+00   0.181191E+03  -0.362382E+03
   0.963731E+02   0.745356E-03   0.737156E+01   0.132341E+02   0.982455E+01   0.135707E+02   0.169972E+03  -0.112189E+02   0.000000E+00   0.181191E+03  -0.362382E+03
   0.963731E+02   0.745356E-03   0.134859E+02   0.132341E+02   0.982455E+01   0.157567E+02   0.169358E+03  -0.118327E+02   0.000000E+00   0.181191E+03  -0.362381E+03
   0.991316E+02   0.745356E-03   0.134859E+02   0.996425E+01   0.982455E+01   0.157567E+02   0.171060E+03  -0.105676E+02   0.000000E+00   0.181628E+03  -0.363255E+03
   0.991316E+02   0.745356E-03   0.134859E+02   0.996425E+01   0.982455E+01   0.217656E+02   0.169035E+03  -0.125928E+02   0.000000E+00   0.181628E+03  -0.363256E+03
   0.991316E+02   0.745356E-03   0.134859E+02   0.996425E+01   0.982455E+01   0.217656E+02   0.169035E+03  -0.125928E+02   0.000000E+00   0.181628E+03  -0.363256E+03
   0.991316E+02   0.745356E-03   0.134859E+02   0.996425E+01   0.182760E+02   0.217656E+02   0.170165E+03  -0.114629E+02   0.000000E+00   0.181628E+03  -0.363256E+03
   0.991316E+02   0.777763E-03   0.134859E+02   0.996425E+01   0.155810E+02   0.836187E+01   0.169046E+03  -0.124131E+02   0.000000E+00   0.181459E+03  -0.362918E+03
   0.976614E+02   0.777763E-03   0.102714E+02   0.996425E+01   0.155810E+02   0.836187E+01   0.171632E+03  -0.110319E+02   0.000000E+00   0.182664E+03  -0.365328E+03
   0.976614E+02   0.777763E-03   0.102714E+02   0.996425E+01   0.194607E+02   0.139964E+02   0.174274E+03  -0.838989E+01   0.000000E+00   0.182664E+03  -0.365328E+03
   0.976614E+02   0.777763E-03   0.149197E+02   0.996425E+01   0.149445E+02   0.139964E+02   0.173020E+03  -0.964408E+01   0.000000E+00   0.182664E+03  -0.365328E+03
   0.976614E+02   0.777763E-03   0.149197E+02   0.996425E+01   0.149445E+02   0.139964E+02   0.173020E+03  -0.964408E+01   0.000000E+00   0.182664E+03  -0.365328E+03
   0.976614E+02   0.777763E-03   0.149197E+02   0.996425E+01   0.149445E+02   0.139964E+02   0.173020E+03  -0.964408E+01   0.000000E+00   0.182664E+03  -0.365328E+03
   0.971953E+02   0.777763E-03   0.130845E+02   0.102756E+02   0.149445E+02   0.139964E+02   0.173907E+03  -0.845516E+01   0.000000E+00   0.182362E+03  -0.364724E+03
   0.971953E+02   0.777763E-03   0.130845E+02   0.102756E+02   0.149445E+02   0.139964E+02   0.173907E+03  -0.845516E+01   0.000000E+00   0.182362E+03  -0.364724E+03
   0.971953E+02   0.777763E-03   0.130845E+02   0.102756E+02   0.149445E+02   0.139964E+02   0.173907E+03  -0.845516E+01   0.000000E+00   0.182362E+03  -0.364724E+03
   0.971953E+02   0.777763E-03   0.130845E+02   0.102756E+02   0.168203E+02   0.139964E+02   0.173625E+03  -0.873721E+01   0.000000E+00   0.182362E+03  -0.364724E+03
   0.971953E+02   0.568789E-03   0.104592E+02   0.102756E+02   0.138552E+02   0.139964E+02   0.176000E+03  -0.735588E+01   0.000000E+00   0.183356E+03  -0.366712E+03
   0.971953E+02   0.568789E-03   0.104592E+02   0.102756E+02   0.138552E+02   0.108943E+02   0.175032E+03  -0.832386E+01   0.000000E+00   0.183356E+03  -0.366712E+03
   0.971953E+02   0.568789E-03   0.104592E+02   0.102756E+02   0.140820E+02   0.190032E+02   0.175067E+03  -0.828854E+01   0.000000E+00   0.183356E+03  -0.366711E+03
   0.971953E+02   0.597672E-03   0.104592E+02   0.102756E+02   0.140820E+02   0.120731E+02   0.175624E+03  -0.772442E+01   0.000000E+00   0.183348E+03  -0.366697E+03
   0.971953E+02   0.597672E-03   0.600034E+01   0.102756E+02   0.140820E+02   0.164601E+02   0.173115E+03  -0.102334E+02   0.000000E+00   0.183348E+03  -0.366697E+03
   0.971953E+02   0.597672E-03   0.600034E+01   0.102756E+02   0.140820E+02   0.164601E+02   0.173115E+03  -0.102334E+02   0.000000E+00   0.183348E+03  -0.366697E+03
   0.971953E+02   0.597672E-03   0.112818E+02   0.102756E+02   0.140820E+02   0.164601E+02   0.175563E+03  -0.778557E+01   0.000000E+00   0.183349E+03  -0.366697E+03
   0.971953E+02   0.708503E-03   0.112818E+02   0.102756E+02   0.140820E+02   0.118509E+02   0.174860E+03  -0.804330E+01   0.000000E+00   0.182903E+03  -0.365807E+03
   0.971953E+02   0.809237E-03   0.125821E+02   0.102756E+02   0.140820E+02   0.119143E+02   0.173462E+03  -0.860429E+01   0.000000E+00   0.182066E+03  -0.364133E+03
   0.971953E+02   0.809237E-03   0.125821E+02   0.102756E+02   0.135039E+02   0.157757E+02   0.173766E+03  -0.829999E+01   0.000000E+00   0.182066E+03  -0.364132E+03
   0.971623E+02   0.809237E-03   0.116266E+02   0.102756E+02   0.135039E+02   0.157757E+02   0.174180E+03  -0.784546E+01   0.000000E+00   0.182025E+03  -0.364051E+03
   0.971623E+02   0.930282E-03   0.116266E+02   0.102756E+02   0.135039E+02   0.157757E+02   0.172832E+03  -0.784546E+01   0.000000E+00   0.180677E+03  -0.361355E+03
   0.971623E+02   0.930282E-03   0.116266E+02   0.135784E+02   0.135039E+02   0.157757E+02   0.171393E+03  -0.928458E+01   0.000000E+00   0.180678E+03  -0.361355E+03
   0.971623E+02   0.930282E-03   0.763615E+01   0.135784E+02   0.135039E+02   0.157757E+02   0.171188E+03  -0.948942E+01   0.000000E+00   0.180677E+03  -0.361355E+03
   0.971623E+02   0.112049E-02   0.763615E+01   0.135784E+02   0.122341E+02   0.132453E+02   0.168389E+03  -0.975883E+01   0.000000E+00   0.178148E+03  -0.356296E+03
   0.971623E+02   0.112049E-02   0.115936E+02   0.107876E+02   0.122341E+02   0.114902E+02   0.169382E+03  -0.876518E+01   0.000000E+00   0.178147E+03  -0.356294E+03
   0.967863E+02   0.112049E-02   0.750976E+01   0.107876E+02   0.122341E+02   0.114902E+02   0.168708E+03  -0.908280E+01   0.000000E+00   0.177791E+03  -0.355582E+03
   0.973943E+02   0.110353E-02   0.750976E+01   0.107876E+02   0.117710E+02   0.149710E+02   0.169906E+03  -0.863597E+01   0.000000E+00   0.178542E+03  -0.357084E+03
   0.973128E+02   0.110353E-02   0.119837E+02   0.758595E+01   0.169904E+02   0.149710E+02   0.169649E+03  -0.884424E+01   0.000000E+00   0.178493E+03  -0.356986E+03
   0.973128E+02   0.110353E-02   0.119837E+02   0.758595E+01   0.169904E+02   0.149710E+02   0.169649E+03  -0.884424E+01   0.000000E+00   0.178493E+03  -0.356986E+03
   0.973128E+02   0.654746E-03   0.119837E+02   0.758595E+01   0.169904E+02   0.149710E+02   0.174459E+03  -0.884424E+01   0.000000E+00   0.183303E+03  -0.366606E+03
   0.972257E+02   0.654746E-03   0.124436E+02   0.758595E+01   0.169904E+02   0.149710E+02   0.174156E+03  -0.907000E+01   0.000000E+00   0.183226E+03  -0.366452E+03
   0.972257E+02   0.488197E-03   0.124436E+02   0.758595E+01   0.169904E+02   0.149710E+02   0.174037E+03  -0.907000E+01   0.000000E+00   0.183107E+03  -0.366214E+03
   0.972257E+02   0.488197E-03   0.124436E+02   0.758595E+01   0.169904E+02   0.156305E+02   0.173973E+03  -0.913425E+01   0.000000E+00   0.183107E+03  -0.366215E+03
   0.972257E+02   0.674236E-03   0.124436E+02   0.688974E+01   0.169904E+02   0.156305E+02   0.173316E+03  -0.981874E+01   0.000000E+00   0.183135E+03  -0.366269E+03
   0.972257E+02   0.674236E-03   0.124436E+02   0.106990E+02   0.169904E+02   0.116342E+02   0.174063E+03  -0.907161E+01   0.000000E+00   0.183135E+03  -0.366269E+03
   0.972257E+02   0.674236E-03   0.124436E+02   0.107896E+02   0.169904E+02   0.116342E+02   0.174040E+03  -0.909518E+01   0.000000E+00   0.183135E+03  -0.366270E+03
   0.972257E+02   0.674236E-03   0.124436E+02   0.894813E+01   0.156652E+02   0.116342E+02   0.174396E+03  -0.873852E+01   0.000000E+00   0.183135E+03  -0.366269E+03
   0.972257E+02   0.674236E-03   0.124436E+02   0.894813E+01   0.140965E+02   0.116342E+02   0.174477E+03  -0.865771E+01   0.000000E+00   0.183135E+03  -0.366269E+03
   0.972257E+02   0.597756E-03   0.953687E+01   0.894813E+01   0.140965E+02   0.116342E+02   0.175559E+03  -0.782233E+01   0.000000E+00   0.183381E+03  -0.366763E+03
   0.972257E+02   0.597756E-03   0.953687E+01   0.894813E+01   0.140965E+02   0.116342E+02   0.175559E+03  -0.782233E+01   0.000000E+00   0.183381E+03  -0.366763E+03
   0.972890E+02   0.597756E-03   0.953687E+01   0.894813E+01   0.140965E+02   0.116342E+02   0.175618E+03  -0.782233E+01   0.000000E+00   0.183440E+03  -0.366881E+03
   0.972890E+02   0.597756E-03   0.805124E+01   0.894813E+01   0.140965E+02   0.116342E+02   0.175228E+03  -0.821219E+01   0.000000E+00   0.183440E+03  -0.366880E+03
   0.972890E+02   0.597756E-03   0.805124E+01   0.894813E+01   0.140965E+02   0.118713E+02   0.175331E+03  -0.810929E+01   0.000000E+00   0.183440E+03  -0.366881E+03
   0.972890E+02   0.597756E-03   0.805124E+01   0.894813E+01   0.140965E+02   0.189037E+02   0.174881E+03  -0.855930E+01   0.000000E+00   0.183440E+03  -0.366881E+03
   0.972890E+02   0.597756E-03   0.805124E+01   0.894813E+01   0.140965E+02   0.189037E+02   0.174881E+03  -0.855930E+01   0.000000E+00   0.183440E+03  -0.366881E+03
   0.972890E+02   0.597756E-03   0.805124E+01   0.894813E+01   0.155398E+02   0.245727E+02   0.172178E+03  -0.112630E+02   0.000000E+00   0.183441E+03  -0.366882E+03
   0.975746E+02   0.597756E-03   0.105278E+02   0.894813E+01   0.173772E+02   0.245727E+02   0.172275E+03  -0.113436E+02   0.000000E+00   0.183619E+03  -0.367237E+03
   0.975746E+02   0.597756E-03   0.105278E+02   0.894813E+01   0.145103E+02   0.245727E+02   0.172712E+03  -0.109065E+02   0.000000E+00   0.183619E+03  -0.367237E+03
   0.973759E+02   0.597756E-03   0.105278E+02   0.894813E+01   0.145103E+02   0.245727E+02   0.172609E+03  -0.109065E+02   0.000000E+00   0.183516E+03  -0.367031E+03
   0.973759E+02   0.487696E-03   0.113358E+02   0.894813E+01   0.145103E+02   0.245727E+02   0.172088E+03  -0.111439E+02   0.000000E+00   0.183232E+03  -0.366464E+03
   0.973759E+02   0.487696E-03   0.113358E+02   0.894813E+01   0.145103E+02   0.113485E+02   0.174933E+03  -0.829880E+01   0.000000E+00   0.183232E+03  -0.366464E+03
   0.973759E+02   0.487696E-03   0.113358E+02   0.894813E+01   0.166837E+02   0.113485E+02   0.174666E+03  -0.856607E+01   0.000000E+00   0.183232E+03  -0.366464E+03
   0.984193E+02   0.487696E-03   0.113358E+02   0.894813E+01   0.166837E+02   0.113485E+02   0.173998E+03  -0.856607E+01   0.000000E+00   0.182564E+03  -0.365128E+03
   0.984193E+02   0.487696E-03   0.120303E+02   0.985957E+01   0.166837E+02   0.113485E+02   0.173763E+03  -0.880121E+01   0.000000E+00   0.182564E+03  -0.365128E+03
   0.984193E+02   0.487696E-03   0.143809E+02   0.985957E+01   0.166837E+02   0.113485E+02   0.172362E+03  -0.102026E+02   0.000000E+00   0.182565E+03  -0.365129E+03
   0.967967E+02   0.487696E-03   0.143809E+02   0.985957E+01   0.166837E+02   0.113485E+02   0.172216E+03  -0.102026E+02   0.000000E+00   0.182419E+03  -0.364837E+03
   0.967967E+02   0.487696E-03   0.143809E+02   0.985957E+01   0.166837E+02   0.120924E+02   0.172545E+03  -0.987366E+01   0.000000E+00   0.182419E+03  -0.364837E+03
   0.967967E+02   0.487696E-03   0.143809E+02   0.860813E+01   0.138319E+02   0.120924E+02   0.172649E+03  -0.976946E+01   0.000000E+00   0.182418E+03  -0.364837E+03
   0.967839E+02   0.487696E-03   0.130007E+02   0.860813E+01   0.192649E+02   0.156869E+02   0.172759E+03  -0.961618E+01   0.000000E+00   0.182375E+03  -0.364750E+03
   0.967839E+02   0.487696E-03   0.130007E+02   0.860813E+01   0.192649E+02   0.156869E+02   0.172759E+03  -0.961618E+01   0.000000E+00   0.182375E+03  -0.364750E+03
   0.967839E+02   0.569376E-03   0.703194E+01   0.860813E+01   0.192649E+02   0.112470E+02   0.172315E+03  -0.103694E+02   0.000000E+00   0.182684E+03  -0.365369E+03
   0.967839E+02   0.569376E-03   0.863840E+01   0.860813E+01   0.192649E+02   0.112470E+02   0.173391E+03  -0.929305E+01   0.000000E+00   0.182684E+03  -0.365368E+03
   0.967839E+02   0.569376E-03   0.863840E+01   0.860813E+01   0.190525E+02   0.989168E+01   0.172468E+03  -0.102162E+02   0.000000E+00   0.182684E+03  -0.365368E+03
   0.967839E+02   0.569376E-03   0.863840E+01   0.860813E+01   0.121872E+02   0.133145E+02   0.174783E+03  -0.790141E+01   0.000000E+00   0.182684E+03  -0.365369E+03
   0.967839E+02   0.714989E-03   0.976983E+01   0.860813E+01   0.121872E+02   0.133145E+02   0.174495E+03  -0.776347E+01   0.000000E+00   0.182258E+03  -0.364517E+03
   0.967839E+02   0.714989E-03   0.976983E+01   0.898373E+01   0.121872E+02   0.133145E+02   0.174589E+03  -0.766895E+01   0.000000E+00   0.182258E+03  -0.364516E+03
