"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
1 0.475522003741709 -0.160818235936206 -0.444469018812125 -0.249257220294488 0.142226087934957 0.331705679830562 0.171025288031743 -0.137755680497946
1 0.485608119054368 -0.146277132062718 -0.442127684305652 -0.266018538978641 0.121176775219905 0.329563563276157 0.193348999372662 -0.112320910542132
1 0.495694234367028 -0.131430839022929 -0.439045338114163 -0.282283295508401 0.0993691068163821 0.325540017349318 0.214510483518156 -0.0854757466345904
1 0.505780349679687 -0.11627935681684 -0.435206589372042 -0.297998629059487 0.0768659400400397 0.319607207941406 0.234323992837935 -0.0574379237563964
1 0.515866464992347 -0.10082268544445 -0.430596047213671 -0.313110592169302 0.0537349799696683 0.311745629440628 0.252605518007793 -0.0284448339875982
1 0.525952580305006 -0.0850608249057593 -0.425198320773431 -0.327564150736929 0.0300488780868349 0.301944648050017 0.269174014177786 0.00124737165847821
1 0.536038695617665 -0.068993775200768 -0.418998019185707 -0.341303184023135 0.00588533091551477 0.290203056049202 0.283852699097469 0.0313648832789994
1 0.546124810930325 -0.0526215363294752 -0.41197975158488 -0.354270484650369 -0.0186728213382757 0.276529636999988 0.296470424633129 0.0616175449985117
1 0.556210926242984 -0.0359441082918824 -0.404128127105333 -0.366407758602763 -0.0435374961468387 0.260943741895724 0.306863123111962 0.09170039197109
1 0.566297041555644 -0.0189614910879884 -0.395427754881448 -0.377655625226129 -0.068615270021168 0.243475876254471 0.31487532992814 0.121295422897019
1 0.576383156868303 -0.00167368471779328 -0.385863244047609 -0.387953617227964 -0.0938072798713096 0.224168298155972 0.320361783845714 0.150073619700313
1 0.586469272180963 0.0159193108187019 -0.375419203738197 -0.397240180677446 -0.119009124366727 0.203075627222417 0.323189106433295 0.177697226230542
1 0.596555387493622 0.0338174955214983 -0.364080243087596 -0.405452675005436 -0.144110765296672 0.180265464543006 0.323237562065465 0.203822298069476
1 0.606641502806281 0.0520208693905955 -0.351830971230187 -0.412527373004477 -0.168996428930544 0.155819023542311 0.320402899925851 0.228101535740182
1 0.616727618118941 0.0705294324259934 -0.338655997300354 -0.418399460828794 -0.19354450737826 0.129831771792431 0.314598279446824 0.250187413833291
1 0.6268137334316 0.0893431846276921 -0.32453993043248 -0.423003037994294 -0.217627459950619 0.102414083768958 0.305756280620755 0.269735618782265
1 0.63689984874426 0.108462125995692 -0.309467379760945 -0.426271117378568 -0.241111714519666 0.0736919045507253 0.293831000617776 0.286408808236558
1 0.646985964056919 0.127886256529992 -0.293422954420134 -0.428135625220889 -0.26385756887906 0.043807424463362 0.278800238144998 0.299880705198696
1 0.657072079369579 0.147615576230593 -0.276391263544429 -0.42852740112221 -0.285719092104438 0.0129197646666473 0.260667766982124 0.309840540308375
1 0.667158194682238 0.167650085097495 -0.258356916268212 -0.427376198045169 -0.306544025913784 -0.0187943263143451 0.239465700128398 0.315997855873765
