a0_min_r_1     a0_flood_r_1   a1_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.105363E+03   0.488392E+02   0.637262E+00   0.345277E-03   0.971717E+01   0.883414E+01   0.215652E+02   0.160172E+02   0.474976E+02  -0.943884E+01   0.000000E+00   0.569364E+02  -0.113873E+03
   0.105363E+03   0.488392E+02   0.935941E+00   0.345277E-03   0.971717E+01   0.883414E+01   0.875527E+01   0.160172E+02   0.465734E+02  -0.105134E+02   0.000000E+00   0.570868E+02  -0.114174E+03
   0.105363E+03   0.488392E+02   0.935941E+00   0.345277E-03   0.971717E+01   0.883414E+01   0.875527E+01   0.164187E+02   0.465003E+02  -0.105864E+02   0.000000E+00   0.570867E+02  -0.114173E+03
   0.105363E+03   0.488392E+02   0.532920E+00   0.345277E-03   0.971717E+01   0.883414E+01   0.875527E+01   0.126294E+02   0.462684E+02  -0.105918E+02   0.000000E+00   0.568602E+02  -0.113720E+03
   0.105363E+03   0.488392E+02   0.176522E+01   0.345277E-03   0.971717E+01   0.883414E+01   0.147626E+02   0.126294E+02   0.495941E+02  -0.749409E+01   0.000000E+00   0.570882E+02  -0.114176E+03
   0.105363E+03   0.488392E+02   0.176522E+01   0.635048E-05   0.105068E+02   0.883414E+01   0.150413E+02   0.126294E+02   0.504818E+02  -0.760810E+01   0.000000E+00   0.580899E+02  -0.116180E+03
   0.105363E+03   0.488392E+02   0.129106E+01   0.635048E-05   0.105068E+02   0.883414E+01   0.150413E+02   0.185771E+02   0.500109E+02  -0.819591E+01   0.000000E+00   0.582068E+02  -0.116414E+03
   0.106119E+03   0.488392E+02  -0.156650E+00   0.635048E-05   0.104878E+02   0.800021E+01   0.150413E+02   0.185771E+02   0.494979E+02  -0.852293E+01   0.000000E+00   0.580208E+02  -0.116042E+03
   0.106119E+03   0.488392E+02  -0.156650E+00   0.635048E-05   0.104878E+02   0.800021E+01   0.150413E+02   0.165879E+02   0.500564E+02  -0.796444E+01   0.000000E+00   0.580208E+02  -0.116042E+03
   0.106119E+03   0.488392E+02  -0.156650E+00   0.635048E-05   0.928276E+01   0.862579E+01   0.150413E+02   0.165879E+02   0.504114E+02  -0.760946E+01   0.000000E+00   0.580209E+02  -0.116042E+03
   0.106119E+03   0.488392E+02  -0.443347E+00   0.635048E-05   0.987394E+01   0.862579E+01   0.150413E+02   0.165879E+02   0.501348E+02  -0.760397E+01   0.000000E+00   0.577388E+02  -0.115478E+03
   0.106119E+03   0.488392E+02   0.121927E+01   0.635048E-05   0.125281E+02   0.854855E+01   0.150413E+02   0.165879E+02   0.492182E+02  -0.850029E+01   0.000000E+00   0.577185E+02  -0.115437E+03
   0.106706E+03   0.488392E+02   0.121927E+01   0.635048E-05   0.856150E+01   0.113889E+02   0.150413E+02   0.124446E+02   0.483925E+02  -0.799904E+01   0.000000E+00   0.563915E+02  -0.112783E+03
   0.105760E+03   0.488392E+02   0.121927E+01   0.635048E-05   0.856150E+01   0.113526E+02   0.140761E+02   0.124446E+02   0.501492E+02  -0.796970E+01   0.000000E+00   0.581189E+02  -0.116238E+03
   0.105760E+03   0.488392E+02   0.744350E+00   0.635048E-05   0.856150E+01   0.113526E+02   0.140761E+02   0.166801E+02   0.502506E+02  -0.796751E+01   0.000000E+00   0.582181E+02  -0.116436E+03
   0.105760E+03   0.488392E+02   0.711245E+00   0.635048E-05   0.856150E+01   0.113526E+02   0.156017E+02   0.166801E+02   0.501730E+02  -0.803923E+01   0.000000E+00   0.582122E+02  -0.116424E+03
   0.105760E+03   0.488392E+02   0.712910E+00   0.635048E-05   0.862659E+01   0.811211E+01   0.156017E+02   0.166801E+02   0.501841E+02  -0.802806E+01   0.000000E+00   0.582122E+02  -0.116424E+03
   0.105760E+03   0.488392E+02   0.712910E+00   0.635048E-05   0.862659E+01   0.955926E+01   0.156017E+02   0.157089E+02   0.507160E+02  -0.749618E+01   0.000000E+00   0.582122E+02  -0.116424E+03
   0.105760E+03   0.488392E+02   0.712910E+00   0.635048E-05   0.101570E+02   0.955926E+01   0.156017E+02   0.157089E+02   0.508225E+02  -0.738970E+01   0.000000E+00   0.582122E+02  -0.116424E+03
   0.105760E+03   0.488392E+02   0.712910E+00   0.635048E-05   0.766915E+01   0.858840E+01   0.156017E+02   0.157089E+02   0.500692E+02  -0.814300E+01   0.000000E+00   0.582122E+02  -0.116424E+03
   0.105760E+03   0.488392E+02   0.712910E+00   0.635048E-05   0.119586E+02   0.858840E+01   0.156017E+02   0.157089E+02   0.501053E+02  -0.810683E+01   0.000000E+00   0.582121E+02  -0.116424E+03
   0.105760E+03   0.488392E+02   0.712910E+00   0.217771E-03   0.121641E+02   0.858840E+01   0.141343E+02   0.157089E+02   0.496630E+02  -0.812975E+01   0.000000E+00   0.577927E+02  -0.115585E+03
   0.106349E+03   0.488392E+02   0.124983E+00   0.217771E-03   0.121641E+02   0.858840E+01   0.156434E+02   0.157089E+02   0.495971E+02  -0.820907E+01   0.000000E+00   0.578062E+02  -0.115612E+03
   0.106349E+03   0.488392E+02   0.124983E+00   0.217771E-03   0.128550E+02   0.858840E+01   0.156434E+02   0.106980E+02   0.482160E+02  -0.959019E+01   0.000000E+00   0.578062E+02  -0.115612E+03
   0.106349E+03   0.488392E+02   0.124983E+00   0.217771E-03   0.128550E+02   0.858840E+01   0.144603E+02   0.106980E+02   0.482999E+02  -0.950629E+01   0.000000E+00   0.578062E+02  -0.115612E+03
   0.106349E+03   0.488392E+02   0.124983E+00   0.217771E-03   0.128550E+02   0.848188E+01   0.144603E+02   0.124836E+02   0.491150E+02  -0.869112E+01   0.000000E+00   0.578061E+02  -0.115612E+03
   0.106349E+03   0.488392E+02   0.124983E+00   0.217771E-03   0.128550E+02   0.848188E+01   0.144603E+02   0.124836E+02   0.491150E+02  -0.869112E+01   0.000000E+00   0.578061E+02  -0.115612E+03
   0.106349E+03   0.488392E+02   0.258187E+00   0.217771E-03   0.128550E+02   0.848188E+01   0.144603E+02   0.124836E+02   0.490990E+02  -0.869112E+01   0.000000E+00   0.577901E+02  -0.115580E+03
   0.106349E+03   0.488392E+02   0.258187E+00   0.217771E-03   0.128550E+02   0.114936E+02   0.144603E+02   0.124836E+02   0.488918E+02  -0.889832E+01   0.000000E+00   0.577901E+02  -0.115580E+03
   0.105692E+03   0.488392E+02   0.201829E+00   0.217771E-03   0.126415E+02   0.114936E+02   0.144603E+02   0.124836E+02   0.487163E+02  -0.877992E+01   0.000000E+00   0.574962E+02  -0.114992E+03
   0.105692E+03   0.488392E+02   0.201829E+00   0.217771E-03   0.148166E+02   0.114936E+02   0.144603E+02   0.134901E+02   0.475154E+02  -0.998083E+01   0.000000E+00   0.574962E+02  -0.114992E+03
   0.105640E+03   0.488392E+02   0.201829E+00   0.217771E-03   0.825254E+01   0.102656E+02   0.144603E+02   0.135192E+02   0.498644E+02  -0.757436E+01   0.000000E+00   0.574388E+02  -0.114878E+03
   0.105640E+03   0.488392E+02   0.183599E+01   0.217771E-03   0.786766E+01   0.102656E+02   0.126982E+02   0.135192E+02   0.493988E+02  -0.798461E+01   0.000000E+00   0.573834E+02  -0.114767E+03
   0.105640E+03   0.488392E+02   0.250216E+01   0.140452E-03   0.653616E+01   0.147115E+02   0.140395E+02   0.135192E+02   0.452137E+02  -0.113629E+02   0.000000E+00   0.565766E+02  -0.113153E+03
   0.105640E+03   0.474414E+02   0.212566E+01   0.171779E-03   0.863670E+01   0.140424E+02   0.112062E+02   0.120593E+02   0.476038E+02  -0.103096E+02   0.000000E+00   0.579134E+02  -0.115827E+03
   0.105640E+03   0.474414E+02   0.286875E+01   0.124457E-03   0.863670E+01   0.140424E+02   0.112062E+02   0.150551E+02   0.477715E+02  -0.993645E+01   0.000000E+00   0.577080E+02  -0.115416E+03
   0.105640E+03   0.480177E+02   0.286875E+01   0.124457E-03   0.863670E+01   0.140424E+02   0.112062E+02   0.140670E+02   0.472050E+02  -0.991995E+01   0.000000E+00   0.571249E+02  -0.114250E+03
   0.105036E+03   0.480177E+02   0.286875E+01   0.124457E-03   0.863670E+01   0.146138E+02   0.112062E+02   0.181726E+02   0.469266E+02  -0.109829E+02   0.000000E+00   0.579095E+02  -0.115819E+03
   0.105460E+03   0.456101E+02   0.320237E+01   0.124457E-03   0.104307E+02   0.130794E+02   0.112062E+02   0.181726E+02   0.475805E+02  -0.991615E+01   0.000000E+00   0.574967E+02  -0.114993E+03
   0.105460E+03   0.468125E+02   0.365760E+01   0.124457E-03   0.104307E+02   0.130794E+02   0.112062E+02   0.181726E+02   0.477198E+02  -0.991615E+01   0.000000E+00   0.576360E+02  -0.115272E+03
   0.104545E+03   0.473418E+02   0.345315E+01   0.124457E-03   0.104307E+02   0.130794E+02   0.112062E+02   0.201060E+02   0.472448E+02  -0.106300E+02   0.000000E+00   0.578748E+02  -0.115750E+03
   0.104545E+03   0.473418E+02   0.243172E+01   0.124457E-03   0.104307E+02   0.121741E+02   0.139200E+02   0.201060E+02   0.474953E+02  -0.936507E+01   0.000000E+00   0.568604E+02  -0.113721E+03
   0.104545E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.104307E+02   0.828259E+01   0.139200E+02   0.201060E+02   0.490324E+02  -0.893998E+01   0.000000E+00   0.579724E+02  -0.115945E+03
   0.104545E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.104307E+02   0.828259E+01   0.139200E+02   0.201060E+02   0.490324E+02  -0.893998E+01   0.000000E+00   0.579724E+02  -0.115945E+03
   0.104545E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.937806E+01   0.118217E+02   0.139200E+02   0.183541E+02   0.495024E+02  -0.846996E+01   0.000000E+00   0.579724E+02  -0.115945E+03
   0.104545E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.121624E+02   0.118217E+02   0.139200E+02   0.161798E+02   0.493784E+02  -0.859396E+01   0.000000E+00   0.579724E+02  -0.115945E+03
   0.104545E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.113405E+02   0.984695E+01   0.139200E+02   0.221364E+02   0.481245E+02  -0.984787E+01   0.000000E+00   0.579724E+02  -0.115945E+03
   0.104153E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.113405E+02   0.984695E+01   0.139200E+02   0.221364E+02   0.481381E+02  -0.984787E+01   0.000000E+00   0.579860E+02  -0.115972E+03
   0.104153E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.113405E+02   0.984695E+01   0.139200E+02   0.221364E+02   0.481381E+02  -0.984787E+01   0.000000E+00   0.579860E+02  -0.115972E+03
   0.104153E+03   0.492288E+02   0.243172E+01   0.124457E-03   0.113405E+02   0.984695E+01   0.136219E+02   0.221364E+02   0.481134E+02  -0.987252E+01   0.000000E+00   0.579859E+02  -0.115972E+03
   0.104153E+03   0.490184E+02   0.243172E+01   0.159704E-03   0.113405E+02   0.784769E+01   0.136219E+02   0.221364E+02   0.474516E+02  -0.103769E+02   0.000000E+00   0.578285E+02  -0.115657E+03
   0.102863E+03   0.500034E+02   0.243172E+01   0.159704E-03   0.113405E+02   0.784769E+01   0.136219E+02   0.221364E+02   0.464715E+02  -0.103769E+02   0.000000E+00   0.568484E+02  -0.113697E+03
   0.102863E+03   0.500034E+02   0.378617E+01   0.159704E-03   0.113405E+02   0.784769E+01   0.147097E+02   0.221364E+02   0.474900E+02  -0.103424E+02   0.000000E+00   0.578324E+02  -0.115665E+03
   0.102863E+03   0.500034E+02   0.462549E+01   0.159704E-03   0.126317E+02   0.784769E+01   0.147097E+02   0.182967E+02   0.480715E+02  -0.934433E+01   0.000000E+00   0.574158E+02  -0.114832E+03
   0.102863E+03   0.500034E+02   0.397115E+01   0.159704E-03   0.126317E+02   0.784769E+01   0.154050E+02   0.182967E+02   0.484166E+02  -0.939461E+01   0.000000E+00   0.578112E+02  -0.115622E+03
   0.102863E+03   0.500034E+02   0.397115E+01   0.159704E-03   0.126317E+02   0.101069E+02   0.154050E+02   0.163563E+02   0.494083E+02  -0.840294E+01   0.000000E+00   0.578112E+02  -0.115622E+03
   0.102863E+03   0.498890E+02   0.397115E+01   0.159704E-03   0.126317E+02   0.101069E+02   0.154050E+02   0.162847E+02   0.494250E+02  -0.838930E+01   0.000000E+00   0.578143E+02  -0.115629E+03
   0.103334E+03   0.498890E+02   0.460090E+01   0.159704E-03   0.987407E+01   0.104998E+02   0.126836E+02   0.162847E+02   0.490781E+02  -0.767767E+01   0.000000E+00   0.567558E+02  -0.113512E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.987407E+01   0.636090E+01   0.166970E+02   0.162847E+02   0.479955E+02  -0.977204E+01   0.000000E+00   0.577675E+02  -0.115535E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.987407E+01   0.636090E+01   0.190387E+02   0.162847E+02   0.472973E+02  -0.104703E+02   0.000000E+00   0.577676E+02  -0.115535E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.987407E+01   0.636090E+01   0.190387E+02   0.198580E+02   0.461995E+02  -0.115681E+02   0.000000E+00   0.577676E+02  -0.115535E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.110781E+02   0.738715E+01   0.190387E+02   0.198580E+02   0.472179E+02  -0.105497E+02   0.000000E+00   0.577676E+02  -0.115535E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.140597E+02   0.738715E+01   0.154577E+02   0.175327E+02   0.473712E+02  -0.103964E+02   0.000000E+00   0.577676E+02  -0.115535E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.843832E+01   0.738715E+01   0.175481E+02   0.117384E+02   0.485033E+02  -0.926432E+01   0.000000E+00   0.577676E+02  -0.115535E+03
   0.103334E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.843832E+01   0.806933E+01   0.175481E+02   0.158493E+02   0.493994E+02  -0.836816E+01   0.000000E+00   0.577676E+02  -0.115535E+03
   0.103475E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.102930E+02   0.806933E+01   0.175481E+02   0.158493E+02   0.494342E+02  -0.821686E+01   0.000000E+00   0.576511E+02  -0.115302E+03
   0.103475E+03   0.498890E+02   0.364406E+01   0.159704E-03   0.102930E+02   0.100233E+02   0.105225E+02   0.158493E+02   0.490404E+02  -0.861061E+01   0.000000E+00   0.576510E+02  -0.115302E+03
   0.103475E+03   0.479078E+02   0.410015E+01   0.558906E-03   0.102930E+02   0.100233E+02   0.105225E+02   0.158493E+02   0.469147E+02  -0.861061E+01   0.000000E+00   0.555253E+02  -0.111051E+03
   0.103475E+03   0.479078E+02   0.410015E+01   0.558906E-03   0.102930E+02   0.100233E+02   0.108507E+02   0.158493E+02   0.471444E+02  -0.838089E+01   0.000000E+00   0.555253E+02  -0.111051E+03
   0.103475E+03   0.479078E+02   0.410015E+01   0.558906E-03   0.915019E+01   0.100233E+02   0.110762E+02   0.206440E+02   0.458132E+02  -0.971209E+01   0.000000E+00   0.555253E+02  -0.111051E+03
   0.103475E+03   0.479078E+02   0.401072E+01   0.558906E-03   0.915019E+01   0.100233E+02   0.110762E+02   0.193452E+02   0.463144E+02  -0.918106E+01   0.000000E+00   0.554955E+02  -0.110991E+03
   0.103475E+03   0.479078E+02   0.499290E+01   0.558906E-03   0.915019E+01   0.803069E+01   0.110762E+02   0.193452E+02   0.460210E+02  -0.956059E+01   0.000000E+00   0.555816E+02  -0.111163E+03
   0.103475E+03   0.470101E+02   0.499290E+01   0.558906E-03   0.915019E+01   0.125100E+02   0.115596E+02   0.119928E+02   0.464039E+02  -0.910984E+01   0.000000E+00   0.555137E+02  -0.111027E+03
   0.103475E+03   0.470101E+02   0.495374E+01   0.546687E-03   0.109518E+02   0.833639E+01   0.120250E+02   0.163882E+02   0.473250E+02  -0.826164E+01   0.000000E+00   0.555866E+02  -0.111173E+03
   0.103475E+03   0.470101E+02   0.495374E+01   0.546687E-03   0.121974E+02   0.833639E+01   0.120250E+02   0.163882E+02   0.468274E+02  -0.875925E+01   0.000000E+00   0.555866E+02  -0.111173E+03
   0.103208E+03   0.455280E+02   0.651676E+01   0.669947E-03   0.121974E+02   0.885892E+01   0.120250E+02   0.123845E+02   0.459480E+02  -0.867055E+01   0.000000E+00   0.546186E+02  -0.109237E+03
   0.103208E+03   0.455280E+02   0.826154E+01   0.669947E-03   0.969023E+01   0.885892E+01   0.120250E+02   0.123845E+02   0.463959E+02  -0.795961E+01   0.000000E+00   0.543555E+02  -0.108711E+03
   0.103208E+03   0.465026E+02   0.592492E+01   0.251987E-03   0.969023E+01   0.885892E+01   0.174634E+02   0.123845E+02   0.491715E+02  -0.801089E+01   0.000000E+00   0.571824E+02  -0.114365E+03
   0.102501E+03   0.465026E+02   0.592492E+01   0.251987E-03   0.969023E+01   0.885892E+01   0.174634E+02   0.166208E+02   0.482435E+02  -0.797780E+01   0.000000E+00   0.562213E+02  -0.112443E+03
   0.102501E+03   0.443106E+02   0.794218E+01   0.251987E-03   0.969023E+01   0.885892E+01   0.174634E+02   0.166208E+02   0.480825E+02  -0.797780E+01   0.000000E+00   0.560603E+02  -0.112121E+03
   0.102501E+03   0.443106E+02   0.794218E+01   0.251987E-03   0.969023E+01   0.816799E+01   0.174634E+02   0.128561E+02   0.479264E+02  -0.813389E+01   0.000000E+00   0.560603E+02  -0.112121E+03
   0.104624E+03   0.443106E+02   0.794218E+01   0.251987E-03   0.969023E+01   0.774772E+01   0.174634E+02   0.125705E+02   0.469463E+02  -0.845365E+01   0.000000E+00   0.553999E+02  -0.110800E+03
   0.104624E+03   0.443106E+02   0.801360E+01   0.251987E-03   0.969023E+01   0.774772E+01   0.174634E+02   0.125705E+02   0.468003E+02  -0.845365E+01   0.000000E+00   0.552539E+02  -0.110508E+03
   0.104624E+03   0.407755E+02   0.801360E+01   0.251987E-03   0.969023E+01   0.862297E+01   0.174634E+02   0.123792E+02   0.478718E+02  -0.807640E+01   0.000000E+00   0.559482E+02  -0.111896E+03
   0.104624E+03   0.416543E+02   0.801360E+01   0.251987E-03   0.953987E+01   0.107409E+02   0.174634E+02   0.123792E+02   0.486473E+02  -0.808523E+01   0.000000E+00   0.567325E+02  -0.113465E+03
   0.104624E+03   0.416543E+02   0.801360E+01   0.251987E-03   0.953987E+01   0.107409E+02   0.110608E+02   0.213747E+02   0.465799E+02  -0.101527E+02   0.000000E+00   0.567326E+02  -0.113465E+03
   0.104624E+03   0.416543E+02   0.775805E+01   0.474215E-04   0.953987E+01   0.107409E+02   0.110608E+02   0.213747E+02   0.466805E+02  -0.101527E+02   0.000000E+00   0.568332E+02  -0.113666E+03
   0.104624E+03   0.416543E+02   0.775805E+01   0.474215E-04   0.953987E+01   0.105504E+02   0.110608E+02   0.151957E+02   0.486333E+02  -0.819988E+01   0.000000E+00   0.568332E+02  -0.113666E+03
   0.104624E+03   0.416543E+02   0.852839E+01   0.474215E-04   0.953987E+01   0.105504E+02   0.110608E+02   0.151957E+02   0.488704E+02  -0.819988E+01   0.000000E+00   0.570703E+02  -0.114141E+03
   0.104624E+03   0.415800E+02   0.852839E+01   0.474215E-04   0.953987E+01   0.869744E+01   0.110608E+02   0.151957E+02   0.488463E+02  -0.821431E+01   0.000000E+00   0.570606E+02  -0.114121E+03
   0.104624E+03   0.398656E+02   0.879734E+01   0.474215E-04   0.953987E+01   0.869744E+01   0.110608E+02   0.204165E+02   0.460783E+02  -0.969560E+01   0.000000E+00   0.557739E+02  -0.111548E+03
   0.104624E+03   0.398656E+02   0.879734E+01   0.474215E-04   0.953987E+01   0.112624E+02   0.110608E+02   0.204165E+02   0.458866E+02  -0.988726E+01   0.000000E+00   0.557739E+02  -0.111548E+03
   0.104624E+03   0.398656E+02   0.998335E+01   0.474215E-04   0.953987E+01   0.112624E+02   0.131755E+02   0.104449E+02   0.476909E+02  -0.889155E+01   0.000000E+00   0.565825E+02  -0.113165E+03
   0.104624E+03   0.398656E+02   0.998335E+01   0.474215E-04   0.953987E+01   0.112624E+02   0.131755E+02   0.104449E+02   0.476909E+02  -0.889155E+01   0.000000E+00   0.565825E+02  -0.113165E+03
   0.104624E+03   0.398656E+02   0.998335E+01   0.474215E-04   0.953987E+01   0.764738E+01   0.131755E+02   0.104449E+02   0.473553E+02  -0.922706E+01   0.000000E+00   0.565824E+02  -0.113165E+03
   0.104624E+03   0.398656E+02   0.904331E+01   0.474215E-04   0.953987E+01   0.764738E+01   0.131755E+02   0.196001E+02   0.470152E+02  -0.911336E+01   0.000000E+00   0.561286E+02  -0.112257E+03
   0.104624E+03   0.398656E+02   0.931448E+01   0.474215E-04   0.953987E+01   0.113058E+02   0.131755E+02   0.196001E+02   0.476093E+02  -0.879331E+01   0.000000E+00   0.564026E+02  -0.112805E+03
   0.104624E+03   0.398656E+02   0.931448E+01   0.474215E-04   0.953987E+01   0.893965E+01   0.131755E+02   0.196001E+02   0.478754E+02  -0.852725E+01   0.000000E+00   0.564027E+02  -0.112805E+03
   0.104624E+03   0.398656E+02   0.931448E+01   0.474215E-04   0.953987E+01   0.893965E+01   0.131755E+02   0.110340E+02   0.481656E+02  -0.823699E+01   0.000000E+00   0.564026E+02  -0.112805E+03
   0.104624E+03   0.398656E+02   0.116406E+02   0.474215E-04   0.116416E+02   0.107007E+02   0.131755E+02   0.110340E+02   0.452619E+02  -0.877726E+01   0.000000E+00   0.540392E+02  -0.108078E+03
   0.102895E+03   0.398656E+02   0.116406E+02   0.474215E-04   0.116416E+02   0.975282E+01   0.133235E+02   0.138142E+02   0.478849E+02  -0.774237E+01   0.000000E+00   0.556273E+02  -0.111255E+03
