a0_min         a0_flood       a1_flood       a2_flood       a3_flood       a4_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.473463E+03   0.187236E+03  -0.462539E+02   0.265862E+01   0.101842E+03  -0.234189E+03   0.970478E-03   0.100038E+02   0.110583E+02   0.122647E+02   0.109453E+02   0.719267E+02
   0.309813E+03   0.208746E+03  -0.449858E+02   0.664766E+01   0.110201E+03  -0.234189E+03   0.970478E-03   0.853973E+01   0.982658E+01   0.122647E+02   0.912524E+01   0.725732E+02
   0.185966E+03   0.174276E+03  -0.414630E+02   0.894666E+01   0.108802E+03  -0.220753E+03   0.970478E-03   0.853973E+01   0.982658E+01   0.781026E+01   0.912524E+01   0.725881E+02
   0.109157E+03   0.174276E+03  -0.439474E+02   0.835406E+01   0.118110E+03  -0.219142E+03   0.970478E-03   0.853973E+01   0.102795E+02   0.781026E+01   0.912524E+01   0.725178E+02
   0.109157E+03   0.174276E+03  -0.439474E+02   0.743814E+01   0.117691E+03  -0.216451E+03   0.970478E-03   0.853973E+01   0.102795E+02   0.781026E+01   0.670342E+01   0.709681E+02
   0.223661E+03   0.174276E+03  -0.496116E+02   0.743814E+01   0.117669E+03  -0.210993E+03   0.970478E-03   0.853973E+01   0.102795E+02   0.781026E+01   0.670342E+01   0.713480E+02
   0.223661E+03   0.168212E+03  -0.420123E+02   0.403535E+01   0.115441E+03  -0.210993E+03   0.970478E-03   0.552945E+01   0.102795E+02   0.115592E+02   0.670342E+01   0.677724E+02
   0.266093E+03   0.168212E+03  -0.449428E+02   0.592201E+01   0.115441E+03  -0.224927E+03   0.970478E-03   0.774033E+01   0.102795E+02   0.123904E+02   0.670342E+01   0.701653E+02
   0.266093E+03   0.168212E+03  -0.368144E+02   0.110571E+02   0.117018E+03  -0.222145E+03   0.970478E-03   0.774033E+01   0.102795E+02   0.684438E+01   0.670342E+01   0.700814E+02
   0.268995E+03   0.168212E+03  -0.368144E+02   0.110571E+02   0.117018E+03  -0.224198E+03   0.970478E-03   0.774033E+01   0.102795E+02   0.104799E+02   0.670342E+01   0.714243E+02
   0.211400E+03   0.168212E+03  -0.332375E+02   0.150122E+02   0.108752E+03  -0.222917E+03   0.970478E-03   0.774033E+01   0.102795E+02   0.943302E+01   0.883510E+01   0.729836E+02
   0.144498E+03   0.151940E+03  -0.332375E+02   0.148575E+02   0.109682E+03  -0.232426E+03   0.340938E-02   0.774033E+01   0.102795E+02   0.112321E+02   0.883510E+01   0.698523E+02
   0.246750E+03   0.151940E+03  -0.332375E+02   0.170509E+02   0.121820E+03  -0.229715E+03   0.352335E-02   0.837634E+01   0.102795E+02   0.112321E+02   0.928432E+01   0.728873E+02
   0.246750E+03   0.151940E+03  -0.315264E+02   0.170509E+02   0.121820E+03  -0.225940E+03   0.736958E-03   0.837634E+01   0.102795E+02   0.112321E+02   0.928432E+01   0.732067E+02
   0.196166E+03   0.151940E+03  -0.289442E+02   0.132831E+02   0.122468E+03  -0.222675E+03   0.249021E-02   0.837634E+01   0.102795E+02   0.927212E+01   0.956780E+01   0.734043E+02
   0.122891E+03   0.151940E+03  -0.294011E+02   0.116809E+02   0.122711E+03  -0.223345E+03   0.238776E-02   0.938014E+01   0.102795E+02   0.920953E+01   0.956780E+01   0.734062E+02
   0.137743E+03   0.151940E+03  -0.326798E+02   0.124993E+02   0.122028E+03  -0.218606E+03   0.814622E-02   0.938014E+01   0.129611E+02   0.103169E+02   0.123592E+02   0.701224E+02
   0.223872E+03   0.151940E+03  -0.275031E+02   0.118023E+02   0.122247E+03  -0.218984E+03   0.131798E-01   0.938014E+01   0.116620E+02   0.103169E+02   0.132452E+02   0.679433E+02
   0.223872E+03   0.151940E+03  -0.275031E+02   0.118023E+02   0.122247E+03  -0.218984E+03   0.131798E-01   0.799590E+01   0.712900E+01   0.103169E+02   0.132452E+02   0.668849E+02
   0.223872E+03   0.151940E+03  -0.275031E+02   0.111229E+02   0.122247E+03  -0.225397E+03   0.107650E-01   0.799590E+01   0.712900E+01   0.103169E+02   0.608058E+01   0.668064E+02
   0.223872E+03   0.151940E+03  -0.288297E+02   0.165380E+02   0.121789E+03  -0.237195E+03   0.968336E-02   0.109465E+02   0.712900E+01   0.103169E+02   0.706984E+01   0.688228E+02
   0.163376E+03   0.158218E+03  -0.352705E+02   0.103828E+02   0.127216E+03  -0.237137E+03   0.342150E-02   0.109465E+02   0.712900E+01   0.103169E+02   0.804261E+01   0.711657E+02
   0.197532E+03   0.176924E+03  -0.325808E+02   0.538696E-02   0.120480E+03  -0.247552E+03   0.533765E-02   0.109465E+02   0.712900E+01   0.103169E+02   0.804261E+01   0.699105E+02
   0.197532E+03   0.176924E+03  -0.326003E+02   0.104470E+02   0.120480E+03  -0.247552E+03   0.533765E-02   0.109465E+02   0.712900E+01   0.103169E+02   0.804261E+01   0.708783E+02
   0.319055E+03   0.154131E+03  -0.216603E+02   0.120066E+02   0.114366E+03  -0.242474E+03   0.647193E-02   0.109465E+02   0.712900E+01   0.786823E+01   0.804261E+01   0.702532E+02
   0.334989E+03   0.154131E+03  -0.204503E+02   0.153265E+02   0.114033E+03  -0.249067E+03   0.647193E-02   0.109465E+02   0.712900E+01   0.786823E+01   0.804261E+01   0.702055E+02
   0.347667E+03   0.154131E+03  -0.226902E+02   0.187985E+02   0.108844E+03  -0.251461E+03   0.334184E-02   0.109465E+02   0.882155E+01   0.906086E+01   0.117442E+02   0.720062E+02
   0.347667E+03   0.154131E+03  -0.179880E+02   0.187985E+02   0.112816E+03  -0.255256E+03   0.122042E-01   0.109465E+02   0.882155E+01   0.104691E+02   0.117442E+02   0.691022E+02
   0.347667E+03   0.162901E+03  -0.255588E+02   0.266965E+02   0.104723E+03  -0.255235E+03   0.108077E-01   0.109465E+02   0.882155E+01   0.104691E+02   0.877082E+01   0.701568E+02
   0.356367E+03   0.177884E+03  -0.255588E+02   0.266965E+02   0.104723E+03  -0.260282E+03   0.108077E-01   0.109465E+02   0.882155E+01   0.104691E+02   0.877082E+01   0.703004E+02
   0.416288E+03   0.177884E+03  -0.255588E+02   0.205398E+02   0.104723E+03  -0.258380E+03   0.815402E-02   0.130377E+02   0.882155E+01   0.104691E+02   0.100462E+02   0.705474E+02
   0.519852E+03   0.177884E+03  -0.297121E+02   0.217097E+02   0.107174E+03  -0.261326E+03   0.529630E-02   0.130377E+02   0.882155E+01   0.104691E+02   0.106944E+02   0.714339E+02
   0.502209E+03   0.177884E+03  -0.382485E+02   0.226536E+02   0.109401E+03  -0.258245E+03   0.175066E-02   0.130377E+02   0.882155E+01   0.134298E+02   0.106944E+02   0.707615E+02
   0.600260E+03   0.174570E+03  -0.357902E+02   0.207183E+02   0.110605E+03  -0.258568E+03   0.847625E-02   0.109509E+02   0.879259E+01   0.134298E+02   0.106944E+02   0.700536E+02
   0.621708E+03   0.174570E+03  -0.424966E+02   0.222717E+02   0.108458E+03  -0.258568E+03   0.847625E-02   0.860925E+01   0.969846E+01   0.134298E+02   0.106944E+02   0.701222E+02
   0.646007E+03   0.174570E+03  -0.448207E+02   0.242399E+02   0.113893E+03  -0.261218E+03   0.466752E-02   0.996557E+01   0.969846E+01   0.134298E+02   0.106944E+02   0.716012E+02
   0.757253E+03   0.174570E+03  -0.507030E+02   0.249635E+02   0.119834E+03  -0.266797E+03   0.411809E-02   0.996557E+01   0.969846E+01   0.134298E+02   0.112164E+02   0.716104E+02
   0.802201E+03   0.174570E+03  -0.495008E+02   0.249635E+02   0.119834E+03  -0.267562E+03   0.907198E-02   0.996557E+01   0.969846E+01   0.134298E+02   0.112164E+02   0.700208E+02
   0.723900E+03   0.174570E+03  -0.495008E+02   0.267271E+02   0.119834E+03  -0.267562E+03   0.384780E-02   0.996557E+01   0.969846E+01   0.134298E+02   0.112164E+02   0.716778E+02
   0.663190E+03   0.174570E+03  -0.495008E+02   0.267271E+02   0.123341E+03  -0.266159E+03   0.290426E-02   0.996557E+01   0.108178E+02   0.919221E+01   0.112164E+02   0.730743E+02
   0.635247E+03   0.174570E+03  -0.541978E+02   0.347511E+02   0.121668E+03  -0.265298E+03   0.120103E-02   0.122445E+02   0.108178E+02   0.919221E+01   0.112164E+02   0.725507E+02
   0.796341E+03   0.174570E+03  -0.548699E+02   0.347511E+02   0.125548E+03  -0.273924E+03   0.120103E-02   0.122445E+02   0.108178E+02   0.919221E+01   0.112164E+02   0.725467E+02
   0.828112E+03   0.174570E+03  -0.551571E+02   0.371107E+02   0.125548E+03  -0.273924E+03   0.613991E-02   0.109577E+02   0.126545E+02   0.945108E+01   0.116054E+02   0.711778E+02
   0.102582E+04   0.174570E+03  -0.551571E+02   0.365122E+02   0.126885E+03  -0.273924E+03   0.455180E-02   0.109577E+02   0.126545E+02   0.945108E+01   0.116054E+02   0.714129E+02
   0.983344E+03   0.174570E+03  -0.551571E+02   0.357074E+02   0.126885E+03  -0.274819E+03   0.174288E-02   0.109577E+02   0.126545E+02   0.945108E+01   0.116054E+02   0.719677E+02
   0.100910E+04   0.174570E+03  -0.559730E+02   0.311981E+02   0.131167E+03  -0.274819E+03   0.624667E-02   0.764629E+01   0.111941E+02   0.945108E+01   0.864550E+01   0.716003E+02
   0.100910E+04   0.174570E+03  -0.559730E+02   0.311981E+02   0.131167E+03  -0.272548E+03   0.624667E-02   0.764629E+01   0.111941E+02   0.945108E+01   0.760508E+01   0.710059E+02
   0.686887E+03   0.174570E+03  -0.548397E+02   0.281438E+02   0.136957E+03  -0.273317E+03   0.624667E-02   0.764629E+01   0.120822E+02   0.945108E+01   0.760508E+01   0.708363E+02
   0.686887E+03   0.174570E+03  -0.548397E+02   0.281438E+02   0.136957E+03  -0.276029E+03   0.517427E-02   0.764629E+01   0.120822E+02   0.102885E+02   0.760508E+01   0.711002E+02
   0.724033E+03   0.174570E+03  -0.552572E+02   0.281438E+02   0.136957E+03  -0.283240E+03   0.808381E-03   0.852498E+01   0.132546E+02   0.102885E+02   0.760508E+01   0.715663E+02
   0.802110E+03   0.174570E+03  -0.492804E+02   0.286070E+02   0.139780E+03  -0.283240E+03   0.808381E-03   0.115328E+02   0.132546E+02   0.102885E+02   0.760508E+01   0.712827E+02
   0.717428E+03   0.170354E+03  -0.514511E+02   0.357540E+02   0.139780E+03  -0.282776E+03   0.808381E-03   0.115328E+02   0.132546E+02   0.102885E+02   0.102568E+02   0.718858E+02
   0.717428E+03   0.170354E+03  -0.545336E+02   0.373502E+02   0.139780E+03  -0.281038E+03   0.731933E-02   0.115328E+02   0.132546E+02   0.102885E+02   0.102568E+02   0.705413E+02
   0.717428E+03   0.170354E+03  -0.565337E+02   0.378924E+02   0.139780E+03  -0.284785E+03   0.731933E-02   0.115328E+02   0.915118E+01   0.113379E+02   0.102568E+02   0.715934E+02
   0.582633E+03   0.170354E+03  -0.531740E+02   0.367130E+02   0.135859E+03  -0.284785E+03   0.549640E-02   0.102814E+02   0.912408E+01   0.902676E+01   0.102568E+02   0.727539E+02
   0.558005E+03   0.170354E+03  -0.557023E+02   0.401322E+02   0.138173E+03  -0.285536E+03   0.549640E-02   0.984301E+01   0.912408E+01   0.902676E+01   0.102568E+02   0.728128E+02
   0.575608E+03   0.170354E+03  -0.530745E+02   0.401322E+02   0.138173E+03  -0.291248E+03   0.549640E-02   0.886076E+01   0.912408E+01   0.902676E+01   0.102568E+02   0.726901E+02
   0.714758E+03   0.170354E+03  -0.530745E+02   0.401322E+02   0.142814E+03  -0.291248E+03   0.939578E-03   0.886076E+01   0.912408E+01   0.902676E+01   0.102568E+02   0.734809E+02
   0.645177E+03   0.170354E+03  -0.539576E+02   0.401322E+02   0.146309E+03  -0.292032E+03   0.939578E-03   0.886076E+01   0.912408E+01   0.902676E+01   0.102568E+02   0.734713E+02
   0.538571E+03   0.170354E+03  -0.573072E+02   0.401322E+02   0.146309E+03  -0.292032E+03   0.939578E-03   0.886076E+01   0.912408E+01   0.902676E+01   0.102568E+02   0.734760E+02
   0.470893E+03   0.171721E+03  -0.621405E+02   0.373235E+02   0.146664E+03  -0.291290E+03   0.520233E-02   0.886076E+01   0.912408E+01   0.902676E+01   0.102568E+02   0.724809E+02
   0.659955E+03   0.171721E+03  -0.567157E+02   0.367665E+02   0.146670E+03  -0.292239E+03   0.520233E-02   0.886076E+01   0.912408E+01   0.106033E+02   0.102568E+02   0.728039E+02
   0.758502E+03   0.171721E+03  -0.559673E+02   0.331832E+02   0.146182E+03  -0.292239E+03   0.520233E-02   0.107718E+02   0.912408E+01   0.115618E+02   0.123633E+02   0.717105E+02
   0.781582E+03   0.171721E+03  -0.559673E+02   0.331832E+02   0.145873E+03  -0.288458E+03   0.103887E-02   0.107718E+02   0.912408E+01   0.984543E+01   0.934509E+01   0.735776E+02
   0.651780E+03   0.171721E+03  -0.559673E+02   0.334930E+02   0.145873E+03  -0.294656E+03   0.103887E-02   0.107718E+02   0.912408E+01   0.957979E+01   0.934509E+01   0.734744E+02
   0.625825E+03   0.171721E+03  -0.559673E+02   0.334930E+02   0.145873E+03  -0.294656E+03   0.103887E-02   0.798977E+01   0.912408E+01   0.957979E+01   0.934509E+01   0.731654E+02
   0.654945E+03   0.171721E+03  -0.521219E+02   0.334930E+02   0.144529E+03  -0.294656E+03   0.103887E-02   0.798977E+01   0.912408E+01   0.930948E+01   0.934509E+01   0.732583E+02
   0.824558E+03   0.171721E+03  -0.542151E+02   0.334930E+02   0.144529E+03  -0.294656E+03   0.103887E-02   0.100215E+02   0.912408E+01   0.930948E+01   0.934509E+01   0.737333E+02
   0.971706E+03   0.171721E+03  -0.542151E+02   0.348793E+02   0.147712E+03  -0.294656E+03   0.502927E-02   0.100215E+02   0.985406E+01   0.930948E+01   0.934509E+01   0.729612E+02
   0.971706E+03   0.171721E+03  -0.560081E+02   0.348793E+02   0.147712E+03  -0.294997E+03   0.502927E-02   0.100215E+02   0.985406E+01   0.930948E+01   0.934509E+01   0.730255E+02
   0.828809E+03   0.171721E+03  -0.584866E+02   0.348793E+02   0.147712E+03  -0.293543E+03   0.974612E-02   0.885125E+01   0.985406E+01   0.918315E+01   0.144608E+02   0.692827E+02
   0.813509E+03   0.171721E+03  -0.594241E+02   0.385586E+02   0.147712E+03  -0.295880E+03   0.974612E-02   0.885125E+01   0.985406E+01   0.918315E+01   0.109479E+02   0.711416E+02
   0.763642E+03   0.175262E+03  -0.642204E+02   0.385586E+02   0.150669E+03  -0.289822E+03   0.639338E-02   0.885125E+01   0.985406E+01   0.918315E+01   0.109479E+02   0.723957E+02
   0.817416E+03   0.175262E+03  -0.672892E+02   0.385586E+02   0.150669E+03  -0.291798E+03   0.453873E-02   0.885125E+01   0.985406E+01   0.116173E+02   0.109479E+02   0.725544E+02
   0.721664E+03   0.175262E+03  -0.705142E+02   0.385586E+02   0.150669E+03  -0.291798E+03   0.453873E-02   0.885125E+01   0.985406E+01   0.116173E+02   0.109479E+02   0.725756E+02
   0.682882E+03   0.175262E+03  -0.705142E+02   0.385586E+02   0.156986E+03  -0.291798E+03   0.270204E-02   0.885125E+01   0.985406E+01   0.119067E+02   0.938851E+01   0.729949E+02
   0.514294E+03   0.189914E+03  -0.786594E+02   0.453306E+02   0.150923E+03  -0.291798E+03   0.121376E-02   0.885125E+01   0.985406E+01   0.119067E+02   0.938851E+01   0.731335E+02
   0.473060E+03   0.189914E+03  -0.700548E+02   0.460853E+02   0.140855E+03  -0.290773E+03   0.121376E-02   0.885125E+01   0.135120E+02   0.103864E+02   0.938851E+01   0.721145E+02
   0.537787E+03   0.189914E+03  -0.716909E+02   0.423650E+02   0.147662E+03  -0.295318E+03   0.540655E-02   0.885125E+01   0.999940E+01   0.990733E+01   0.123392E+02   0.721462E+02
   0.520867E+03   0.187079E+03  -0.660089E+02   0.461585E+02   0.145276E+03  -0.293417E+03   0.170197E-03   0.885125E+01   0.999940E+01   0.700274E+01   0.134192E+02   0.710097E+02
   0.520867E+03   0.187079E+03  -0.637879E+02   0.461585E+02   0.145276E+03  -0.296095E+03   0.170197E-03   0.112849E+02   0.999940E+01   0.760294E+01   0.134192E+02   0.713181E+02
   0.546063E+03   0.177748E+03  -0.680171E+02   0.555443E+02   0.146746E+03  -0.296095E+03   0.331883E-02   0.112849E+02   0.748328E+01   0.760294E+01   0.134192E+02   0.701180E+02
   0.546063E+03   0.177748E+03  -0.680171E+02   0.555443E+02   0.146729E+03  -0.296095E+03   0.303771E-02   0.112849E+02   0.766437E+01   0.917840E+01   0.137501E+02   0.707550E+02
   0.546063E+03   0.177748E+03  -0.743764E+02   0.618537E+02   0.146729E+03  -0.304833E+03   0.155793E-02   0.112849E+02   0.766437E+01   0.917840E+01   0.137501E+02   0.709441E+02
   0.454024E+03   0.182508E+03  -0.743764E+02   0.618537E+02   0.147388E+03  -0.308420E+03   0.155793E-02   0.105431E+02   0.109308E+02   0.917840E+01   0.158508E+02   0.699771E+02
   0.575601E+03   0.182508E+03  -0.743764E+02   0.566591E+02   0.147388E+03  -0.297710E+03   0.368072E-03   0.105431E+02   0.109308E+02   0.719937E+01   0.158508E+02   0.691997E+02
   0.575601E+03   0.182508E+03  -0.738088E+02   0.521268E+02   0.147388E+03  -0.285133E+03   0.183509E-02   0.105431E+02   0.109308E+02   0.719937E+01   0.811554E+01   0.718156E+02
   0.575601E+03   0.164710E+03  -0.738088E+02   0.585146E+02   0.145289E+03  -0.285133E+03   0.460008E-02   0.105431E+02   0.926943E+01   0.102835E+02   0.815072E+01   0.725107E+02
   0.575601E+03   0.164710E+03  -0.738088E+02   0.517734E+02   0.155401E+03  -0.285133E+03   0.372854E-02   0.799698E+01   0.926943E+01   0.102835E+02   0.815072E+01   0.723727E+02
   0.519628E+03   0.156062E+03  -0.738088E+02   0.517734E+02   0.155401E+03  -0.285133E+03   0.446946E-02   0.799698E+01   0.926943E+01   0.123337E+02   0.815072E+01   0.714764E+02
   0.444573E+03   0.156062E+03  -0.738088E+02   0.517734E+02   0.155401E+03  -0.285133E+03   0.259225E-02   0.896826E+01   0.926943E+01   0.123337E+02   0.815072E+01   0.720470E+02
   0.444573E+03   0.156062E+03  -0.738088E+02   0.517734E+02   0.154696E+03  -0.283570E+03   0.443060E-02   0.896826E+01   0.926943E+01   0.123552E+02   0.915857E+01   0.720418E+02
   0.520473E+03   0.156062E+03  -0.738088E+02   0.517734E+02   0.155052E+03  -0.287357E+03   0.443060E-02   0.896826E+01   0.926943E+01   0.123552E+02   0.800400E+01   0.717333E+02
   0.523857E+03   0.156062E+03  -0.716176E+02   0.514623E+02   0.154403E+03  -0.287357E+03   0.195898E-02   0.118396E+02   0.926943E+01   0.137562E+02   0.921996E+01   0.712446E+02
   0.530823E+03   0.156062E+03  -0.716176E+02   0.514623E+02   0.152585E+03  -0.287422E+03   0.195898E-02   0.118396E+02   0.926943E+01   0.140943E+02   0.921996E+01   0.710162E+02
   0.589879E+03   0.156062E+03  -0.700004E+02   0.494627E+02   0.152585E+03  -0.287422E+03   0.195898E-02   0.890203E+01   0.926943E+01   0.988466E+01   0.921996E+01   0.734244E+02
   0.589879E+03   0.156062E+03  -0.617137E+02   0.494627E+02   0.151482E+03  -0.291264E+03   0.143724E-02   0.890203E+01   0.952774E+01   0.988466E+01   0.119797E+02   0.728138E+02
   0.584263E+03   0.156062E+03  -0.612348E+02   0.497130E+02   0.151482E+03  -0.286968E+03   0.143724E-02   0.142416E+02   0.676823E+01   0.988466E+01   0.111754E+02   0.696396E+02
   0.584263E+03   0.156062E+03  -0.619631E+02   0.436760E+02   0.151796E+03  -0.286968E+03   0.143724E-02   0.142416E+02   0.676823E+01   0.931185E+01   0.111754E+02   0.698537E+02
   0.703865E+03   0.156062E+03  -0.619631E+02   0.436760E+02   0.154167E+03  -0.287549E+03   0.166318E-03   0.143866E+02   0.115544E+02   0.837271E+01   0.108156E+02   0.708045E+02
   0.703865E+03   0.156062E+03  -0.573918E+02   0.436760E+02   0.155346E+03  -0.288621E+03   0.166318E-03   0.143866E+02   0.115544E+02   0.837271E+01   0.108156E+02   0.706122E+02
   0.703865E+03   0.156062E+03  -0.654064E+02   0.436760E+02   0.155578E+03  -0.287080E+03   0.166318E-03   0.143866E+02   0.115544E+02   0.837271E+01   0.108156E+02   0.708611E+02
   0.703865E+03   0.157864E+03  -0.638938E+02   0.436760E+02   0.155578E+03  -0.288265E+03   0.337001E-02   0.962563E+01   0.115544E+02   0.727110E+01   0.108156E+02   0.718222E+02
   0.595793E+03   0.157864E+03  -0.680474E+02   0.434235E+02   0.155578E+03  -0.288265E+03   0.556065E-02   0.890596E+01   0.115544E+02   0.727110E+01   0.108156E+02   0.712546E+02
   0.721726E+03   0.157864E+03  -0.680474E+02   0.434235E+02   0.155578E+03  -0.288265E+03   0.598843E-02   0.890596E+01   0.104455E+02   0.727110E+01   0.101443E+02   0.717081E+02
   0.770461E+03   0.157864E+03  -0.680599E+02   0.434235E+02   0.155578E+03  -0.288265E+03   0.826117E-02   0.124049E+02   0.118448E+02   0.992588E+01   0.101443E+02   0.706742E+02
   0.609413E+03   0.157864E+03  -0.684642E+02   0.434235E+02   0.155578E+03  -0.273888E+03   0.826117E-02   0.899120E+01   0.118448E+02   0.992588E+01   0.105154E+02   0.711450E+02
   0.590637E+03   0.157864E+03  -0.684642E+02   0.306476E+02   0.158735E+03  -0.272010E+03   0.620524E-02   0.899120E+01   0.118448E+02   0.751844E+01   0.117244E+02   0.710342E+02
   0.467526E+03   0.157864E+03  -0.684607E+02   0.368381E+02   0.149380E+03  -0.268297E+03   0.820610E-02   0.118081E+02   0.118448E+02   0.113864E+02   0.117244E+02   0.701262E+02
