a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.985474E+02   0.241981E+01   0.491110E+01   0.526538E-03   0.942929E+01   0.101908E+02   0.115547E+02   0.184480E+02   0.173979E+03  -0.859935E+01   0.000000E+00   0.182578E+03  -0.365157E+03
   0.985474E+02   0.215028E+01   0.491110E+01   0.526538E-03   0.105002E+02   0.101908E+02   0.115547E+02   0.184480E+02   0.173967E+03  -0.869354E+01   0.000000E+00   0.182661E+03  -0.365321E+03
   0.985474E+02   0.436765E+01   0.491110E+01   0.526538E-03   0.105002E+02   0.657767E+01   0.154696E+02   0.176208E+02   0.171978E+03  -0.964034E+01   0.000000E+00   0.181618E+03  -0.363237E+03
   0.985474E+02   0.436765E+01   0.924904E+01   0.526538E-03   0.989890E+01   0.657767E+01   0.154696E+02   0.176208E+02   0.171425E+03  -0.955288E+01   0.000000E+00   0.180978E+03  -0.361956E+03
   0.988620E+02   0.510716E+01   0.924904E+01   0.883988E-03   0.866074E+01   0.921463E+01   0.154696E+02   0.157372E+02   0.172479E+03  -0.749520E+01   0.000000E+00   0.179974E+03  -0.359948E+03
   0.983131E+02   0.818185E+01   0.142579E+02   0.883988E-03   0.866074E+01   0.921463E+01   0.140967E+02   0.157372E+02   0.169261E+03  -0.743861E+01   0.000000E+00   0.176700E+03  -0.353399E+03
   0.100405E+03   0.477291E+01   0.142579E+02   0.883988E-03   0.866074E+01   0.704945E+01   0.140967E+02   0.157372E+02   0.169729E+03  -0.861520E+01   0.000000E+00   0.178344E+03  -0.356688E+03
   0.100405E+03   0.477291E+01   0.142579E+02   0.883988E-03   0.866074E+01   0.704945E+01   0.140967E+02   0.178589E+02   0.169251E+03  -0.909332E+01   0.000000E+00   0.178344E+03  -0.356689E+03
   0.100405E+03   0.650763E+01   0.127281E+02   0.883988E-03   0.820136E+01   0.729330E+01   0.140967E+02   0.178589E+02   0.168684E+03  -0.902307E+01   0.000000E+00   0.177707E+03  -0.355414E+03
   0.991048E+02   0.650763E+01   0.127281E+02   0.883988E-03   0.820136E+01   0.916069E+01   0.140967E+02   0.178589E+02   0.170624E+03  -0.810183E+01   0.000000E+00   0.178726E+03  -0.357452E+03
   0.991048E+02   0.650763E+01   0.856028E+01   0.883988E-03   0.923718E+01   0.916069E+01   0.229934E+02   0.178589E+02   0.168781E+03  -0.105298E+02   0.000000E+00   0.179311E+03  -0.358622E+03
   0.991048E+02   0.226445E+01   0.105870E+02   0.883988E-03   0.923718E+01   0.916069E+01   0.890250E+01   0.178589E+02   0.169721E+03  -0.107025E+02   0.000000E+00   0.180424E+03  -0.360847E+03
   0.991048E+02   0.226445E+01   0.105870E+02   0.883988E-03   0.923718E+01   0.916069E+01   0.890250E+01   0.183447E+02   0.169568E+03  -0.108554E+02   0.000000E+00   0.180423E+03  -0.360847E+03
   0.991048E+02   0.173658E+00   0.785226E+01   0.883988E-03   0.923718E+01   0.916069E+01   0.890250E+01   0.183447E+02   0.169959E+03  -0.108554E+02   0.000000E+00   0.180814E+03  -0.361629E+03
   0.970170E+02   0.472093E+01   0.302352E-01   0.883988E-03   0.923718E+01   0.109957E+02   0.890250E+01   0.183447E+02   0.169470E+03  -0.110546E+02   0.000000E+00   0.180525E+03  -0.361049E+03
   0.970170E+02  -0.275992E+01  -0.149179E+02   0.883988E-03   0.923718E+01   0.109957E+02   0.185459E+02   0.186820E+02   0.168832E+03  -0.906304E+01   0.000000E+00   0.177895E+03  -0.355790E+03
   0.970170E+02  -0.275992E+01  -0.774863E+01   0.747212E-03   0.923718E+01   0.109957E+02   0.182137E+02   0.184329E+02   0.171953E+03  -0.886833E+01   0.000000E+00   0.180821E+03  -0.361643E+03
   0.970170E+02  -0.275992E+01  -0.774863E+01   0.747212E-03   0.923718E+01   0.109957E+02   0.182137E+02   0.184329E+02   0.171953E+03  -0.886833E+01   0.000000E+00   0.180821E+03  -0.361643E+03
   0.970170E+02  -0.275992E+01   0.744784E+01   0.747212E-03   0.753295E+01   0.105726E+02   0.242094E+02   0.160260E+02   0.167822E+03  -0.115375E+02   0.000000E+00   0.179360E+03  -0.358719E+03
   0.970170E+02  -0.275992E+01   0.744784E+01   0.747212E-03   0.753295E+01   0.105726E+02   0.242094E+02   0.131888E+02   0.167864E+03  -0.114949E+02   0.000000E+00   0.179359E+03  -0.358718E+03
   0.970170E+02   0.521436E+01   0.744784E+01   0.747212E-03   0.753295E+01   0.105726E+02   0.176238E+02   0.131888E+02   0.171013E+03  -0.863796E+01   0.000000E+00   0.179651E+03  -0.359302E+03
   0.970170E+02   0.521436E+01   0.744784E+01   0.747212E-03   0.743013E+01   0.105726E+02   0.176238E+02   0.143203E+02   0.171024E+03  -0.862611E+01   0.000000E+00   0.179650E+03  -0.359300E+03
   0.983028E+02   0.521436E+01  -0.188438E+01   0.747212E-03   0.743013E+01   0.916165E+01   0.176238E+02   0.143203E+02   0.172744E+03  -0.853995E+01   0.000000E+00   0.181284E+03  -0.362568E+03
   0.983028E+02   0.521436E+01   0.415952E+01   0.747212E-03   0.996964E+01   0.916165E+01   0.176238E+02   0.143203E+02   0.173845E+03  -0.773115E+01   0.000000E+00   0.181576E+03  -0.363152E+03
   0.982168E+02   0.521436E+01   0.415952E+01   0.747212E-03   0.996964E+01   0.916165E+01   0.176238E+02   0.143203E+02   0.173868E+03  -0.773115E+01   0.000000E+00   0.181599E+03  -0.363198E+03
   0.977786E+02   0.622302E+01   0.481355E+01   0.747212E-03   0.126115E+02   0.916165E+01   0.193020E+02   0.143203E+02   0.171645E+03  -0.919997E+01   0.000000E+00   0.180845E+03  -0.361690E+03
   0.977786E+02  -0.205733E+01   0.482484E+01   0.747212E-03   0.115290E+02   0.916165E+01   0.193020E+02   0.167194E+02   0.172935E+03  -0.896556E+01   0.000000E+00   0.181901E+03  -0.363801E+03
   0.977786E+02  -0.205733E+01  -0.110511E+02   0.747212E-03   0.115290E+02   0.916165E+01   0.182336E+02   0.133855E+02   0.172343E+03  -0.838268E+01   0.000000E+00   0.180726E+03  -0.361451E+03
   0.977786E+02  -0.205733E+01  -0.110511E+02   0.747212E-03   0.760306E+01   0.148871E+02   0.154435E+02   0.191621E+02   0.169390E+03  -0.113352E+02   0.000000E+00   0.180725E+03  -0.361450E+03
   0.983015E+02  -0.205733E+01  -0.110511E+02   0.593185E-03   0.117250E+02   0.148871E+02   0.154435E+02   0.143119E+02   0.169976E+03  -0.101324E+02   0.000000E+00   0.180108E+03  -0.360217E+03
   0.983015E+02  -0.205733E+01  -0.101215E+02   0.593185E-03   0.117250E+02   0.148871E+02   0.154435E+02   0.212439E+02   0.168446E+03  -0.120138E+02   0.000000E+00   0.180460E+03  -0.360920E+03
   0.983015E+02   0.126844E+01   0.949433E+01   0.735744E-03   0.117250E+02   0.124811E+02   0.154435E+02   0.212439E+02   0.171383E+03  -0.104723E+02   0.000000E+00   0.181855E+03  -0.363711E+03
   0.983015E+02   0.126844E+01  -0.507678E+01   0.735744E-03   0.117250E+02   0.124811E+02   0.154435E+02   0.212439E+02   0.171804E+03  -0.104723E+02   0.000000E+00   0.182276E+03  -0.364553E+03
   0.983015E+02   0.236195E+01  -0.507678E+01   0.735744E-03   0.805040E+01   0.124811E+02   0.154435E+02   0.212439E+02   0.171708E+03  -0.103677E+02   0.000000E+00   0.182076E+03  -0.364151E+03
   0.983015E+02  -0.269575E+00  -0.507678E+01   0.661715E-03   0.876823E+01   0.124811E+02   0.154435E+02   0.212439E+02   0.172449E+03  -0.100812E+02   0.000000E+00   0.182530E+03  -0.365060E+03
   0.983015E+02  -0.269575E+00   0.738113E+01   0.661715E-03   0.845250E+01   0.742818E+01   0.146137E+02   0.190915E+02   0.173457E+03  -0.920282E+01   0.000000E+00   0.182660E+03  -0.365320E+03
   0.983015E+02  -0.269575E+00   0.738113E+01   0.507536E-03   0.845250E+01   0.742818E+01   0.146137E+02   0.152674E+02   0.174170E+03  -0.825603E+01   0.000000E+00   0.182426E+03  -0.364852E+03
   0.983015E+02  -0.478021E+00   0.657587E+01   0.507536E-03   0.845250E+01   0.119207E+02   0.146137E+02   0.152006E+02   0.174570E+03  -0.800391E+01   0.000000E+00   0.182574E+03  -0.365148E+03
   0.983015E+02  -0.478021E+00  -0.122292E+02   0.507536E-03   0.853918E+01   0.119207E+02   0.146137E+02   0.152006E+02   0.171128E+03  -0.797253E+01   0.000000E+00   0.179101E+03  -0.358201E+03
   0.981676E+02  -0.478021E+00  -0.122292E+02   0.507536E-03   0.853918E+01   0.107829E+02   0.146137E+02   0.152006E+02   0.171838E+03  -0.755739E+01   0.000000E+00   0.179395E+03  -0.358791E+03
   0.981676E+02   0.296463E+01  -0.122292E+02   0.507536E-03   0.927729E+01   0.107282E+02   0.146137E+02   0.152006E+02   0.171051E+03  -0.738456E+01   0.000000E+00   0.178436E+03  -0.356871E+03
   0.970146E+02   0.127891E+01  -0.122292E+02   0.507536E-03   0.116923E+02   0.107282E+02   0.146137E+02   0.152006E+02   0.172448E+03  -0.785113E+01   0.000000E+00   0.180299E+03  -0.360598E+03
   0.970146E+02   0.127891E+01  -0.122292E+02   0.519854E-03   0.121907E+02   0.816710E+01   0.146137E+02   0.152006E+02   0.172183E+03  -0.825572E+01   0.000000E+00   0.180439E+03  -0.360877E+03
   0.968452E+02   0.127891E+01  -0.122292E+02   0.519854E-03   0.998466E+01   0.843422E+01   0.168758E+02   0.152006E+02   0.172557E+03  -0.775683E+01   0.000000E+00   0.180314E+03  -0.360628E+03
   0.968452E+02   0.127891E+01  -0.122292E+02   0.519854E-03   0.891410E+01   0.742523E+01   0.168758E+02   0.152006E+02   0.171887E+03  -0.842649E+01   0.000000E+00   0.180313E+03  -0.360627E+03
   0.967033E+02   0.127891E+01  -0.495193E+00   0.519854E-03   0.851088E+01   0.742523E+01   0.168758E+02   0.136977E+02   0.174077E+03  -0.853680E+01   0.000000E+00   0.182614E+03  -0.365228E+03
   0.967033E+02   0.127891E+01  -0.495193E+00   0.665075E-03   0.807483E+01   0.591527E+01   0.140596E+02   0.136977E+02   0.172062E+03  -0.105378E+02   0.000000E+00   0.182600E+03  -0.365200E+03
   0.967033E+02   0.127891E+01  -0.495193E+00   0.665075E-03   0.807483E+01   0.591527E+01   0.152707E+02   0.136977E+02   0.172028E+03  -0.105721E+02   0.000000E+00   0.182600E+03  -0.365200E+03
   0.967033E+02   0.127891E+01  -0.455615E+01   0.665075E-03   0.807483E+01   0.591527E+01   0.152707E+02   0.119580E+02   0.171704E+03  -0.109753E+02   0.000000E+00   0.182679E+03  -0.365359E+03
   0.967033E+02   0.127891E+01  -0.455615E+01   0.665075E-03   0.700500E+01   0.627854E+01   0.145285E+02   0.119580E+02   0.171553E+03  -0.111260E+02   0.000000E+00   0.182679E+03  -0.365358E+03
   0.967033E+02   0.127891E+01  -0.455615E+01   0.834079E-03   0.700500E+01   0.627854E+01   0.108208E+02   0.177608E+02   0.169205E+03  -0.122621E+02   0.000000E+00   0.181467E+03  -0.362934E+03
   0.967033E+02  -0.455012E+00  -0.455615E+01   0.834079E-03   0.700500E+01   0.757385E+01   0.108208E+02   0.177608E+02   0.170505E+03  -0.107068E+02   0.000000E+00   0.181212E+03  -0.362424E+03
   0.967033E+02  -0.455012E+00  -0.455615E+01   0.834079E-03   0.786060E+01   0.757385E+01   0.108208E+02   0.177608E+02   0.171249E+03  -0.996257E+01   0.000000E+00   0.181212E+03  -0.362423E+03
   0.967033E+02  -0.455012E+00  -0.455615E+01   0.834079E-03   0.786060E+01   0.129477E+02   0.177582E+02   0.177608E+02   0.171325E+03  -0.988609E+01   0.000000E+00   0.181211E+03  -0.362422E+03
   0.967033E+02   0.218862E+01  -0.455615E+01   0.834079E-03   0.112557E+02   0.129477E+02   0.954344E+01   0.177608E+02   0.170149E+03  -0.112745E+02   0.000000E+00   0.181424E+03  -0.362847E+03
   0.967033E+02   0.218862E+01  -0.150602E+01   0.480474E-03   0.122718E+02   0.972434E+01   0.954344E+01   0.177608E+02   0.171720E+03  -0.105992E+02   0.000000E+00   0.182319E+03  -0.364638E+03
   0.984583E+02   0.218862E+01  -0.150602E+01   0.480474E-03   0.122718E+02   0.972434E+01   0.186121E+02   0.177608E+02   0.172522E+03  -0.929307E+01   0.000000E+00   0.181815E+03  -0.363630E+03
   0.984583E+02   0.218862E+01  -0.150602E+01   0.480474E-03   0.789353E+01   0.972434E+01   0.125120E+02   0.177608E+02   0.173356E+03  -0.845945E+01   0.000000E+00   0.181815E+03  -0.363631E+03
   0.984583E+02   0.218862E+01  -0.150602E+01   0.480474E-03   0.868037E+01   0.126591E+02   0.125120E+02   0.177608E+02   0.172761E+03  -0.905437E+01   0.000000E+00   0.181815E+03  -0.363631E+03
   0.984583E+02   0.218862E+01   0.517118E+01   0.480474E-03   0.868037E+01   0.125147E+02   0.125120E+02   0.180668E+02   0.173266E+03  -0.906980E+01   0.000000E+00   0.182336E+03  -0.364672E+03
   0.984583E+02  -0.164022E+01   0.517118E+01   0.480474E-03   0.717200E+01   0.131908E+02   0.125120E+02   0.180668E+02   0.171725E+03  -0.103920E+02   0.000000E+00   0.182117E+03  -0.364234E+03
   0.984583E+02  -0.164022E+01   0.517118E+01   0.480474E-03   0.717200E+01   0.123184E+02   0.125120E+02   0.163980E+02   0.172639E+03  -0.947811E+01   0.000000E+00   0.182117E+03  -0.364234E+03
   0.984583E+02  -0.492326E+00   0.517118E+01   0.480474E-03   0.125333E+02   0.123184E+02   0.146226E+02   0.187416E+02   0.172778E+03  -0.969963E+01   0.000000E+00   0.182478E+03  -0.364955E+03
   0.975174E+02  -0.492326E+00  -0.351365E+01   0.822618E-03   0.125333E+02   0.108788E+02   0.146226E+02   0.187416E+02   0.172924E+03  -0.912058E+01   0.000000E+00   0.182045E+03  -0.364089E+03
   0.975174E+02  -0.269999E-01  -0.928124E+00   0.574518E-03   0.176515E+02   0.704943E+01   0.146226E+02   0.187416E+02   0.169743E+03  -0.138674E+02   0.000000E+00   0.183610E+03  -0.367221E+03
   0.975174E+02  -0.269999E-01  -0.928124E+00   0.564224E-03   0.157187E+02   0.114153E+02   0.146226E+02   0.137991E+02   0.172995E+03  -0.106060E+02   0.000000E+00   0.183601E+03  -0.367202E+03
   0.975174E+02  -0.102503E+00   0.769917E+00   0.564224E-03   0.157187E+02   0.114153E+02   0.146226E+02   0.146618E+02   0.172955E+03  -0.105861E+02   0.000000E+00   0.183541E+03  -0.367082E+03
   0.975174E+02  -0.102503E+00   0.769917E+00   0.564224E-03   0.134032E+02   0.114153E+02   0.146226E+02   0.146618E+02   0.174598E+03  -0.894234E+01   0.000000E+00   0.183540E+03  -0.367081E+03
   0.991953E+02  -0.102503E+00   0.769917E+00   0.564224E-03   0.995931E+01   0.114153E+02   0.146226E+02   0.146618E+02   0.173835E+03  -0.757312E+01   0.000000E+00   0.181408E+03  -0.362816E+03
   0.991953E+02  -0.102503E+00   0.745831E+01   0.564224E-03   0.995931E+01   0.114153E+02   0.146226E+02   0.146618E+02   0.174387E+03  -0.757312E+01   0.000000E+00   0.181960E+03  -0.363920E+03
   0.980731E+02  -0.102503E+00   0.745831E+01   0.564224E-03   0.848437E+01   0.114153E+02   0.146226E+02   0.146618E+02   0.174866E+03  -0.775031E+01   0.000000E+00   0.182616E+03  -0.365233E+03
   0.986799E+02  -0.102503E+00   0.745831E+01   0.564224E-03   0.848437E+01   0.816508E+01   0.146226E+02   0.146618E+02   0.174895E+03  -0.770989E+01   0.000000E+00   0.182605E+03  -0.365210E+03
   0.983879E+02  -0.102503E+00   0.745831E+01   0.586345E-03   0.848437E+01   0.816508E+01   0.146226E+02   0.165803E+02   0.174807E+03  -0.795177E+01   0.000000E+00   0.182759E+03  -0.365518E+03
   0.983879E+02  -0.102503E+00   0.103740E+02   0.730111E-03   0.848437E+01   0.816508E+01   0.159846E+02   0.165803E+02   0.173518E+03  -0.808323E+01   0.000000E+00   0.181601E+03  -0.363202E+03
   0.983879E+02   0.135421E+00   0.106727E+01   0.730111E-03   0.121841E+02   0.100198E+02   0.159846E+02   0.165803E+02   0.174587E+03  -0.828633E+01   0.000000E+00   0.182873E+03  -0.365747E+03
   0.983879E+02   0.249284E+01   0.106727E+01   0.730111E-03   0.121841E+02   0.100198E+02   0.128499E+02   0.205406E+02   0.173048E+03  -0.964072E+01   0.000000E+00   0.182689E+03  -0.365377E+03
   0.983879E+02   0.249284E+01   0.106727E+01   0.730111E-03   0.736161E+01   0.100198E+02   0.128499E+02   0.160089E+02   0.174298E+03  -0.839034E+01   0.000000E+00   0.182688E+03  -0.365377E+03
   0.983879E+02   0.249284E+01   0.106727E+01   0.730111E-03   0.736161E+01   0.100198E+02   0.128499E+02   0.164061E+02   0.174226E+03  -0.846224E+01   0.000000E+00   0.182688E+03  -0.365376E+03
   0.983879E+02   0.249284E+01   0.106727E+01   0.730111E-03   0.736161E+01   0.100198E+02   0.128499E+02   0.164061E+02   0.174226E+03  -0.846224E+01   0.000000E+00   0.182688E+03  -0.365376E+03
   0.983879E+02   0.165208E+01   0.106727E+01   0.730111E-03   0.736161E+01   0.100198E+02   0.128499E+02   0.164061E+02   0.174378E+03  -0.846224E+01   0.000000E+00   0.182840E+03  -0.365680E+03
   0.983879E+02   0.165208E+01   0.106727E+01   0.502955E-03   0.122430E+02   0.100198E+02   0.117032E+02   0.164061E+02   0.174079E+03  -0.868732E+01   0.000000E+00   0.182766E+03  -0.365533E+03
   0.983879E+02   0.165208E+01   0.106727E+01   0.502955E-03   0.139844E+02   0.100198E+02   0.126027E+02   0.164061E+02   0.173369E+03  -0.939734E+01   0.000000E+00   0.182766E+03  -0.365533E+03
   0.983879E+02   0.165208E+01   0.106727E+01   0.502955E-03   0.139201E+02   0.100198E+02   0.126027E+02   0.169691E+02   0.173288E+03  -0.947791E+01   0.000000E+00   0.182766E+03  -0.365532E+03
   0.983879E+02  -0.280780E+01   0.106727E+01   0.502955E-03   0.139201E+02   0.112653E+02   0.126027E+02   0.120362E+02   0.171989E+03  -0.984454E+01   0.000000E+00   0.181834E+03  -0.363667E+03
   0.983879E+02  -0.325860E+01  -0.238444E+01   0.502955E-03   0.145687E+02   0.112653E+02   0.136460E+02   0.120362E+02   0.170939E+03  -0.101049E+02   0.000000E+00   0.181044E+03  -0.362088E+03
   0.967140E+02  -0.325860E+01  -0.238444E+01   0.502955E-03   0.145687E+02   0.875818E+01   0.136460E+02   0.120362E+02   0.170397E+03  -0.989553E+01   0.000000E+00   0.180293E+03  -0.360585E+03
   0.967140E+02  -0.325860E+01  -0.114771E+00   0.502955E-03   0.107633E+02   0.945903E+01   0.148788E+02   0.120362E+02   0.172381E+03  -0.776181E+01   0.000000E+00   0.180143E+03  -0.360286E+03
   0.966694E+02  -0.325860E+01  -0.114771E+00   0.502955E-03   0.107633E+02   0.945903E+01   0.148788E+02   0.120362E+02   0.172246E+03  -0.776181E+01   0.000000E+00   0.180008E+03  -0.360016E+03
   0.966694E+02  -0.325860E+01  -0.643837E+01   0.502955E-03   0.107633E+02   0.116958E+02   0.148788E+02   0.120362E+02   0.171443E+03  -0.824213E+01   0.000000E+00   0.179685E+03  -0.359370E+03
   0.966694E+02  -0.325860E+01   0.181970E+01   0.502955E-03   0.107633E+02   0.116958E+02   0.148788E+02   0.120362E+02   0.171365E+03  -0.824213E+01   0.000000E+00   0.179607E+03  -0.359214E+03
   0.988786E+02  -0.325860E+01   0.947691E+01   0.502955E-03   0.107633E+02   0.116958E+02   0.148788E+02   0.120362E+02   0.172226E+03  -0.824213E+01   0.000000E+00   0.180468E+03  -0.360936E+03
   0.988786E+02  -0.355993E+01   0.947691E+01   0.732567E-03   0.109534E+02   0.801665E+01   0.148788E+02   0.120362E+02   0.172659E+03  -0.822210E+01   0.000000E+00   0.180881E+03  -0.361762E+03
   0.988786E+02  -0.355993E+01   0.124420E+01   0.732567E-03   0.109534E+02   0.801665E+01   0.166262E+02   0.120362E+02   0.172806E+03  -0.846475E+01   0.000000E+00   0.181271E+03  -0.362542E+03
   0.984673E+02  -0.355993E+01   0.124420E+01   0.732567E-03   0.109534E+02   0.801665E+01   0.166262E+02   0.120362E+02   0.173171E+03  -0.846475E+01   0.000000E+00   0.181636E+03  -0.363272E+03
   0.984673E+02  -0.355993E+01   0.124420E+01   0.732567E-03   0.109534E+02   0.104315E+02   0.166262E+02   0.135844E+02   0.173858E+03  -0.777761E+01   0.000000E+00   0.181636E+03  -0.363271E+03
   0.984673E+02  -0.513266E+01   0.124420E+01   0.732567E-03   0.109534E+02   0.104315E+02   0.166262E+02   0.135844E+02   0.172809E+03  -0.777761E+01   0.000000E+00   0.180587E+03  -0.361173E+03
   0.984673E+02  -0.513266E+01  -0.829244E+01   0.974478E-03   0.109534E+02   0.102011E+02   0.166262E+02   0.135844E+02   0.170061E+03  -0.773793E+01   0.000000E+00   0.177799E+03  -0.355598E+03
   0.984673E+02  -0.156155E+01  -0.254258E+01   0.974478E-03   0.109534E+02   0.102011E+02   0.166262E+02   0.135844E+02   0.172221E+03  -0.773793E+01   0.000000E+00   0.179959E+03  -0.359918E+03
   0.984673E+02  -0.167235E+01  -0.254258E+01   0.974478E-03   0.109534E+02   0.731228E+01   0.166262E+02   0.131308E+02   0.171245E+03  -0.868950E+01   0.000000E+00   0.179934E+03  -0.359869E+03
   0.984673E+02  -0.167235E+01  -0.254258E+01   0.974478E-03   0.109534E+02   0.731228E+01   0.166262E+02   0.194479E+02   0.170231E+03  -0.970384E+01   0.000000E+00   0.179935E+03  -0.359870E+03
   0.984673E+02  -0.167235E+01  -0.254258E+01   0.689098E-03   0.107402E+02   0.945091E+01   0.166262E+02   0.141123E+02   0.174748E+03  -0.759869E+01   0.000000E+00   0.182347E+03  -0.364693E+03
   0.973468E+02  -0.167235E+01  -0.254258E+01   0.689098E-03   0.107402E+02   0.945091E+01   0.166262E+02   0.141528E+02   0.175059E+03  -0.759729E+01   0.000000E+00   0.182656E+03  -0.365313E+03
