Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU2_Rh_a2  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.392775E+02 -0.151556E+01  0.332542E+01  0.157002E+01  0.293759E+01  0.349115E+02  0.293955E+01 -0.117851E+02  0.185110E+02 -0.643656E+01 -0.826530E+01 -0.393340E+01  0.886797E+01  0.245537E+00  0.104793E-01  0.429990E-02  0.661881E-03  0.951316E-03 -0.100403E+03
  0.392775E+02 -0.151556E+01  0.387742E+01  0.157002E+01  0.293759E+01  0.359612E+02  0.290183E+01 -0.117851E+02  0.185110E+02 -0.643656E+01 -0.817776E+01 -0.393340E+01  0.886797E+01  0.259152E+00  0.104793E-01  0.429990E-02  0.661881E-03  0.951316E-03 -0.100706E+03
  0.392775E+02 -0.151556E+01  0.387742E+01  0.312126E+01  0.293759E+01  0.359612E+02  0.290183E+01 -0.117851E+02  0.185110E+02 -0.643656E+01 -0.817776E+01 -0.393340E+01  0.884371E+01  0.259152E+00  0.683251E-02  0.276256E-02  0.661881E-03  0.951316E-03 -0.995959E+02
  0.392775E+02 -0.149260E+01  0.387742E+01  0.312126E+01  0.293759E+01  0.359612E+02  0.290183E+01 -0.117851E+02  0.183960E+02 -0.643656E+01 -0.817776E+01 -0.393340E+01  0.884371E+01  0.259152E+00  0.683251E-02  0.276256E-02  0.661881E-03  0.951316E-03 -0.970970E+02
  0.392775E+02 -0.149260E+01  0.754593E+00  0.312126E+01  0.209602E+01  0.359612E+02  0.290183E+01 -0.117851E+02  0.183960E+02 -0.643656E+01 -0.815329E+01 -0.393340E+01  0.945008E+01  0.259152E+00  0.683251E-02  0.192633E-02  0.661881E-03  0.689855E-03 -0.100409E+03
  0.392775E+02 -0.149260E+01  0.754593E+00  0.312126E+01  0.209602E+01  0.359612E+02  0.290183E+01 -0.117851E+02  0.183960E+02 -0.643656E+01 -0.815329E+01 -0.393340E+01  0.945008E+01  0.276154E+00  0.260716E-02  0.514222E-02  0.661881E-03  0.177535E-02 -0.101192E+03
  0.392775E+02 -0.149260E+01  0.754593E+00  0.312126E+01  0.645728E+01  0.349906E+02  0.290183E+01 -0.117851E+02  0.183960E+02 -0.643656E+01 -0.815329E+01 -0.393340E+01  0.945008E+01  0.276154E+00  0.260716E-02  0.514222E-02  0.661881E-03  0.177535E-02 -0.101414E+03
  0.392775E+02 -0.149260E+01  0.754593E+00  0.312126E+01  0.377260E+01  0.349906E+02  0.290183E+01 -0.795481E+01  0.183960E+02 -0.632279E+01 -0.815329E+01 -0.393340E+01  0.945008E+01  0.257751E+00  0.260716E-02  0.514222E-02  0.661881E-03  0.177535E-02 -0.105328E+03
  0.398669E+02 -0.149260E+01  0.305632E+01  0.388872E+01  0.377260E+01  0.349906E+02  0.290183E+01 -0.795481E+01  0.183911E+02 -0.632279E+01 -0.815329E+01 -0.393340E+01  0.945008E+01  0.257751E+00  0.260716E-02  0.514222E-02  0.661881E-03  0.215230E-01 -0.105344E+03
  0.398669E+02 -0.149260E+01  0.305632E+01  0.534142E+01  0.381423E+01  0.349906E+02  0.290183E+01 -0.795481E+01  0.183911E+02 -0.632279E+01 -0.815329E+01 -0.395745E+01  0.945008E+01  0.257751E+00  0.260716E-02  0.514222E-02  0.661881E-03  0.196922E-01 -0.105304E+03
  0.398669E+02 -0.765539E+00  0.305632E+01  0.534142E+01  0.770225E+01  0.347450E+02  0.290183E+01 -0.795481E+01  0.183911E+02 -0.632279E+01 -0.815329E+01 -0.399465E+01  0.945008E+01  0.268958E+00  0.824982E-02  0.514222E-02  0.661881E-03  0.321931E-01 -0.106056E+03
  0.398669E+02 -0.765539E+00  0.305632E+01  0.534142E+01  0.770225E+01  0.347450E+02  0.290183E+01 -0.795481E+01  0.183911E+02 -0.632279E+01 -0.815329E+01 -0.399465E+01  0.945008E+01  0.265755E+00  0.824982E-02  0.535332E-02  0.661881E-03  0.228494E-01 -0.104969E+03
  0.398669E+02 -0.765539E+00  0.305632E+01  0.534142E+01  0.779907E+01  0.347450E+02  0.290183E+01 -0.795481E+01  0.183552E+02 -0.632279E+01 -0.815329E+01 -0.433687E+01  0.945008E+01  0.270713E+00  0.741521E-02  0.529165E-03  0.661881E-03  0.331799E-01 -0.101526E+03
  0.398669E+02 -0.172745E+01  0.250416E+01  0.534142E+01  0.779907E+01  0.347450E+02  0.290183E+01 -0.795481E+01  0.183552E+02 -0.632279E+01 -0.815329E+01 -0.433687E+01  0.945008E+01  0.270713E+00  0.741521E-02  0.756912E-02  0.661881E-03  0.259873E-01 -0.101928E+03
  0.396775E+02 -0.172745E+01  0.250416E+01  0.534142E+01  0.779907E+01  0.347450E+02  0.290183E+01 -0.795481E+01  0.183552E+02 -0.632279E+01 -0.815329E+01 -0.433687E+01  0.945008E+01  0.248891E+00  0.741521E-02  0.251588E-01  0.624264E-02  0.185782E-01 -0.103931E+03
  0.395757E+02 -0.172745E+01  0.255305E+01  0.534142E+01  0.779907E+01  0.347450E+02  0.205980E+01 -0.795481E+01  0.183552E+02 -0.632279E+01 -0.815329E+01 -0.433687E+01  0.945008E+01  0.264007E+00  0.925868E-02  0.151008E-01  0.624264E-02  0.866606E-02 -0.100765E+03
  0.391843E+02 -0.172745E+01  0.255305E+01  0.534142E+01  0.551405E+01  0.342245E+02  0.205980E+01 -0.862149E+01  0.183552E+02 -0.632279E+01 -0.815329E+01 -0.433687E+01  0.940342E+01  0.264007E+00  0.161947E-01  0.209832E-01  0.624264E-02  0.866606E-02 -0.103028E+03
  0.391843E+02 -0.164241E+01  0.255305E+01  0.534142E+01  0.551405E+01  0.342245E+02  0.205980E+01 -0.862149E+01  0.183729E+02 -0.632279E+01 -0.815329E+01 -0.433687E+01  0.940342E+01  0.264007E+00  0.127595E-01  0.210900E-01  0.624264E-02  0.866606E-02 -0.103021E+03
  0.391843E+02 -0.164241E+01  0.255305E+01  0.534142E+01  0.599007E+01  0.342245E+02  0.205980E+01 -0.886922E+01  0.183729E+02 -0.632279E+01 -0.815329E+01 -0.433994E+01  0.940342E+01  0.264007E+00  0.127595E-01  0.190291E-01  0.624264E-02  0.866606E-02 -0.102877E+03
  0.391843E+02 -0.164241E+01  0.255305E+01  0.534142E+01  0.599007E+01  0.342245E+02  0.205980E+01 -0.751538E+01  0.183729E+02 -0.632279E+01 -0.815329E+01 -0.433994E+01  0.940342E+01  0.249118E+00  0.937172E-02  0.588096E-02  0.624264E-02  0.866606E-02 -0.102224E+03
  0.391843E+02 -0.825231E+00  0.534895E+01  0.534142E+01  0.551583E+01  0.342245E+02  0.205980E+01 -0.751538E+01  0.183729E+02 -0.632279E+01 -0.815329E+01 -0.433994E+01  0.940342E+01  0.249118E+00  0.937172E-02  0.238406E-01  0.624264E-02  0.866606E-02 -0.106482E+03
  0.391843E+02 -0.825231E+00  0.534895E+01  0.534142E+01  0.551583E+01  0.342245E+02  0.163607E+01 -0.751538E+01  0.183729E+02 -0.632279E+01 -0.815329E+01 -0.433994E+01  0.940342E+01  0.253437E+00  0.103513E-01  0.241793E-01  0.586757E-02  0.101201E-01 -0.105950E+03
  0.391971E+02 -0.825231E+00  0.534895E+01  0.534142E+01  0.660152E+01  0.342245E+02  0.163607E+01 -0.751538E+01  0.183814E+02 -0.632279E+01 -0.815329E+01 -0.433994E+01  0.940342E+01  0.253437E+00  0.103513E-01  0.268241E-01  0.281251E-02  0.111629E-01 -0.105655E+03
  0.391907E+02 -0.825231E+00  0.534895E+01  0.534142E+01  0.660152E+01  0.353422E+02  0.163607E+01 -0.751538E+01  0.183814E+02 -0.632279E+01 -0.815329E+01 -0.433994E+01  0.940342E+01  0.253437E+00  0.990424E-02  0.268241E-01  0.281251E-02  0.111629E-01 -0.105497E+03
  0.392990E+02 -0.825231E+00  0.534895E+01  0.534142E+01  0.660152E+01  0.353422E+02  0.163607E+01 -0.751538E+01  0.183814E+02 -0.632279E+01 -0.815329E+01 -0.377426E+01  0.940342E+01  0.254213E+00  0.813781E-03  0.318477E-01  0.281251E-02  0.111629E-01 -0.110870E+03
  0.391876E+02 -0.825231E+00  0.534895E+01  0.247807E+01  0.660152E+01  0.353422E+02  0.163607E+01 -0.751538E+01  0.183817E+02 -0.637241E+01 -0.825849E+01 -0.377426E+01  0.874354E+01  0.272835E+00  0.186068E-02  0.272594E-01  0.281251E-02  0.111629E-01 -0.104113E+03
  0.396104E+02 -0.825231E+00  0.534895E+01  0.247807E+01  0.111042E+02  0.334360E+02  0.163607E+01 -0.751538E+01  0.183817E+02 -0.637241E+01 -0.825849E+01 -0.377426E+01  0.874354E+01  0.263291E+00  0.186068E-02  0.161839E-01  0.186668E-02  0.134193E-02 -0.103087E+03
  0.396104E+02 -0.825231E+00  0.534895E+01  0.247807E+01  0.100456E+02  0.334360E+02  0.163607E+01 -0.751538E+01  0.183521E+02 -0.637241E+01 -0.825849E+01 -0.377426E+01  0.874354E+01  0.263291E+00  0.186068E-02  0.176115E-01  0.186668E-02  0.134193E-02 -0.101514E+03
  0.396104E+02 -0.825231E+00  0.534895E+01  0.247807E+01  0.100456E+02  0.334360E+02  0.163607E+01 -0.769455E+01  0.183521E+02 -0.637241E+01 -0.825849E+01 -0.377426E+01  0.874354E+01  0.257297E+00  0.186068E-02  0.169061E-01  0.186668E-02  0.134193E-02 -0.101530E+03
  0.394727E+02 -0.825231E+00  0.534895E+01  0.247807E+01  0.100456E+02  0.334360E+02  0.163607E+01 -0.769455E+01  0.183521E+02 -0.637241E+01 -0.825849E+01 -0.377426E+01  0.875488E+01  0.264823E+00  0.186068E-02  0.252255E-01  0.186668E-02  0.134193E-02 -0.103117E+03
  0.394727E+02 -0.825231E+00  0.534895E+01  0.231271E+01  0.100456E+02  0.356828E+02  0.163607E+01 -0.769455E+01  0.183521E+02 -0.638325E+01 -0.825849E+01 -0.377426E+01  0.875488E+01  0.264823E+00  0.186068E-02  0.353834E-01  0.186668E-02  0.668588E-02 -0.103252E+03
  0.394727E+02 -0.825231E+00  0.534895E+01  0.412201E+01  0.519972E+01  0.352851E+02  0.163607E+01 -0.769455E+01  0.183521E+02 -0.638325E+01 -0.825849E+01 -0.377426E+01  0.875488E+01  0.257075E+00  0.186068E-02  0.196556E-01  0.232066E-01  0.668588E-02 -0.101318E+03
  0.394727E+02 -0.825231E+00  0.534895E+01  0.412201E+01  0.519972E+01  0.352851E+02 -0.134534E+00 -0.769455E+01  0.183521E+02 -0.638325E+01 -0.825849E+01 -0.377426E+01  0.875488E+01  0.248368E+00  0.186068E-02  0.196556E-01  0.956602E-02  0.668588E-02 -0.100214E+03
  0.394727E+02 -0.825231E+00  0.534895E+01  0.412201E+01  0.103315E+02  0.352851E+02 -0.134534E+00 -0.769455E+01  0.183521E+02 -0.638325E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.271624E+00  0.397103E-03  0.196556E-01  0.956602E-02  0.668588E-02 -0.102530E+03
  0.399215E+02 -0.825231E+00  0.534895E+01  0.412201E+01  0.261371E+01  0.352851E+02 -0.134534E+00 -0.769455E+01  0.183521E+02 -0.638325E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.271624E+00  0.397103E-03  0.148639E-01  0.780717E-02  0.668588E-02 -0.101106E+03
  0.399215E+02 -0.825231E+00  0.534895E+01  0.103716E+01  0.261371E+01  0.352851E+02 -0.134534E+00 -0.721145E+01  0.183521E+02 -0.638325E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.249351E+00  0.397103E-03  0.148639E-01  0.299841E-02  0.407447E-02 -0.101908E+03
  0.399215E+02 -0.825231E+00  0.534895E+01  0.103716E+01  0.261371E+01  0.348016E+02 -0.134534E+00 -0.721145E+01  0.183521E+02 -0.638325E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.262894E+00  0.397103E-03  0.960605E-02  0.299841E-02  0.314864E-01 -0.103612E+03
  0.399215E+02 -0.825231E+00  0.534895E+01  0.103716E+01  0.570179E+01  0.348016E+02 -0.134534E+00 -0.578311E+01  0.183521E+02 -0.638325E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.262894E+00  0.397103E-03  0.643480E-02  0.299841E-02  0.717456E-02 -0.994501E+02
  0.399215E+02 -0.825231E+00  0.534895E+01  0.103716E+01  0.889760E+01  0.348016E+02 -0.134534E+00 -0.578311E+01  0.182898E+02 -0.638325E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.252803E+00  0.397103E-03  0.643480E-02  0.299841E-02  0.717456E-02 -0.989482E+02
  0.399215E+02 -0.825231E+00  0.565350E+01  0.103716E+01  0.889760E+01  0.348016E+02 -0.134534E+00 -0.578311E+01  0.183896E+02 -0.647489E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.252803E+00  0.110962E-02  0.626256E-02  0.176734E-02  0.796861E-03 -0.977148E+02
  0.399215E+02 -0.825231E+00  0.565350E+01  0.103716E+01  0.506371E+01  0.348016E+02 -0.134534E+00 -0.578311E+01  0.183896E+02 -0.647489E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.267204E+00  0.110962E-02  0.626256E-02  0.176734E-02  0.796861E-03 -0.973788E+02
  0.399215E+02 -0.205608E+01  0.198802E+01  0.103716E+01  0.506371E+01  0.348016E+02 -0.134534E+00 -0.578311E+01  0.183896E+02 -0.647489E+01 -0.818993E+01 -0.377426E+01  0.875488E+01  0.267204E+00  0.495359E-02  0.446791E-02  0.176734E-02  0.796861E-03 -0.956954E+02
  0.399215E+02 -0.205608E+01  0.198802E+01  0.103716E+01  0.506371E+01  0.348076E+02  0.114789E+01 -0.809105E+01  0.183896E+02 -0.647489E+01 -0.818993E+01 -0.355268E+01  0.875488E+01  0.267204E+00  0.495359E-02  0.446791E-02  0.479859E-02  0.796861E-03 -0.976220E+02
  0.398569E+02 -0.205608E+01  0.198802E+01  0.103716E+01  0.506371E+01  0.343511E+02  0.344259E+01 -0.809105E+01  0.183896E+02 -0.647489E+01 -0.818993E+01 -0.355268E+01  0.877117E+01  0.267204E+00  0.163509E-01  0.341481E-02  0.479859E-02  0.796861E-03 -0.100893E+03
  0.398569E+02 -0.252536E+01  0.590987E+01  0.103716E+01  0.820023E+01  0.343511E+02  0.344259E+01 -0.108681E+02  0.183896E+02 -0.647489E+01 -0.832814E+01 -0.355268E+01  0.877117E+01  0.260990E+00  0.163509E-01  0.341481E-02  0.479859E-02  0.796861E-03 -0.981498E+02
  0.398565E+02 -0.252536E+01  0.446476E+01  0.197314E+01  0.820023E+01  0.343082E+02  0.344259E+01 -0.108681E+02  0.183824E+02 -0.647753E+01 -0.832814E+01 -0.355268E+01  0.887286E+01  0.260990E+00  0.163509E-01  0.936706E-02  0.479859E-02  0.796861E-03 -0.970542E+02
  0.404594E+02 -0.252536E+01  0.446476E+01  0.197314E+01  0.900810E+01  0.343082E+02  0.344259E+01 -0.108681E+02  0.184095E+02 -0.652177E+01 -0.832814E+01 -0.355268E+01  0.887286E+01  0.262106E+00  0.163509E-01  0.643652E-02  0.479859E-02  0.796861E-03 -0.960073E+02
  0.404594E+02 -0.252536E+01  0.367020E+00  0.197314E+01  0.900810E+01  0.343082E+02  0.344259E+01 -0.106543E+02  0.184095E+02 -0.652177E+01 -0.832814E+01 -0.355268E+01  0.887286E+01  0.259728E+00  0.959694E-02  0.643652E-02  0.479859E-02  0.796861E-03 -0.996252E+02
  0.404594E+02 -0.252536E+01  0.985907E+00 -0.109966E+00  0.133707E+01  0.343082E+02  0.344259E+01 -0.106543E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.259728E+00  0.554675E-02  0.643652E-02  0.479859E-02  0.796861E-03 -0.991546E+02
  0.404594E+02 -0.146421E+01  0.448656E+01  0.771675E+00 -0.748907E+00  0.343082E+02  0.344259E+01 -0.106543E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.259728E+00  0.554675E-02  0.643652E-02  0.479859E-02  0.796861E-03 -0.100461E+03
  0.404594E+02 -0.146421E+01  0.249544E+01 -0.154598E+01 -0.978365E+00  0.357632E+02  0.216309E+01 -0.106543E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.271190E+00  0.320061E-03  0.643652E-02  0.479859E-02  0.796861E-03 -0.100185E+03
  0.402031E+02 -0.146421E+01  0.249544E+01 -0.154598E+01 -0.978365E+00  0.357632E+02  0.345328E+01 -0.106543E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.271190E+00  0.320061E-03  0.109624E-01  0.470174E-02  0.925064E-02 -0.102323E+03
  0.402031E+02 -0.146421E+01  0.249544E+01  0.673579E+01 -0.978365E+00  0.351701E+02  0.345328E+01 -0.118291E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.271190E+00  0.320061E-03  0.109624E-01  0.470174E-02  0.112372E-01 -0.102103E+03
  0.402031E+02 -0.146421E+01  0.249544E+01  0.673579E+01  0.265813E+01  0.351701E+02  0.345328E+01 -0.118291E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.275877E+00  0.320061E-03  0.857896E-02  0.470174E-02  0.167187E-02 -0.970888E+02
  0.402031E+02 -0.104989E+01  0.290858E+01  0.136851E+01  0.458855E+01  0.351701E+02  0.345328E+01 -0.118291E+02  0.184095E+02 -0.652177E+01 -0.833394E+01 -0.355268E+01  0.887286E+01  0.248538E+00  0.320061E-03  0.233989E-02  0.470174E-02  0.167187E-02 -0.935204E+02
  0.402031E+02 -0.104989E+01  0.290858E+01  0.136851E+01  0.458855E+01  0.354903E+02  0.345328E+01 -0.118291E+02  0.184095E+02 -0.650342E+01 -0.833394E+01 -0.355268E+01  0.896183E+01  0.265017E+00  0.320061E-03  0.233989E-02  0.806767E-03  0.167187E-02 -0.938364E+02
  0.402031E+02 -0.277969E+00  0.451790E+01  0.194311E+01  0.749477E+01  0.354903E+02  0.345328E+01 -0.107552E+02  0.184095E+02 -0.650342E+01 -0.833394E+01 -0.355268E+01  0.896183E+01  0.255326E+00  0.320061E-03  0.233989E-02  0.806767E-03  0.167187E-02 -0.944522E+02
  0.402031E+02 -0.277969E+00  0.451790E+01  0.648530E+01  0.749477E+01  0.354903E+02  0.345328E+01 -0.107552E+02  0.184095E+02 -0.650342E+01 -0.833394E+01 -0.355268E+01  0.902708E+01  0.246907E+00  0.432841E-03  0.142607E-01  0.806767E-03  0.167187E-02 -0.953498E+02
  0.402031E+02 -0.277969E+00  0.451790E+01  0.628373E+01  0.749477E+01  0.342266E+02  0.420554E+01 -0.107552E+02  0.184095E+02 -0.650342E+01 -0.833394E+01 -0.355268E+01  0.902708E+01  0.257625E+00  0.432841E-03  0.142607E-01  0.806767E-03  0.167187E-02 -0.956584E+02
  0.402031E+02 -0.146769E+01  0.451790E+01  0.628373E+01  0.749477E+01  0.342266E+02  0.420554E+01 -0.107552E+02  0.184095E+02 -0.650342E+01 -0.833101E+01 -0.364272E+01  0.902708E+01  0.257625E+00  0.991984E-02  0.205037E-01  0.806767E-03  0.141678E-02 -0.963901E+02
  0.402031E+02 -0.146769E+01  0.263817E+01  0.405561E+01  0.749477E+01  0.342266E+02  0.598991E+01 -0.107552E+02  0.184095E+02 -0.650342E+01 -0.833101E+01 -0.364272E+01  0.902708E+01  0.253160E+00  0.134386E-01  0.205037E-01  0.806767E-03  0.141678E-02 -0.994460E+02
  0.406896E+02 -0.146769E+01  0.263817E+01  0.405561E+01  0.751429E+01  0.328079E+02  0.598991E+01 -0.107552E+02  0.184095E+02 -0.650342E+01 -0.832582E+01 -0.364272E+01  0.902708E+01  0.280309E+00  0.649944E-02  0.382264E-02  0.806767E-03  0.141678E-02 -0.101416E+03
  0.406896E+02 -0.146769E+01  0.263817E+01  0.405561E+01  0.751429E+01  0.328079E+02  0.598991E+01 -0.962007E+01  0.184095E+02 -0.650342E+01 -0.832582E+01 -0.364272E+01  0.902708E+01  0.263859E+00  0.813428E-02  0.382264E-02  0.806767E-03  0.141678E-02 -0.999850E+02
  0.406896E+02 -0.146769E+01  0.419641E+01  0.405561E+01  0.751429E+01  0.328079E+02  0.476053E+01 -0.962007E+01  0.184095E+02 -0.650342E+01 -0.832582E+01 -0.367953E+01  0.902708E+01  0.254755E+00  0.139197E-02  0.382264E-02  0.806767E-03  0.141678E-02 -0.961554E+02
  0.406896E+02 -0.146769E+01  0.419641E+01  0.405561E+01  0.751429E+01  0.328079E+02  0.496425E+01 -0.832179E+01  0.184095E+02 -0.650342E+01 -0.832582E+01 -0.367953E+01  0.902708E+01  0.254755E+00  0.102235E-01  0.382264E-02  0.806767E-03  0.225695E-03 -0.978774E+02
  0.398921E+02 -0.146769E+01  0.419641E+01  0.405561E+01  0.751429E+01  0.328079E+02  0.496425E+01 -0.832179E+01  0.184391E+02 -0.649886E+01 -0.832582E+01 -0.367953E+01  0.902708E+01  0.251351E+00  0.102235E-01  0.451415E-02  0.806767E-03  0.225695E-03 -0.988150E+02
  0.399244E+02 -0.146769E+01  0.419641E+01  0.405561E+01  0.107270E+02  0.328079E+02  0.496425E+01 -0.832179E+01  0.184391E+02 -0.649886E+01 -0.826295E+01 -0.367953E+01  0.859513E+01  0.250818E+00  0.102235E-01  0.113599E-01  0.806767E-03  0.225695E-03 -0.101024E+03
  0.399244E+02 -0.146769E+01  0.419641E+01  0.405561E+01  0.107270E+02  0.328079E+02  0.496425E+01 -0.825862E+01  0.184391E+02 -0.649886E+01 -0.826295E+01 -0.367953E+01  0.864867E+01  0.246267E+00  0.115784E-01  0.488992E-02  0.806767E-03  0.225695E-03 -0.101470E+03
  0.399244E+02 -0.118582E+01  0.419641E+01  0.480767E+01  0.107270E+02  0.328079E+02  0.496425E+01 -0.825862E+01  0.184391E+02 -0.649886E+01 -0.826295E+01 -0.367953E+01  0.864867E+01  0.246773E+00  0.115784E-01  0.488992E-02  0.152990E-01  0.991227E-02 -0.103703E+03
  0.399244E+02 -0.118582E+01  0.231449E+01  0.480767E+01  0.107270E+02  0.328079E+02  0.490491E+01 -0.825862E+01  0.184391E+02 -0.649886E+01 -0.826295E+01 -0.367953E+01  0.864867E+01  0.246773E+00  0.177758E-01  0.340793E-02  0.206630E-01  0.991227E-02 -0.105907E+03
  0.399244E+02 -0.118582E+01  0.450144E+01  0.265278E+01  0.337212E+01  0.335546E+02  0.490491E+01 -0.825862E+01  0.184391E+02 -0.649886E+01 -0.826295E+01 -0.367953E+01  0.864867E+01  0.246773E+00  0.177758E-01  0.340793E-02  0.132372E-01  0.991227E-02 -0.103006E+03
  0.399244E+02 -0.118582E+01  0.450144E+01  0.265278E+01  0.337212E+01  0.335546E+02  0.416862E+01 -0.825862E+01  0.184391E+02 -0.649886E+01 -0.826295E+01 -0.367953E+01  0.864867E+01  0.265832E+00  0.177758E-01  0.773152E-02  0.289626E-02  0.155751E-01 -0.100690E+03
  0.399244E+02 -0.118582E+01  0.450144E+01  0.265278E+01  0.337212E+01  0.341778E+02  0.352706E+01 -0.863087E+01  0.184391E+02 -0.645937E+01 -0.829326E+01 -0.369204E+01  0.877605E+01  0.260697E+00  0.177758E-01  0.931112E-02  0.279090E-02  0.220082E-01 -0.100929E+03
  0.399244E+02 -0.195788E+01  0.450144E+01  0.265278E+01  0.337212E+01  0.341778E+02  0.352706E+01 -0.863087E+01  0.184391E+02 -0.645937E+01 -0.827653E+01 -0.369204E+01  0.877605E+01  0.260697E+00  0.234253E-01  0.178526E-01  0.279090E-02  0.177617E-01 -0.102655E+03
  0.399244E+02 -0.316329E-01  0.450144E+01  0.390964E+01  0.337212E+01  0.341778E+02  0.352706E+01 -0.863087E+01  0.184090E+02 -0.645937E+01 -0.827653E+01 -0.369204E+01  0.877605E+01  0.255772E+00  0.234253E-01  0.756343E-02  0.216861E-02  0.177617E-01 -0.100907E+03
  0.399244E+02 -0.316329E-01  0.363983E+01  0.390964E+01  0.337212E+01  0.341778E+02  0.352706E+01 -0.863087E+01  0.183949E+02 -0.645937E+01 -0.827653E+01 -0.369204E+01  0.880039E+01  0.270053E+00  0.171075E-01  0.756343E-02  0.246167E-01  0.191600E-01 -0.102384E+03
  0.399244E+02 -0.316329E-01  0.474549E+01  0.390964E+01  0.337212E+01  0.341778E+02  0.344012E+01 -0.863087E+01  0.183949E+02 -0.645937E+01 -0.822002E+01 -0.369204E+01  0.880039E+01  0.258779E+00  0.127656E-01  0.133891E-01  0.175009E-01  0.233040E-01 -0.103621E+03
  0.400057E+02 -0.316329E-01  0.386383E+01  0.390964E+01  0.337212E+01  0.341778E+02  0.108995E+01 -0.863087E+01  0.183949E+02 -0.645937E+01 -0.822002E+01 -0.369204E+01  0.880039E+01  0.258779E+00  0.172526E-01  0.112850E-01  0.924959E-02  0.952178E-03 -0.100143E+03
  0.400057E+02 -0.316329E-01  0.386383E+01  0.235254E+01  0.337212E+01  0.341778E+02  0.108995E+01 -0.612206E+01  0.183949E+02 -0.645937E+01 -0.822002E+01 -0.369204E+01  0.880039E+01  0.257811E+00  0.176038E-01  0.112850E-01  0.924959E-02  0.952178E-03 -0.100479E+03
  0.400057E+02 -0.316329E-01  0.386383E+01  0.235254E+01  0.337212E+01  0.339156E+02  0.108995E+01 -0.743337E+01  0.183949E+02 -0.643880E+01 -0.822002E+01 -0.369204E+01  0.890890E+01  0.257826E+00  0.109585E-01  0.338888E-02  0.924959E-02  0.347618E-02 -0.100627E+03
  0.400057E+02 -0.316329E-01  0.386383E+01  0.321402E+01  0.374152E+01  0.348648E+02  0.108995E+01 -0.743337E+01  0.183949E+02 -0.643880E+01 -0.822002E+01 -0.369204E+01  0.850282E+01  0.257826E+00  0.109585E-01  0.804370E-02  0.445900E-02  0.347618E-02 -0.968850E+02
  0.400057E+02 -0.316329E-01  0.386383E+01  0.321402E+01  0.374152E+01  0.348648E+02  0.108995E+01 -0.743337E+01  0.183949E+02 -0.643880E+01 -0.822002E+01 -0.369204E+01  0.850282E+01  0.257826E+00  0.456916E-02  0.307014E-01  0.445900E-02  0.528890E-02 -0.986931E+02
  0.400057E+02 -0.316329E-01  0.378594E+01  0.321402E+01  0.443082E+01  0.351918E+02  0.108995E+01 -0.743337E+01  0.183949E+02 -0.643880E+01 -0.822002E+01 -0.369204E+01  0.850282E+01  0.257826E+00  0.101929E-01  0.307014E-01  0.445900E-02  0.528890E-02 -0.987377E+02
