a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.112443E+03   0.404284E+02   0.148679E-04   0.132160E+02   0.922679E+01   0.197081E+02   0.115463E+02   0.478594E+02  -0.103093E+02   0.000000E+00   0.581687E+02  -0.116337E+03
   0.112443E+03   0.404284E+02   0.148679E-04   0.747947E+01   0.922679E+01   0.174785E+02   0.115463E+02   0.491055E+02  -0.906318E+01   0.000000E+00   0.581687E+02  -0.116337E+03
   0.112443E+03   0.404284E+02   0.148679E-04   0.787925E+01   0.922679E+01   0.201392E+02   0.115463E+02   0.484632E+02  -0.970546E+01   0.000000E+00   0.581687E+02  -0.116337E+03
   0.112443E+03   0.404284E+02   0.148679E-04   0.952421E+01   0.922679E+01   0.201392E+02   0.115463E+02   0.489540E+02  -0.921463E+01   0.000000E+00   0.581686E+02  -0.116337E+03
   0.112443E+03   0.411625E+02   0.768835E-04   0.952421E+01   0.114925E+02   0.201392E+02   0.171662E+02   0.486704E+02  -0.936319E+01   0.000000E+00   0.580336E+02  -0.116067E+03
   0.112443E+03   0.411625E+02   0.768835E-04   0.952421E+01   0.114925E+02   0.112607E+02   0.171662E+02   0.493091E+02  -0.872453E+01   0.000000E+00   0.580336E+02  -0.116067E+03
   0.112443E+03   0.411625E+02   0.768835E-04   0.952421E+01   0.968115E+01   0.178826E+02   0.171662E+02   0.498883E+02  -0.814529E+01   0.000000E+00   0.580336E+02  -0.116067E+03
   0.112443E+03   0.411625E+02   0.768835E-04   0.952421E+01   0.968115E+01   0.263750E+02   0.166959E+02   0.460164E+02  -0.120172E+02   0.000000E+00   0.580336E+02  -0.116067E+03
   0.112443E+03   0.411625E+02   0.768835E-04   0.952421E+01   0.968115E+01   0.124813E+02   0.179307E+02   0.499975E+02  -0.803608E+01   0.000000E+00   0.580336E+02  -0.116067E+03
   0.112443E+03   0.411625E+02   0.118931E-03   0.952421E+01   0.968115E+01   0.124813E+02   0.179307E+02   0.499300E+02  -0.803608E+01   0.000000E+00   0.579661E+02  -0.115932E+03
   0.112443E+03   0.411625E+02   0.118931E-03   0.952421E+01   0.882208E+01   0.124813E+02   0.150395E+02   0.504135E+02  -0.755250E+01   0.000000E+00   0.579660E+02  -0.115932E+03
   0.112443E+03   0.411625E+02   0.118931E-03   0.952421E+01   0.116234E+02   0.135683E+02   0.150395E+02   0.502643E+02  -0.770174E+01   0.000000E+00   0.579660E+02  -0.115932E+03
   0.112443E+03   0.411625E+02   0.339281E-04   0.952421E+01   0.132063E+02   0.135683E+02   0.119596E+02   0.491465E+02  -0.892547E+01   0.000000E+00   0.580720E+02  -0.116144E+03
   0.112443E+03   0.411625E+02   0.339281E-04   0.952421E+01   0.111290E+02   0.135683E+02   0.119596E+02   0.501414E+02  -0.793055E+01   0.000000E+00   0.580720E+02  -0.116144E+03
   0.112443E+03   0.411625E+02   0.339281E-04   0.795305E+01   0.111290E+02   0.135683E+02   0.105825E+02   0.489382E+02  -0.913374E+01   0.000000E+00   0.580719E+02  -0.116144E+03
   0.112443E+03   0.411625E+02   0.339281E-04   0.795305E+01   0.111290E+02   0.135683E+02   0.105825E+02   0.489382E+02  -0.913374E+01   0.000000E+00   0.580719E+02  -0.116144E+03
   0.112443E+03   0.411625E+02   0.244268E-03   0.795305E+01   0.119710E+02   0.163434E+02   0.155984E+02   0.490748E+02  -0.850637E+01   0.000000E+00   0.575812E+02  -0.115162E+03
   0.112443E+03   0.400444E+02   0.244268E-03   0.795305E+01   0.119710E+02   0.163434E+02   0.142193E+02   0.490059E+02  -0.843039E+01   0.000000E+00   0.574363E+02  -0.114873E+03
   0.115086E+03   0.376175E+02   0.244268E-03   0.795305E+01   0.119710E+02   0.163434E+02   0.158227E+02   0.491563E+02  -0.853716E+01   0.000000E+00   0.576935E+02  -0.115387E+03
   0.114524E+03   0.376175E+02   0.244268E-03   0.795305E+01   0.107448E+02   0.187888E+02   0.158227E+02   0.486906E+02  -0.877051E+01   0.000000E+00   0.574611E+02  -0.114922E+03
   0.115803E+03   0.376175E+02   0.244268E-03   0.143238E+02   0.107448E+02   0.187888E+02   0.165833E+02   0.467644E+02  -0.104544E+02   0.000000E+00   0.572188E+02  -0.114438E+03
   0.116088E+03   0.376175E+02   0.244268E-03   0.807956E+01   0.107448E+02   0.187888E+02   0.165833E+02   0.479471E+02  -0.883622E+01   0.000000E+00   0.567833E+02  -0.113567E+03
   0.116088E+03   0.376175E+02   0.244268E-03   0.880070E+01   0.107448E+02   0.187888E+02   0.165833E+02   0.482260E+02  -0.855730E+01   0.000000E+00   0.567833E+02  -0.113567E+03
   0.114178E+03   0.384258E+02   0.190461E-04   0.168936E+02   0.107448E+02   0.187888E+02   0.165833E+02   0.457532E+02  -0.124422E+02   0.000000E+00   0.581954E+02  -0.116391E+03
   0.114178E+03   0.384258E+02   0.190461E-04   0.557456E+01   0.813992E+01   0.187888E+02   0.175614E+02   0.456007E+02  -0.125947E+02   0.000000E+00   0.581954E+02  -0.116391E+03
   0.114178E+03   0.384258E+02   0.190461E-04   0.535549E+01   0.813992E+01   0.124495E+02   0.166343E+02   0.458776E+02  -0.123178E+02   0.000000E+00   0.581954E+02  -0.116391E+03
   0.113815E+03   0.384258E+02   0.190461E-04   0.163414E+02   0.898094E+01   0.124495E+02   0.140137E+02   0.468861E+02  -0.110399E+02   0.000000E+00   0.579260E+02  -0.115852E+03
   0.113880E+03   0.389467E+02   0.190461E-04   0.163414E+02   0.970131E+01   0.124495E+02   0.140137E+02   0.472400E+02  -0.109841E+02   0.000000E+00   0.582241E+02  -0.116448E+03
   0.114771E+03   0.375604E+02   0.190461E-04   0.146329E+02   0.970131E+01   0.123306E+02   0.141643E+02   0.484068E+02  -0.970049E+01   0.000000E+00   0.581073E+02  -0.116215E+03
   0.114771E+03   0.375604E+02   0.190461E-04   0.548308E+01   0.970131E+01   0.123306E+02   0.208705E+02   0.449760E+02  -0.131313E+02   0.000000E+00   0.581073E+02  -0.116215E+03
   0.114771E+03   0.375604E+02   0.190461E-04   0.548308E+01   0.970131E+01   0.200606E+02   0.167887E+02   0.453356E+02  -0.127717E+02   0.000000E+00   0.581073E+02  -0.116215E+03
   0.115039E+03   0.375604E+02   0.190461E-04   0.548308E+01   0.970131E+01   0.200606E+02   0.167887E+02   0.454486E+02  -0.127717E+02   0.000000E+00   0.582203E+02  -0.116441E+03
   0.115039E+03   0.375604E+02   0.190461E-04   0.548308E+01   0.970131E+01   0.169882E+02   0.167887E+02   0.464776E+02  -0.117427E+02   0.000000E+00   0.582203E+02  -0.116441E+03
   0.115039E+03   0.375604E+02   0.190461E-04   0.938884E+01   0.970131E+01   0.134732E+02   0.198789E+02   0.496836E+02  -0.853669E+01   0.000000E+00   0.582203E+02  -0.116441E+03
   0.115039E+03   0.375604E+02   0.125929E-03   0.875035E+01   0.975765E+01   0.182569E+02   0.198789E+02   0.488006E+02  -0.928353E+01   0.000000E+00   0.580841E+02  -0.116168E+03
   0.115039E+03   0.375604E+02   0.125929E-03   0.910994E+01   0.975765E+01   0.164355E+02   0.138685E+02   0.506323E+02  -0.745193E+01   0.000000E+00   0.580842E+02  -0.116168E+03
   0.115039E+03   0.375604E+02   0.125929E-03   0.910994E+01   0.975765E+01   0.167250E+02   0.138685E+02   0.505711E+02  -0.751310E+01   0.000000E+00   0.580842E+02  -0.116168E+03
   0.115894E+03   0.375604E+02   0.125929E-03   0.910994E+01   0.975765E+01   0.167250E+02   0.138685E+02   0.499493E+02  -0.751310E+01   0.000000E+00   0.574624E+02  -0.114925E+03
   0.115894E+03   0.375604E+02   0.223110E-03   0.109164E+02   0.116314E+02   0.167250E+02   0.138685E+02   0.491045E+02  -0.813509E+01   0.000000E+00   0.572396E+02  -0.114479E+03
   0.115894E+03   0.375604E+02   0.223110E-03   0.109164E+02   0.108045E+02   0.167250E+02   0.133917E+02   0.493399E+02  -0.789962E+01   0.000000E+00   0.572395E+02  -0.114479E+03
   0.115894E+03   0.375604E+02   0.537670E-04   0.727081E+01   0.108045E+02   0.174878E+02   0.133917E+02   0.486812E+02  -0.885771E+01   0.000000E+00   0.575389E+02  -0.115078E+03
   0.115894E+03   0.372959E+02   0.537670E-04   0.795901E+01   0.821630E+01   0.200987E+02   0.133917E+02   0.484892E+02  -0.937861E+01   0.000000E+00   0.578678E+02  -0.115736E+03
   0.115894E+03   0.372959E+02   0.537670E-04   0.795901E+01   0.821630E+01   0.200987E+02   0.188158E+02   0.476678E+02  -0.102000E+02   0.000000E+00   0.578678E+02  -0.115736E+03
   0.115894E+03   0.357851E+02   0.537670E-04   0.893193E+01   0.122221E+02   0.200987E+02   0.188158E+02   0.472857E+02  -0.102414E+02   0.000000E+00   0.575271E+02  -0.115054E+03
   0.115894E+03   0.357851E+02   0.537670E-04   0.772108E+01   0.122221E+02   0.200987E+02   0.104218E+02   0.463301E+02  -0.111970E+02   0.000000E+00   0.575271E+02  -0.115054E+03
   0.115894E+03   0.357851E+02   0.537670E-04   0.828660E+01   0.122221E+02   0.200987E+02   0.104218E+02   0.466540E+02  -0.108731E+02   0.000000E+00   0.575271E+02  -0.115054E+03
   0.115894E+03   0.357851E+02   0.537670E-04   0.130424E+02   0.122221E+02   0.200987E+02   0.104218E+02   0.457600E+02  -0.117670E+02   0.000000E+00   0.575270E+02  -0.115054E+03
   0.115824E+03   0.357851E+02   0.537670E-04   0.125532E+02   0.144107E+02   0.200987E+02   0.104218E+02   0.445801E+02  -0.128235E+02   0.000000E+00   0.574036E+02  -0.114807E+03
   0.115824E+03   0.357851E+02   0.537670E-04   0.125532E+02   0.144107E+02   0.200987E+02   0.836428E+01   0.421932E+02  -0.152103E+02   0.000000E+00   0.574035E+02  -0.114807E+03
   0.115824E+03   0.363813E+02   0.537670E-04   0.134123E+02   0.144107E+02   0.197587E+02   0.165733E+02   0.459723E+02  -0.121132E+02   0.000000E+00   0.580855E+02  -0.116171E+03
   0.115824E+03   0.363813E+02   0.504935E-04   0.957018E+01   0.114957E+02   0.179065E+02   0.180713E+02   0.492774E+02  -0.881095E+01   0.000000E+00   0.580883E+02  -0.116177E+03
   0.115824E+03   0.363813E+02   0.504935E-04   0.957018E+01   0.114957E+02   0.179065E+02   0.180713E+02   0.492774E+02  -0.881095E+01   0.000000E+00   0.580883E+02  -0.116177E+03
   0.115824E+03   0.363813E+02   0.504935E-04   0.957018E+01   0.114957E+02   0.179065E+02   0.193931E+02   0.488158E+02  -0.927257E+01   0.000000E+00   0.580884E+02  -0.116177E+03
   0.115824E+03   0.363813E+02   0.504935E-04   0.957018E+01   0.916449E+01   0.179065E+02   0.145663E+02   0.502903E+02  -0.779802E+01   0.000000E+00   0.580883E+02  -0.116177E+03
   0.115824E+03   0.363813E+02   0.504935E-04   0.957018E+01   0.916449E+01   0.179065E+02   0.145663E+02   0.502903E+02  -0.779802E+01   0.000000E+00   0.580883E+02  -0.116177E+03
   0.115824E+03   0.363813E+02   0.504935E-04   0.957018E+01   0.803925E+01   0.179065E+02   0.145663E+02   0.499211E+02  -0.816728E+01   0.000000E+00   0.580884E+02  -0.116177E+03
   0.115824E+03   0.369689E+02   0.504935E-04   0.957018E+01   0.968701E+01   0.179065E+02   0.145663E+02   0.503921E+02  -0.777096E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115824E+03   0.369689E+02   0.504935E-04   0.108792E+02   0.968701E+01   0.179065E+02   0.145663E+02   0.501992E+02  -0.796379E+01   0.000000E+00   0.581630E+02  -0.116326E+03
   0.115824E+03   0.369689E+02   0.504935E-04   0.108792E+02   0.911333E+01   0.189228E+02   0.189832E+02   0.488801E+02  -0.928295E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115397E+03   0.369689E+02   0.504935E-04   0.108792E+02   0.109883E+02   0.189228E+02   0.189832E+02   0.486796E+02  -0.947332E+01   0.000000E+00   0.581529E+02  -0.116306E+03
   0.115397E+03   0.369689E+02   0.504935E-04   0.108792E+02   0.109883E+02   0.189228E+02   0.189832E+02   0.486796E+02  -0.947332E+01   0.000000E+00   0.581529E+02  -0.116306E+03
   0.115397E+03   0.369689E+02   0.504935E-04   0.108792E+02   0.100744E+02   0.189228E+02   0.189832E+02   0.488768E+02  -0.927614E+01   0.000000E+00   0.581529E+02  -0.116306E+03
   0.115397E+03   0.369689E+02   0.504935E-04   0.108792E+02   0.752452E+01   0.189228E+02   0.142513E+02   0.491053E+02  -0.904758E+01   0.000000E+00   0.581529E+02  -0.116306E+03
   0.115397E+03   0.369689E+02   0.366610E-04   0.108792E+02   0.752452E+01   0.174276E+02   0.133731E+02   0.495228E+02  -0.864028E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115397E+03   0.369689E+02   0.366610E-04   0.108792E+02   0.752452E+01   0.174276E+02   0.133731E+02   0.495228E+02  -0.864028E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115397E+03   0.369689E+02   0.366610E-04   0.107363E+02   0.770970E+01   0.127212E+02   0.186788E+02   0.491888E+02  -0.897433E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115397E+03   0.369689E+02   0.366610E-04   0.107363E+02   0.770970E+01   0.127212E+02   0.186788E+02   0.491888E+02  -0.897433E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115397E+03   0.369689E+02   0.366610E-04   0.750860E+01   0.770970E+01   0.169339E+02   0.186788E+02   0.484527E+02  -0.971040E+01   0.000000E+00   0.581631E+02  -0.116326E+03
   0.115397E+03   0.377829E+02   0.366610E-04   0.750860E+01   0.770970E+01   0.160088E+02   0.165004E+02   0.490428E+02  -0.891159E+01   0.000000E+00   0.579544E+02  -0.115909E+03
   0.115397E+03   0.377829E+02   0.366610E-04   0.750860E+01   0.741572E+01   0.160088E+02   0.127470E+02   0.488506E+02  -0.910383E+01   0.000000E+00   0.579544E+02  -0.115909E+03
   0.115431E+03   0.377829E+02   0.366610E-04   0.750860E+01   0.741572E+01   0.160088E+02   0.193371E+02   0.479260E+02  -0.999574E+01   0.000000E+00   0.579217E+02  -0.115843E+03
   0.114305E+03   0.377829E+02   0.366610E-04   0.908320E+01   0.741572E+01   0.165800E+02   0.193371E+02   0.484363E+02  -0.938288E+01   0.000000E+00   0.578192E+02  -0.115638E+03
   0.114305E+03   0.377829E+02   0.366610E-04   0.902869E+01   0.741572E+01   0.165800E+02   0.193371E+02   0.484274E+02  -0.939178E+01   0.000000E+00   0.578192E+02  -0.115638E+03
   0.114175E+03   0.377829E+02   0.366610E-04   0.902869E+01   0.651631E+01   0.165800E+02   0.193371E+02   0.471926E+02  -0.104379E+02   0.000000E+00   0.576305E+02  -0.115261E+03
   0.114175E+03   0.399278E+02   0.366610E-04   0.902869E+01   0.759458E+01   0.165800E+02   0.263524E+02   0.442030E+02  -0.127171E+02   0.000000E+00   0.569201E+02  -0.113840E+03
   0.114175E+03   0.368253E+02   0.199384E-03   0.902869E+01   0.759458E+01   0.165800E+02   0.263524E+02   0.428925E+02  -0.127171E+02   0.000000E+00   0.556096E+02  -0.111219E+03
   0.116496E+03   0.368253E+02   0.199384E-03   0.902869E+01   0.759458E+01   0.165800E+02   0.237428E+02   0.460837E+02  -0.112797E+02   0.000000E+00   0.573634E+02  -0.114727E+03
   0.116496E+03   0.368253E+02   0.199384E-03   0.902869E+01   0.110911E+02   0.185282E+02   0.237428E+02   0.459738E+02  -0.113896E+02   0.000000E+00   0.573634E+02  -0.114727E+03
   0.116496E+03   0.360630E+02   0.199384E-03   0.902869E+01   0.110911E+02   0.193531E+02   0.237428E+02   0.461834E+02  -0.116869E+02   0.000000E+00   0.578703E+02  -0.115741E+03
   0.116496E+03   0.360630E+02   0.456016E-03   0.902869E+01   0.110911E+02   0.193531E+02   0.140889E+02   0.478865E+02  -0.857799E+01   0.000000E+00   0.564645E+02  -0.112929E+03
   0.116496E+03   0.360630E+02   0.507360E-03   0.945340E+01   0.110911E+02   0.147121E+02   0.156091E+02   0.485796E+02  -0.752509E+01   0.000000E+00   0.561047E+02  -0.112209E+03
   0.115249E+03   0.350816E+02   0.708223E-03   0.945340E+01   0.113511E+02   0.147121E+02   0.187479E+02   0.448339E+02  -0.840018E+01   0.000000E+00   0.532341E+02  -0.106468E+03
   0.115249E+03   0.350816E+02   0.438647E-03   0.945340E+01   0.113511E+02   0.147121E+02   0.187479E+02   0.457174E+02  -0.840018E+01   0.000000E+00   0.541176E+02  -0.108235E+03
   0.119453E+03   0.350816E+02   0.438647E-03   0.108241E+02   0.113511E+02   0.147121E+02   0.187479E+02   0.456118E+02  -0.857447E+01   0.000000E+00   0.541863E+02  -0.108373E+03
   0.118263E+03   0.350816E+02   0.438647E-03   0.103588E+02   0.768563E+01   0.147121E+02   0.162037E+02   0.480813E+02  -0.804995E+01   0.000000E+00   0.561313E+02  -0.112263E+03
   0.118263E+03   0.350816E+02   0.438647E-03   0.103588E+02   0.768563E+01   0.199316E+02   0.162037E+02   0.467723E+02  -0.935891E+01   0.000000E+00   0.561312E+02  -0.112262E+03
   0.116458E+03   0.366601E+02   0.438647E-03   0.139129E+02   0.768563E+01   0.202835E+02   0.162037E+02   0.452616E+02  -0.111472E+02   0.000000E+00   0.564088E+02  -0.112818E+03
   0.116458E+03   0.366601E+02   0.310883E-03   0.104252E+02   0.144235E+02   0.194453E+02   0.129726E+02   0.465527E+02  -0.105859E+02   0.000000E+00   0.571386E+02  -0.114277E+03
   0.116458E+03   0.351814E+02   0.310883E-03   0.104252E+02   0.144235E+02   0.194453E+02   0.129726E+02   0.463204E+02  -0.105859E+02   0.000000E+00   0.569063E+02  -0.113813E+03
   0.116458E+03   0.374830E+02   0.310883E-03   0.104252E+02   0.144235E+02   0.153952E+02   0.129726E+02   0.466268E+02  -0.951864E+01   0.000000E+00   0.561454E+02  -0.112291E+03
   0.116458E+03   0.374830E+02   0.310883E-03   0.108458E+02   0.144235E+02   0.150503E+02   0.129726E+02   0.465575E+02  -0.958795E+01   0.000000E+00   0.561455E+02  -0.112291E+03
   0.116458E+03   0.374830E+02   0.248530E-03   0.105902E+02   0.116895E+02   0.204832E+02   0.129726E+02   0.468348E+02  -0.946169E+01   0.000000E+00   0.562965E+02  -0.112593E+03
   0.116458E+03   0.374830E+02   0.523306E-03   0.105902E+02   0.116895E+02   0.199545E+02   0.129726E+02   0.459749E+02  -0.924041E+01   0.000000E+00   0.552153E+02  -0.110431E+03
   0.114816E+03   0.370545E+02   0.523306E-03   0.876115E+01   0.916747E+01   0.199545E+02   0.167913E+02   0.468129E+02  -0.892868E+01   0.000000E+00   0.557416E+02  -0.111483E+03
   0.114816E+03   0.370545E+02   0.523306E-03   0.876115E+01   0.981829E+01   0.199545E+02   0.107132E+02   0.460270E+02  -0.971458E+01   0.000000E+00   0.557416E+02  -0.111483E+03
   0.116765E+03   0.370545E+02   0.523306E-03   0.876115E+01   0.981829E+01   0.113587E+02   0.132503E+02   0.472236E+02  -0.808824E+01   0.000000E+00   0.553118E+02  -0.110624E+03
   0.114541E+03   0.370545E+02   0.523306E-03   0.876115E+01   0.981829E+01   0.113587E+02   0.132503E+02   0.474236E+02  -0.808824E+01   0.000000E+00   0.555118E+02  -0.111024E+03
   0.115258E+03   0.370545E+02   0.523306E-03   0.876115E+01   0.981829E+01   0.143030E+02   0.132503E+02   0.485721E+02  -0.738051E+01   0.000000E+00   0.559526E+02  -0.111905E+03
   0.115258E+03   0.370545E+02   0.523306E-03   0.100763E+02   0.981829E+01   0.143030E+02   0.113944E+02   0.480486E+02  -0.790407E+01   0.000000E+00   0.559527E+02  -0.111905E+03
   0.115258E+03   0.365980E+02   0.523306E-03   0.111927E+02   0.981829E+01   0.143030E+02   0.142051E+02   0.482875E+02  -0.747984E+01   0.000000E+00   0.557673E+02  -0.111535E+03
   0.115258E+03   0.365756E+02   0.523306E-03   0.111927E+02   0.101590E+02   0.143030E+02   0.142051E+02   0.482426E+02  -0.751286E+01   0.000000E+00   0.557555E+02  -0.111511E+03
   0.115258E+03   0.365756E+02   0.523306E-03   0.111927E+02   0.101590E+02   0.143030E+02   0.142051E+02   0.482426E+02  -0.751286E+01   0.000000E+00   0.557555E+02  -0.111511E+03
   0.115258E+03   0.354399E+02   0.523306E-03   0.111927E+02   0.776713E+01   0.198509E+02   0.119946E+02   0.448191E+02  -0.973901E+01   0.000000E+00   0.545581E+02  -0.109116E+03
   0.114808E+03   0.370678E+02   0.523306E-03   0.111927E+02   0.776713E+01   0.198509E+02   0.119946E+02   0.460079E+02  -0.973901E+01   0.000000E+00   0.557469E+02  -0.111494E+03
   0.116750E+03   0.360635E+02   0.209644E-03   0.733383E+01   0.776713E+01   0.198509E+02   0.119946E+02   0.473932E+02  -0.103595E+02   0.000000E+00   0.577527E+02  -0.115505E+03
   0.116750E+03   0.360635E+02   0.209644E-03   0.871710E+01   0.693678E+01   0.204357E+02   0.189057E+02   0.466833E+02  -0.110694E+02   0.000000E+00   0.577527E+02  -0.115505E+03
   0.116750E+03   0.360635E+02   0.209644E-03   0.871710E+01   0.693678E+01   0.178238E+02   0.189057E+02   0.476435E+02  -0.101092E+02   0.000000E+00   0.577527E+02  -0.115505E+03
   0.116750E+03   0.360635E+02   0.209203E-03   0.871710E+01   0.693678E+01   0.178238E+02   0.189057E+02   0.476451E+02  -0.101092E+02   0.000000E+00   0.577543E+02  -0.115509E+03
   0.116614E+03   0.360635E+02   0.209203E-03   0.871710E+01   0.693678E+01   0.178238E+02   0.176242E+02   0.481181E+02  -0.969451E+01   0.000000E+00   0.578126E+02  -0.115625E+03
