a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.975756E+02   0.191248E+03   0.290169E+02  -0.927390E+01   0.204045E-02   0.120838E+02   0.114204E+02   0.105137E+02   0.979477E+01   0.708920E+02  -0.750488E+01   0.000000E+00   0.783969E+02  -0.156794E+03
   0.975756E+02   0.191248E+03   0.409438E+02  -0.434521E+02   0.204045E-02   0.120838E+02   0.114204E+02   0.105137E+02   0.979477E+01   0.706879E+02  -0.750488E+01   0.000000E+00   0.781928E+02  -0.156386E+03
   0.975756E+02   0.191248E+03   0.409438E+02  -0.434521E+02   0.204045E-02   0.104786E+02   0.917325E+01   0.105137E+02   0.979477E+01   0.715974E+02  -0.659530E+01   0.000000E+00   0.781927E+02  -0.156385E+03
   0.906425E+02   0.191248E+03   0.397740E+02  -0.434521E+02   0.204045E-02   0.104786E+02   0.104411E+02   0.753405E+01   0.936020E+01   0.714218E+02  -0.729643E+01   0.000000E+00   0.787182E+02  -0.157436E+03
   0.952483E+02   0.208519E+03   0.397740E+02  -0.294449E+02   0.635969E-02   0.815618E+01   0.104411E+02   0.753405E+01   0.936020E+01   0.699213E+02  -0.753778E+01   0.000000E+00   0.774591E+02  -0.154918E+03
   0.952483E+02   0.307829E+03  -0.164774E+03  -0.294449E+02   0.719270E-03   0.831614E+01   0.125848E+02   0.680340E+01   0.109749E+02   0.688844E+02  -0.924996E+01   0.000000E+00   0.781344E+02  -0.156269E+03
   0.952483E+02   0.264603E+03  -0.164774E+03  -0.294449E+02   0.719270E-03   0.831614E+01   0.125848E+02   0.680340E+01   0.115294E+02   0.696560E+02  -0.944424E+01   0.000000E+00   0.791002E+02  -0.158200E+03
   0.952483E+02   0.264603E+03  -0.164774E+03  -0.550483E+02   0.719270E-03   0.869852E+01   0.125848E+02   0.680340E+01   0.115294E+02   0.699087E+02  -0.930723E+01   0.000000E+00   0.792159E+02  -0.158432E+03
   0.952483E+02   0.295404E+03  -0.189674E+03  -0.550483E+02   0.719270E-03   0.869852E+01   0.125848E+02   0.121189E+02   0.115294E+02   0.707273E+02  -0.849187E+01   0.000000E+00   0.792192E+02  -0.158438E+03
   0.134114E+03   0.295404E+03  -0.189674E+03  -0.550483E+02   0.353441E-02   0.869852E+01   0.724690E+01   0.121189E+02   0.115294E+02   0.700137E+02  -0.857539E+01   0.000000E+00   0.785891E+02  -0.157178E+03
   0.142158E+03   0.295404E+03  -0.189674E+03  -0.550483E+02   0.958931E-02   0.869852E+01   0.702446E+01   0.121189E+02   0.115294E+02   0.679751E+02  -0.880734E+01   0.000000E+00   0.767824E+02  -0.153565E+03
   0.105162E+03   0.295404E+03  -0.189674E+03  -0.477628E+02   0.363326E-02   0.869852E+01   0.702446E+01   0.121189E+02   0.131440E+02   0.690881E+02  -0.961944E+01   0.000000E+00   0.787075E+02  -0.157415E+03
   0.105162E+03   0.295404E+03  -0.189674E+03  -0.477628E+02   0.363326E-02   0.869852E+01   0.872842E+01   0.988508E+01   0.107974E+02   0.719199E+02  -0.678754E+01   0.000000E+00   0.787074E+02  -0.157415E+03
   0.229782E+03   0.295404E+03  -0.189686E+03  -0.477628E+02   0.653857E-02   0.869852E+01   0.158785E+02   0.988508E+01   0.107974E+02   0.679802E+02  -0.982717E+01   0.000000E+00   0.778074E+02  -0.155615E+03
   0.294439E+03   0.297512E+03  -0.210450E+03  -0.555086E+02   0.653857E-02   0.869852E+01   0.134589E+02   0.988508E+01   0.107974E+02   0.687205E+02  -0.809241E+01   0.000000E+00   0.768129E+02  -0.153626E+03
   0.291006E+03   0.297512E+03  -0.171654E+03  -0.555086E+02   0.653857E-02   0.869852E+01   0.134589E+02   0.988508E+01   0.107974E+02   0.697130E+02  -0.809241E+01   0.000000E+00   0.778054E+02  -0.155611E+03
   0.301781E+03   0.297512E+03  -0.171654E+03  -0.555086E+02   0.551729E-02   0.745505E+01   0.134589E+02   0.988508E+01   0.107974E+02   0.693204E+02  -0.877333E+01   0.000000E+00   0.780937E+02  -0.156187E+03
   0.239444E+03   0.297512E+03  -0.171654E+03  -0.555086E+02   0.891556E-02   0.121113E+02   0.937747E+01   0.889054E+01   0.107974E+02   0.696620E+02  -0.729149E+01   0.000000E+00   0.769535E+02  -0.153907E+03
   0.136679E+03   0.297512E+03  -0.205580E+03  -0.553310E+02   0.758159E-02   0.121113E+02   0.937747E+01   0.654034E+01   0.109337E+02   0.682028E+02  -0.910372E+01   0.000000E+00   0.773065E+02  -0.154613E+03
   0.190738E+03   0.297512E+03  -0.205580E+03  -0.502823E+02   0.758159E-02   0.120902E+02   0.937747E+01   0.654034E+01   0.109337E+02   0.681263E+02  -0.909366E+01   0.000000E+00   0.772200E+02  -0.154440E+03
   0.118520E+03   0.297512E+03  -0.205580E+03  -0.502823E+02   0.758159E-02   0.968253E+01   0.112722E+02   0.966696E+01   0.969098E+01   0.708774E+02  -0.668951E+01   0.000000E+00   0.775669E+02  -0.155134E+03
   0.118520E+03   0.297512E+03  -0.172934E+03  -0.502823E+02   0.758159E-02   0.968253E+01   0.112722E+02   0.863033E+01   0.870691E+01   0.702959E+02  -0.695323E+01   0.000000E+00   0.772491E+02  -0.154498E+03
   0.118520E+03   0.297512E+03  -0.172934E+03  -0.390146E+02   0.758159E-02   0.124818E+02   0.112722E+02   0.863033E+01   0.870691E+01   0.691722E+02  -0.780848E+01   0.000000E+00   0.769807E+02  -0.153961E+03
   0.118520E+03   0.297512E+03  -0.172934E+03  -0.826137E+02   0.758159E-02   0.155046E+02   0.112722E+02   0.863033E+01   0.870691E+01   0.678032E+02  -0.981513E+01   0.000000E+00   0.776183E+02  -0.155237E+03
   0.134274E+03   0.297512E+03  -0.172934E+03  -0.826137E+02   0.758159E-02   0.920166E+01   0.112722E+02   0.863033E+01   0.911586E+01   0.706165E+02  -0.688916E+01   0.000000E+00   0.775057E+02  -0.155011E+03
   0.248622E+03   0.297512E+03  -0.152598E+03  -0.826137E+02   0.595512E-02   0.920166E+01   0.112722E+02   0.863033E+01   0.911586E+01   0.709849E+02  -0.688916E+01   0.000000E+00   0.778741E+02  -0.155748E+03
   0.248693E+03   0.297512E+03  -0.152598E+03  -0.826137E+02   0.595512E-02   0.920166E+01   0.112722E+02   0.863033E+01   0.162619E+02   0.675578E+02  -0.103162E+02   0.000000E+00   0.778740E+02  -0.155748E+03
   0.194300E+03   0.297512E+03  -0.203602E+03  -0.826137E+02   0.920584E-02   0.875267E+01   0.146641E+02   0.863033E+01   0.164032E+02   0.613413E+02  -0.124319E+02   0.000000E+00   0.737732E+02  -0.147546E+03
   0.173726E+03   0.349268E+03  -0.203602E+03  -0.887747E+02   0.264077E-02   0.899605E+01   0.885836E+01   0.948103E+01   0.737436E+01   0.711349E+02  -0.738214E+01   0.000000E+00   0.785170E+02  -0.157034E+03
   0.173726E+03   0.328805E+03  -0.203602E+03  -0.886991E+02   0.264077E-02   0.111138E+02   0.885836E+01   0.125325E+02   0.737436E+01   0.697437E+02  -0.847354E+01   0.000000E+00   0.782172E+02  -0.156434E+03
   0.250421E+03   0.354178E+03  -0.203602E+03  -0.886991E+02   0.392790E-03   0.981398E+01   0.102437E+02   0.137718E+02   0.684125E+01   0.691520E+02  -0.948737E+01   0.000000E+00   0.786394E+02  -0.157279E+03
   0.238137E+03   0.354178E+03  -0.196982E+03  -0.886991E+02   0.392790E-03   0.981398E+01   0.102437E+02   0.137718E+02   0.983014E+01   0.705675E+02  -0.805218E+01   0.000000E+00   0.786197E+02  -0.157239E+03
   0.238137E+03   0.354178E+03  -0.196982E+03  -0.886991E+02   0.392790E-03   0.981398E+01   0.102437E+02   0.919538E+01   0.113294E+02   0.718307E+02  -0.678892E+01   0.000000E+00   0.786196E+02  -0.157239E+03
   0.276828E+03   0.354178E+03  -0.196982E+03  -0.886991E+02   0.543241E-02   0.169772E+02   0.697921E+01   0.919538E+01   0.128667E+02   0.651732E+02  -0.127869E+02   0.000000E+00   0.779601E+02  -0.155920E+03
   0.283052E+03   0.354178E+03  -0.196982E+03  -0.886991E+02   0.177671E-02   0.169772E+02   0.697921E+01   0.962292E+01   0.128667E+02   0.658117E+02  -0.127629E+02   0.000000E+00   0.785746E+02  -0.157149E+03
   0.358832E+03   0.354178E+03  -0.196982E+03  -0.886991E+02   0.177671E-02   0.618141E+01   0.111276E+02   0.962292E+01   0.128667E+02   0.684389E+02  -0.101356E+02   0.000000E+00   0.785745E+02  -0.157149E+03
   0.343244E+03   0.354178E+03  -0.196982E+03  -0.886991E+02   0.407573E-02   0.811332E+01   0.111276E+02   0.962292E+01   0.128667E+02   0.701979E+02  -0.806147E+01   0.000000E+00   0.782594E+02  -0.156519E+03
   0.345345E+03   0.354178E+03  -0.196982E+03  -0.877194E+02   0.407573E-02   0.811332E+01   0.135189E+02   0.962292E+01   0.111885E+02   0.697939E+02  -0.847347E+01   0.000000E+00   0.782674E+02  -0.156535E+03
   0.295029E+03   0.354178E+03  -0.196982E+03  -0.877194E+02   0.832393E-02   0.811332E+01   0.125246E+02   0.962292E+01   0.111885E+02   0.691932E+02  -0.789420E+01   0.000000E+00   0.770874E+02  -0.154175E+03
   0.344068E+03   0.354178E+03  -0.196982E+03  -0.877194E+02   0.581408E-02   0.811332E+01   0.125246E+02   0.962292E+01   0.111885E+02   0.699786E+02  -0.789420E+01   0.000000E+00   0.778728E+02  -0.155746E+03
   0.410978E+03   0.354178E+03  -0.205578E+03  -0.877194E+02   0.581408E-02   0.811332E+01   0.959561E+01   0.962292E+01   0.111885E+02   0.707649E+02  -0.701568E+01   0.000000E+00   0.777806E+02  -0.155561E+03
   0.410978E+03   0.354178E+03  -0.205578E+03  -0.877194E+02   0.581408E-02   0.811332E+01   0.959561E+01   0.962292E+01   0.111885E+02   0.707649E+02  -0.701568E+01   0.000000E+00   0.777806E+02  -0.155561E+03
   0.410978E+03   0.354178E+03  -0.205578E+03  -0.877194E+02   0.581408E-02   0.811332E+01   0.104759E+02   0.962292E+01   0.111885E+02   0.706714E+02  -0.710917E+01   0.000000E+00   0.777806E+02  -0.155561E+03
   0.504438E+03   0.354178E+03  -0.194548E+03  -0.877194E+02   0.581408E-02   0.104615E+02   0.104759E+02   0.851982E+01   0.111885E+02   0.708814E+02  -0.702293E+01   0.000000E+00   0.779043E+02  -0.155809E+03
   0.536244E+03   0.354178E+03  -0.215580E+03  -0.877194E+02   0.669182E-03   0.127433E+02   0.104759E+02   0.998434E+01   0.111885E+02   0.706076E+02  -0.776728E+01   0.000000E+00   0.783749E+02  -0.156750E+03
   0.503514E+03   0.354178E+03  -0.215580E+03  -0.877194E+02   0.669182E-03   0.127433E+02   0.104759E+02   0.998434E+01   0.111885E+02   0.705816E+02  -0.776728E+01   0.000000E+00   0.783489E+02  -0.156698E+03
   0.506229E+03   0.354178E+03  -0.215580E+03  -0.943993E+02   0.633316E-03   0.127433E+02   0.102874E+02   0.804900E+01   0.877306E+01   0.701786E+02  -0.791879E+01   0.000000E+00   0.780974E+02  -0.156195E+03
   0.520551E+03   0.354178E+03  -0.215580E+03  -0.943993E+02   0.341577E-02   0.122995E+02   0.102874E+02   0.804900E+01   0.835156E+01   0.700307E+02  -0.782642E+01   0.000000E+00   0.778571E+02  -0.155714E+03
   0.524204E+03   0.354178E+03  -0.216116E+03  -0.734523E+02   0.341577E-02   0.122995E+02   0.114349E+02   0.752152E+01   0.825854E+01   0.699076E+02  -0.854509E+01   0.000000E+00   0.784527E+02  -0.156905E+03
   0.533718E+03   0.354178E+03  -0.216116E+03  -0.734523E+02   0.341577E-02   0.122995E+02   0.114349E+02   0.103277E+02   0.892796E+01   0.708157E+02  -0.764219E+01   0.000000E+00   0.784579E+02  -0.156916E+03
   0.558795E+03   0.354178E+03  -0.216116E+03  -0.734523E+02   0.111120E-02   0.122995E+02   0.894876E+01   0.103277E+02   0.892796E+01   0.713944E+02  -0.732651E+01   0.000000E+00   0.787209E+02  -0.157442E+03
   0.491370E+03   0.354178E+03  -0.216116E+03  -0.734523E+02   0.111120E-02   0.122995E+02   0.124086E+02   0.868608E+01   0.931920E+01   0.705964E+02  -0.808754E+01   0.000000E+00   0.786839E+02  -0.157368E+03
   0.485345E+03   0.354178E+03  -0.232244E+03  -0.388044E+02   0.503689E-02   0.122995E+02   0.124086E+02   0.793621E+01   0.931920E+01   0.699742E+02  -0.841710E+01   0.000000E+00   0.783913E+02  -0.156783E+03
   0.451646E+03   0.354178E+03  -0.232244E+03  -0.388044E+02   0.503689E-02   0.122995E+02   0.124086E+02   0.793621E+01   0.106159E+02   0.698334E+02  -0.852989E+01   0.000000E+00   0.783633E+02  -0.156727E+03
   0.443111E+03   0.354178E+03  -0.232244E+03  -0.388044E+02   0.503689E-02   0.122995E+02   0.647451E+01   0.844359E+01   0.106159E+02   0.689442E+02  -0.941127E+01   0.000000E+00   0.783555E+02  -0.156711E+03
   0.360488E+03   0.354178E+03  -0.232244E+03  -0.827961E+02   0.503689E-02   0.899374E+01   0.647451E+01   0.890184E+01   0.106159E+02   0.687473E+02  -0.856760E+01   0.000000E+00   0.773149E+02  -0.154630E+03
   0.455152E+03   0.354178E+03  -0.232244E+03  -0.827961E+02   0.288742E-02   0.899374E+01   0.721250E+01   0.102079E+02   0.106159E+02   0.700937E+02  -0.762113E+01   0.000000E+00   0.777148E+02  -0.155430E+03
   0.579271E+03   0.354178E+03  -0.232244E+03  -0.827961E+02   0.288742E-02   0.899374E+01   0.977231E+01   0.102079E+02   0.137560E+02   0.698052E+02  -0.808238E+01   0.000000E+00   0.778876E+02  -0.155775E+03
   0.571881E+03   0.354178E+03  -0.232244E+03  -0.827961E+02   0.147658E-02   0.899374E+01   0.977231E+01   0.102079E+02   0.975061E+01   0.715388E+02  -0.647507E+01   0.000000E+00   0.780139E+02  -0.156028E+03
   0.475046E+03   0.354178E+03  -0.232244E+03  -0.827961E+02   0.147658E-02   0.864985E+01   0.117863E+02   0.102079E+02   0.975061E+01   0.707957E+02  -0.707686E+01   0.000000E+00   0.778726E+02  -0.155745E+03
   0.477447E+03   0.354178E+03  -0.232244E+03  -0.827961E+02   0.147658E-02   0.864985E+01   0.117863E+02   0.102079E+02   0.975061E+01   0.707985E+02  -0.707686E+01   0.000000E+00   0.778754E+02  -0.155751E+03
   0.493160E+03   0.354178E+03  -0.214220E+03  -0.576686E+02   0.456139E-02   0.864985E+01   0.804224E+01   0.102079E+02   0.975061E+01   0.714404E+02  -0.695036E+01   0.000000E+00   0.783908E+02  -0.156782E+03
   0.551192E+03   0.354178E+03  -0.214220E+03  -0.576686E+02   0.456139E-02   0.864985E+01   0.951771E+01   0.102079E+02   0.100753E+02   0.718392E+02  -0.658145E+01   0.000000E+00   0.784207E+02  -0.156841E+03
   0.522266E+03   0.354178E+03  -0.214220E+03  -0.576686E+02   0.456139E-02   0.864985E+01   0.951771E+01   0.110470E+02   0.100753E+02   0.716275E+02  -0.677910E+01   0.000000E+00   0.784066E+02  -0.156813E+03
   0.473763E+03   0.354178E+03  -0.214220E+03  -0.576686E+02   0.125181E-01   0.864985E+01   0.951771E+01   0.992002E+01   0.112809E+02   0.686529E+02  -0.684226E+01   0.000000E+00   0.754952E+02  -0.150990E+03
   0.460545E+03   0.354178E+03  -0.214220E+03  -0.576686E+02   0.356578E-02   0.864985E+01   0.878683E+01   0.992002E+01   0.112809E+02   0.716212E+02  -0.694090E+01   0.000000E+00   0.785621E+02  -0.157124E+03
   0.578667E+03   0.354178E+03  -0.214220E+03  -0.576686E+02   0.514528E-02   0.818189E+01   0.878683E+01   0.992002E+01   0.112809E+02   0.711738E+02  -0.712563E+01   0.000000E+00   0.782994E+02  -0.156599E+03
   0.506762E+03   0.354178E+03  -0.214220E+03  -0.962837E+02   0.506575E-02   0.946306E+01   0.878699E+01   0.992002E+01   0.112809E+02   0.706990E+02  -0.680582E+01   0.000000E+00   0.775048E+02  -0.155010E+03
   0.482584E+03   0.354178E+03  -0.234275E+03  -0.962837E+02   0.506575E-02   0.946306E+01   0.845524E+01   0.992002E+01   0.109673E+02   0.695793E+02  -0.680706E+01   0.000000E+00   0.763864E+02  -0.152773E+03
   0.448671E+03   0.354178E+03  -0.234275E+03  -0.380019E+02   0.506575E-02   0.946306E+01   0.845524E+01   0.992002E+01   0.827914E+01   0.714972E+02  -0.686510E+01   0.000000E+00   0.783623E+02  -0.156725E+03
   0.441948E+03   0.354178E+03  -0.234275E+03  -0.348363E+02   0.116080E-02   0.946306E+01   0.845524E+01   0.992002E+01   0.827914E+01   0.720788E+02  -0.686510E+01   0.000000E+00   0.789439E+02  -0.157888E+03
   0.460424E+03   0.354178E+03  -0.258746E+03  -0.348363E+02   0.116080E-02   0.110705E+02   0.100556E+02   0.992002E+01   0.827914E+01   0.718792E+02  -0.693497E+01   0.000000E+00   0.788142E+02  -0.157628E+03
   0.564194E+03   0.354178E+03  -0.258746E+03   0.173795E+02   0.116080E-02   0.121627E+02   0.100556E+02   0.103989E+02   0.827914E+01   0.715844E+02  -0.744441E+01   0.000000E+00   0.790288E+02  -0.158058E+03
   0.596233E+03   0.263584E+03  -0.236323E+03   0.173795E+02   0.116080E-02   0.121627E+02   0.100556E+02   0.912049E+01   0.827914E+01   0.721089E+02  -0.740005E+01   0.000000E+00   0.795089E+02  -0.159018E+03
   0.611536E+03   0.263584E+03  -0.249737E+03   0.421303E+02   0.116080E-02   0.736812E+01   0.129596E+02   0.112782E+02   0.905500E+01   0.710896E+02  -0.873341E+01   0.000000E+00   0.798230E+02  -0.159646E+03
   0.591637E+03   0.263584E+03  -0.249737E+03   0.545253E+02   0.533013E-02   0.736812E+01   0.129596E+02   0.140466E+02   0.826285E+01   0.687080E+02  -0.104557E+02   0.000000E+00   0.791637E+02  -0.158327E+03
   0.618246E+03   0.263584E+03  -0.293939E+03   0.131313E+03   0.533013E-02   0.736812E+01   0.108990E+02   0.140466E+02   0.103748E+02   0.694406E+02  -0.932445E+01   0.000000E+00   0.787651E+02  -0.157530E+03
   0.567442E+03   0.270851E+03  -0.387252E+03   0.175480E+03   0.533013E-02   0.956342E+01   0.134832E+02   0.140466E+02   0.997184E+01   0.701028E+02  -0.962427E+01   0.000000E+00   0.797271E+02  -0.159454E+03
   0.619935E+03   0.250513E+03  -0.387252E+03   0.175480E+03   0.102016E-02   0.115275E+02   0.134832E+02   0.140466E+02   0.997184E+01   0.704667E+02  -0.100387E+02   0.000000E+00   0.805054E+02  -0.161011E+03
   0.641753E+03   0.250513E+03  -0.387252E+03   0.175480E+03   0.280480E-02   0.115275E+02   0.137751E+02   0.140466E+02   0.997184E+01   0.701085E+02  -0.102259E+02   0.000000E+00   0.803344E+02  -0.160669E+03
   0.602755E+03   0.291558E+03  -0.387252E+03   0.175480E+03   0.280480E-02   0.115275E+02   0.137751E+02   0.137945E+02   0.689328E+01   0.686549E+02  -0.114189E+02   0.000000E+00   0.800738E+02  -0.160148E+03
   0.597188E+03   0.291558E+03  -0.432103E+03   0.175480E+03   0.420214E-02   0.115275E+02   0.617727E+01   0.141945E+02   0.932332E+01   0.685715E+02  -0.111371E+02   0.000000E+00   0.797086E+02  -0.159417E+03
   0.678136E+03   0.291558E+03  -0.425698E+03   0.175480E+03   0.490059E-02   0.115275E+02   0.617727E+01   0.141945E+02   0.103147E+02   0.685909E+02  -0.111888E+02   0.000000E+00   0.797797E+02  -0.159559E+03
   0.676397E+03   0.291558E+03  -0.425698E+03   0.175480E+03   0.207550E-02   0.115275E+02   0.617727E+01   0.141945E+02   0.130306E+02   0.680183E+02  -0.122864E+02   0.000000E+00   0.803047E+02  -0.160609E+03
   0.677529E+03   0.291558E+03  -0.425698E+03   0.165621E+03   0.207550E-02   0.943624E+01   0.896167E+01   0.995328E+01   0.108660E+02   0.734383E+02  -0.663788E+01   0.000000E+00   0.800762E+02  -0.160152E+03
   0.622185E+03   0.291558E+03  -0.369268E+03   0.165621E+03   0.703063E-02   0.943624E+01   0.733676E+01   0.995328E+01   0.809507E+01   0.711895E+02  -0.766406E+01   0.000000E+00   0.788536E+02  -0.157707E+03
   0.704730E+03   0.291558E+03  -0.426228E+03   0.182074E+03   0.462888E-02   0.943624E+01   0.111046E+02   0.995328E+01   0.728367E+01   0.723291E+02  -0.760876E+01   0.000000E+00   0.799379E+02  -0.159876E+03
   0.776351E+03   0.291558E+03  -0.426228E+03   0.199881E+03   0.190944E-02   0.916645E+01   0.111046E+02   0.995328E+01   0.728367E+01   0.727213E+02  -0.763235E+01   0.000000E+00   0.803537E+02  -0.160707E+03
   0.845794E+03   0.291558E+03  -0.426228E+03   0.199881E+03   0.190944E-02   0.968281E+01   0.111046E+02   0.812405E+01   0.776310E+01   0.727784E+02  -0.755107E+01   0.000000E+00   0.803295E+02  -0.160659E+03
   0.860080E+03   0.295633E+03  -0.442967E+03   0.173029E+03   0.146882E-03   0.968281E+01   0.111046E+02   0.812405E+01   0.776310E+01   0.727844E+02  -0.755107E+01   0.000000E+00   0.803355E+02  -0.160671E+03
   0.898959E+03   0.295633E+03  -0.457351E+03   0.173029E+03   0.146882E-03   0.968281E+01   0.111046E+02   0.812405E+01   0.776310E+01   0.724255E+02  -0.755107E+01   0.000000E+00   0.799766E+02  -0.159953E+03
   0.963908E+03   0.295633E+03  -0.450437E+03   0.176942E+03   0.146882E-03   0.831104E+01   0.111046E+02   0.786710E+01   0.776310E+01   0.724416E+02  -0.796083E+01   0.000000E+00   0.804024E+02  -0.160805E+03
   0.963908E+03   0.295633E+03  -0.424315E+03   0.203910E+03   0.146882E-03   0.636315E+01   0.127215E+02   0.786710E+01   0.776310E+01   0.696548E+02  -0.105434E+02   0.000000E+00   0.801982E+02  -0.160396E+03
   0.962793E+03   0.304092E+03  -0.469119E+03   0.203910E+03   0.188199E-02   0.636315E+01   0.121343E+02   0.786710E+01   0.127199E+02   0.698401E+02  -0.106556E+02   0.000000E+00   0.804957E+02  -0.160991E+03
