a0_min         a0_flood       a1_flood       a2_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.905164E+02   0.119540E+03   0.104342E+03   0.589290E+02   0.468814E-02   0.988492E+01   0.112386E+02   0.106921E+02   0.117437E+02   0.717150E+02
   0.905164E+02   0.119540E+03   0.104916E+03   0.505552E+02   0.273865E-02   0.988492E+01   0.109633E+02   0.106921E+02   0.790517E+01   0.720797E+02
   0.905164E+02   0.102997E+03   0.109781E+03   0.552871E+02   0.480917E-02   0.988492E+01   0.109633E+02   0.106921E+02   0.790517E+01   0.715614E+02
   0.905164E+02   0.121387E+03   0.114119E+03   0.495667E+02   0.480917E-02   0.988492E+01   0.895467E+01   0.106921E+02   0.790517E+01   0.716860E+02
   0.905164E+02   0.147278E+03   0.115052E+03   0.480603E+02   0.244154E-04   0.754676E+01   0.895467E+01   0.134219E+02   0.790517E+01   0.703353E+02
   0.905164E+02   0.100138E+03   0.107702E+03   0.517407E+02   0.157000E-02   0.754676E+01   0.895467E+01   0.100633E+02   0.129464E+02   0.709471E+02
   0.905164E+02   0.146644E+03   0.110805E+03   0.457944E+02   0.157000E-02   0.754676E+01   0.895467E+01   0.900833E+01   0.125203E+02   0.712338E+02
   0.603333E+02   0.213147E+03   0.108693E+03   0.412247E+02   0.262853E-02   0.117353E+02   0.895467E+01   0.900833E+01   0.942137E+01   0.732563E+02
   0.603333E+02   0.223796E+03   0.115392E+03   0.362433E+02   0.262853E-02   0.117353E+02   0.895467E+01   0.900833E+01   0.942137E+01   0.732209E+02
   0.603333E+02   0.223796E+03   0.117169E+03   0.260586E+02   0.262853E-02   0.116468E+02   0.895467E+01   0.116109E+02   0.942137E+01   0.728599E+02
   0.603333E+02   0.283061E+03   0.117760E+03   0.270160E+02   0.561167E-02   0.116468E+02   0.895467E+01   0.116109E+02   0.942137E+01   0.719211E+02
   0.603333E+02   0.283061E+03   0.119573E+03   0.291423E+02   0.180520E-02   0.116468E+02   0.895467E+01   0.926155E+01   0.942137E+01   0.730860E+02
   0.603333E+02   0.259579E+03   0.115183E+03   0.303216E+02   0.180520E-02   0.116468E+02   0.895467E+01   0.926155E+01   0.918120E+01   0.731841E+02
   0.603333E+02   0.214979E+03   0.116037E+03   0.436467E+02   0.180520E-02   0.116468E+02   0.110041E+02   0.100014E+02   0.918120E+01   0.732423E+02
   0.603333E+02   0.214979E+03   0.112711E+03   0.319305E+02   0.180520E-02   0.179078E+02   0.730154E+01   0.840603E+01   0.918120E+01   0.679325E+02
   0.603333E+02   0.235991E+03   0.114937E+03   0.317180E+02   0.932881E-03   0.879312E+01   0.730154E+01   0.954227E+01   0.863777E+01   0.727603E+02
   0.603333E+02   0.229585E+03   0.107534E+03   0.401959E+02   0.322537E-02   0.879312E+01   0.730154E+01   0.970107E+01   0.863777E+01   0.725259E+02
   0.603333E+02   0.128407E+03   0.112439E+03   0.434827E+02   0.500386E-02   0.767443E+01   0.730154E+01   0.970107E+01   0.756981E+01   0.710495E+02
   0.603333E+02   0.164917E+03   0.112920E+03   0.432024E+02   0.500386E-02   0.881953E+01   0.730154E+01   0.970107E+01   0.756981E+01   0.717239E+02
   0.603333E+02   0.140524E+03   0.119139E+03   0.465238E+02   0.500386E-02   0.869229E+01   0.927392E+01   0.970107E+01   0.756981E+01   0.725562E+02
   0.603333E+02   0.215449E+03   0.121171E+03   0.550988E+02   0.500386E-02   0.869229E+01   0.927392E+01   0.970107E+01   0.756981E+01   0.725581E+02
   0.603333E+02   0.784960E+02   0.118475E+03   0.619006E+02   0.500386E-02   0.869229E+01   0.927392E+01   0.970107E+01   0.113903E+02   0.721088E+02
   0.603333E+02   0.784960E+02   0.121737E+03   0.619006E+02   0.500386E-02   0.976818E+01   0.927392E+01   0.964622E+01   0.113903E+02   0.722312E+02
   0.812394E+02   0.154518E+02   0.120822E+03   0.631921E+02   0.384733E-02   0.954272E+01   0.927392E+01   0.135017E+02   0.113903E+02   0.709026E+02
   0.812394E+02   0.154518E+02   0.126113E+03   0.631921E+02   0.384733E-02   0.954272E+01   0.927392E+01   0.750692E+01   0.759343E+01   0.713949E+02
   0.812394E+02   0.154518E+02   0.130864E+03   0.631921E+02   0.384733E-02   0.954272E+01   0.923036E+01   0.971925E+01   0.831425E+01   0.726890E+02
   0.812846E+02   0.154518E+02   0.121122E+03   0.631921E+02   0.615532E-02   0.907121E+01   0.923036E+01   0.125610E+02   0.831425E+01   0.709529E+02
   0.812846E+02   0.154518E+02   0.117792E+03   0.631921E+02   0.632022E-02   0.907121E+01   0.923036E+01   0.125610E+02   0.831425E+01   0.708140E+02
   0.812846E+02   0.154518E+02   0.115949E+03   0.619861E+02   0.632022E-02   0.907121E+01   0.923036E+01   0.980798E+01   0.916730E+01   0.719364E+02
   0.812846E+02   0.154518E+02   0.112490E+03   0.630578E+02   0.373722E-02   0.907121E+01   0.923036E+01   0.980798E+01   0.916730E+01   0.724076E+02
   0.812846E+02   0.154518E+02   0.116120E+03   0.630578E+02   0.351835E-02   0.907121E+01   0.817156E+01   0.980798E+01   0.916730E+01   0.722561E+02
   0.793210E+02   0.154518E+02   0.102326E+03   0.693035E+02   0.351835E-02   0.888023E+01   0.817156E+01   0.101874E+02   0.916730E+01   0.711439E+02
   0.800570E+02   0.933539E+02   0.108608E+03   0.745819E+02   0.351835E-02   0.104751E+02   0.817156E+01   0.101874E+02   0.916730E+01   0.733232E+02
   0.800570E+02   0.769137E+02   0.114498E+03   0.732405E+02   0.351835E-02   0.104751E+02   0.826944E+01   0.101874E+02   0.916730E+01   0.731194E+02
   0.800570E+02   0.769137E+02   0.117086E+03   0.804176E+02   0.351835E-02   0.104751E+02   0.808616E+01   0.101874E+02   0.916730E+01   0.729022E+02
   0.894224E+02   0.769137E+02   0.121208E+03   0.826707E+02   0.351835E-02   0.104751E+02   0.953005E+01   0.122093E+02   0.955347E+01   0.712491E+02
   0.894224E+02   0.769137E+02   0.119310E+03   0.846459E+02   0.351835E-02   0.104751E+02   0.953005E+01   0.126701E+02   0.955347E+01   0.710628E+02
   0.894224E+02   0.135177E+03   0.115377E+03   0.882246E+02   0.351835E-02   0.104751E+02   0.953005E+01   0.124397E+02   0.955347E+01   0.722475E+02
   0.753137E+02   0.248366E+03   0.115656E+03   0.799667E+02   0.351835E-02   0.104751E+02   0.953005E+01   0.124397E+02   0.955347E+01   0.721005E+02
   0.753137E+02   0.301412E+03   0.114314E+03   0.731578E+02   0.351835E-02   0.104751E+02   0.953005E+01   0.124397E+02   0.106810E+02   0.714627E+02
   0.774048E+02   0.264375E+03   0.116566E+03   0.661421E+02   0.351835E-02   0.104751E+02   0.953005E+01   0.124397E+02   0.106810E+02   0.717164E+02
   0.701908E+02   0.264375E+03   0.123864E+03   0.732082E+02   0.351835E-02   0.123082E+02   0.953005E+01   0.124397E+02   0.106810E+02   0.713468E+02
   0.859636E+02   0.319544E+03   0.135284E+03   0.773836E+02   0.351835E-02   0.123082E+02   0.953005E+01   0.124397E+02   0.106810E+02   0.700954E+02
   0.690742E+02   0.235903E+03   0.122272E+03   0.771392E+02   0.351835E-02   0.123082E+02   0.953005E+01   0.883588E+01   0.854399E+01   0.723482E+02
   0.690742E+02   0.261239E+03   0.120339E+03   0.813934E+02   0.429777E-02   0.123082E+02   0.953005E+01   0.883588E+01   0.100721E+02   0.721211E+02
   0.690742E+02   0.237693E+03   0.118860E+03   0.776256E+02   0.429777E-02   0.123082E+02   0.953005E+01   0.883588E+01   0.100721E+02   0.723177E+02
   0.690742E+02   0.296961E+03   0.116468E+03   0.823252E+02   0.429777E-02   0.123082E+02   0.106175E+02   0.883588E+01   0.100721E+02   0.716994E+02
   0.690742E+02   0.296961E+03   0.118079E+03   0.748421E+02   0.627404E-02   0.143900E+02   0.837472E+01   0.106576E+02   0.100721E+02   0.697606E+02
   0.690742E+02   0.278447E+03   0.115872E+03   0.756463E+02   0.484785E-03   0.987529E+01   0.837472E+01   0.106576E+02   0.100721E+02   0.729163E+02
   0.690742E+02   0.173285E+03   0.120968E+03   0.799343E+02   0.484785E-03   0.939434E+01   0.837472E+01   0.106576E+02   0.102773E+02   0.736658E+02
   0.690742E+02   0.173285E+03   0.129166E+03   0.808194E+02   0.484785E-03   0.939434E+01   0.837472E+01   0.147821E+02   0.102773E+02   0.714902E+02
   0.517120E+02   0.236213E+03   0.126076E+03   0.818712E+02   0.484785E-03   0.999388E+01   0.107857E+02   0.147821E+02   0.102773E+02   0.700041E+02
   0.517120E+02   0.236172E+03   0.124834E+03   0.792217E+02   0.266352E-02   0.999388E+01   0.107857E+02   0.145518E+02   0.757624E+01   0.695551E+02
   0.517120E+02   0.236172E+03   0.120165E+03   0.756531E+02   0.105655E-01   0.999450E+01   0.746012E+01   0.145518E+02   0.103938E+02   0.674410E+02
   0.517120E+02   0.236172E+03   0.117531E+03   0.789986E+02   0.105560E-01   0.105893E+02   0.746012E+01   0.145518E+02   0.104464E+02   0.673217E+02
   0.517120E+02   0.236172E+03   0.134407E+03   0.723719E+02   0.105560E-01   0.105893E+02   0.976048E+01   0.143729E+02   0.104464E+02   0.678576E+02
   0.792831E+02   0.323436E+03   0.125702E+03   0.720862E+02   0.879952E-02   0.105893E+02   0.102750E+02   0.143729E+02   0.104464E+02   0.683728E+02
   0.792831E+02   0.265858E+03   0.129223E+03   0.708393E+02   0.256401E-02   0.105893E+02   0.102750E+02   0.631224E+01   0.921601E+01   0.704333E+02
   0.792831E+02   0.275601E+03   0.132568E+03   0.754495E+02   0.256401E-02   0.105893E+02   0.102750E+02   0.967197E+01   0.921601E+01   0.725424E+02
   0.792831E+02   0.341076E+03   0.136459E+03   0.761078E+02   0.256401E-02   0.105893E+02   0.102750E+02   0.967197E+01   0.921601E+01   0.718733E+02
   0.756029E+02   0.380152E+03   0.134309E+03   0.786440E+02   0.235390E-02   0.114004E+02   0.102750E+02   0.967197E+01   0.921601E+01   0.718392E+02
   0.756029E+02   0.355847E+03   0.141902E+03   0.786440E+02   0.235390E-02   0.105709E+02   0.111330E+02   0.102786E+02   0.960061E+01   0.718264E+02
   0.756029E+02   0.337031E+03   0.137515E+03   0.663800E+02   0.235390E-02   0.105709E+02   0.122831E+02   0.102786E+02   0.960061E+01   0.714260E+02
   0.756029E+02   0.337031E+03   0.130755E+03   0.666022E+02   0.104775E-03   0.105709E+02   0.122831E+02   0.113743E+02   0.960061E+01   0.712672E+02
   0.886023E+02   0.396819E+03   0.125319E+03   0.620399E+02   0.198170E-02   0.105709E+02   0.746005E+01   0.113743E+02   0.960061E+01   0.699485E+02
   0.886023E+02   0.299563E+03   0.128091E+03   0.651516E+02   0.411156E-02   0.105709E+02   0.746005E+01   0.113743E+02   0.912553E+01   0.705111E+02
   0.728954E+02   0.235875E+03   0.129925E+03   0.688932E+02   0.459992E-03   0.105709E+02   0.112914E+02   0.136232E+02   0.912553E+01   0.715537E+02
   0.728954E+02   0.238968E+03   0.138781E+03   0.635920E+02   0.459992E-03   0.105709E+02   0.112914E+02   0.133434E+02   0.912553E+01   0.717019E+02
   0.728954E+02   0.226796E+03   0.151761E+03   0.697522E+02   0.356437E-02   0.692332E+01   0.112914E+02   0.125654E+02   0.912553E+01   0.707047E+02
   0.728954E+02   0.244563E+03   0.145899E+03   0.762286E+02   0.146996E-02   0.692332E+01   0.894236E+01   0.125654E+02   0.912553E+01   0.710902E+02
   0.728954E+02   0.204858E+03   0.137267E+03   0.722980E+02   0.146996E-02   0.692332E+01   0.894236E+01   0.889518E+01   0.912553E+01   0.722374E+02
   0.728954E+02   0.146176E+03   0.134665E+03   0.726672E+02   0.146996E-02   0.692332E+01   0.894236E+01   0.889518E+01   0.912553E+01   0.725376E+02
   0.728954E+02   0.146176E+03   0.137900E+03   0.706333E+02   0.146996E-02   0.109444E+02   0.894236E+01   0.927615E+01   0.847133E+01   0.735489E+02
   0.728954E+02   0.230705E+03   0.142466E+03   0.579690E+02   0.146996E-02   0.103447E+02   0.126443E+02   0.927615E+01   0.847133E+01   0.723126E+02
   0.946860E+02   0.230705E+03   0.136316E+03   0.576696E+02   0.146996E-02   0.103447E+02   0.126443E+02   0.927615E+01   0.847133E+01   0.711017E+02
   0.946860E+02   0.200545E+03   0.142765E+03   0.509259E+02   0.163213E-02   0.103447E+02   0.126443E+02   0.927615E+01   0.908049E+01   0.712958E+02
   0.476569E+02   0.199628E+03   0.143218E+03   0.489126E+02   0.163213E-02   0.103447E+02   0.126443E+02   0.869349E+01   0.908049E+01   0.722796E+02
   0.476569E+02   0.160898E+03   0.148678E+03   0.594729E+02   0.605157E-03   0.939120E+01   0.124042E+02   0.677932E+01   0.908049E+01   0.712823E+02
   0.476569E+02   0.159754E+03   0.155365E+03   0.513603E+02   0.605157E-03   0.118387E+02   0.984236E+01   0.677932E+01   0.908049E+01   0.715882E+02
   0.476569E+02   0.159754E+03   0.153930E+03   0.553763E+02   0.605157E-03   0.118387E+02   0.984236E+01   0.677932E+01   0.908049E+01   0.715550E+02
   0.476569E+02   0.167088E+03   0.143192E+03   0.527374E+02   0.412126E-02   0.146275E+02   0.111800E+02   0.142230E+02   0.794884E+01   0.684893E+02
   0.476569E+02   0.167088E+03   0.137628E+03   0.429862E+02   0.304208E-02   0.917423E+01   0.111800E+02   0.134234E+02   0.113561E+02   0.715456E+02
   0.493756E+02   0.113251E+03   0.140661E+03   0.477048E+02   0.577338E-02   0.917423E+01   0.137526E+02   0.708172E+01   0.113561E+02   0.689414E+02
   0.853671E+02   0.113251E+03   0.139227E+03   0.526923E+02   0.475936E-03   0.917423E+01   0.839756E+01   0.708172E+01   0.944183E+01   0.714624E+02
   0.853671E+02   0.113251E+03   0.137720E+03   0.537609E+02   0.475936E-03   0.108865E+02   0.948271E+01   0.110343E+02   0.932173E+01   0.725103E+02
   0.853671E+02   0.218893E+03   0.140126E+03   0.555417E+02   0.159766E-02   0.108865E+02   0.948271E+01   0.733133E+01   0.819625E+01   0.715645E+02
   0.853671E+02   0.194593E+03   0.148880E+03   0.660000E+02   0.580158E-02   0.108865E+02   0.948271E+01   0.733133E+01   0.819625E+01   0.709540E+02
   0.853671E+02   0.116726E+03   0.150042E+03   0.640743E+02   0.213087E-02   0.108865E+02   0.948271E+01   0.131755E+02   0.808108E+01   0.709393E+02
   0.787234E+02   0.807891E+02   0.141281E+03   0.617102E+02   0.213087E-02   0.108865E+02   0.948271E+01   0.793370E+01   0.116735E+02   0.720568E+02
   0.787234E+02   0.391851E+02   0.144217E+03   0.606801E+02   0.213087E-02   0.879140E+01   0.948271E+01   0.793370E+01   0.116735E+02   0.717627E+02
   0.787234E+02   0.391851E+02   0.144217E+03   0.601964E+02   0.213087E-02   0.917559E+01   0.948271E+01   0.793370E+01   0.124322E+02   0.715203E+02
   0.787234E+02   0.391851E+02   0.138377E+03   0.527370E+02   0.336236E-02   0.917559E+01   0.948271E+01   0.793370E+01   0.124322E+02   0.718776E+02
   0.787234E+02   0.435271E+02   0.142648E+03   0.543253E+02   0.294205E-02   0.632281E+01   0.948271E+01   0.114052E+02   0.124322E+02   0.679365E+02
   0.787234E+02   0.239781E+03   0.144528E+03   0.439000E+02   0.294205E-02   0.941512E+01   0.948271E+01   0.910918E+01   0.117498E+02   0.724639E+02
   0.787234E+02   0.216288E+03   0.142551E+03   0.500751E+02   0.294205E-02   0.941512E+01   0.111168E+02   0.910918E+01   0.117498E+02   0.723861E+02
   0.765919E+02   0.160891E+03   0.140832E+03   0.491978E+02   0.294205E-02   0.941512E+01   0.111168E+02   0.913471E+01   0.117498E+02   0.727635E+02
   0.765919E+02   0.137348E+03   0.137910E+03   0.573133E+02   0.294205E-02   0.941512E+01   0.111168E+02   0.913471E+01   0.986071E+01   0.733612E+02
   0.765919E+02   0.137348E+03   0.142048E+03   0.598336E+02   0.294205E-02   0.941512E+01   0.992329E+01   0.913471E+01   0.130230E+02   0.724589E+02
   0.664009E+02   0.378491E+02   0.142048E+03   0.621589E+02   0.294205E-02   0.988782E+01   0.992329E+01   0.131778E+02   0.130230E+02   0.697055E+02
   0.664009E+02   0.907757E+02   0.154649E+03   0.620356E+02   0.294205E-02   0.127930E+02   0.992329E+01   0.131778E+02   0.786436E+01   0.697782E+02
   0.664009E+02   0.229094E+03   0.155167E+03   0.679022E+02   0.294205E-02   0.127930E+02   0.992329E+01   0.112066E+02   0.967965E+01   0.723032E+02
   0.664009E+02   0.235440E+03   0.149912E+03   0.660487E+02   0.294205E-02   0.127930E+02   0.992329E+01   0.836668E+01   0.967965E+01   0.723078E+02
   0.664009E+02   0.139401E+03   0.150538E+03   0.660487E+02   0.294205E-02   0.114550E+02   0.992329E+01   0.128663E+02   0.967965E+01   0.724888E+02
   0.664009E+02   0.261997E+03   0.145283E+03   0.635546E+02   0.243943E-02   0.114550E+02   0.992329E+01   0.155524E+02   0.967965E+01   0.701420E+02
   0.664009E+02   0.174865E+03   0.144796E+03   0.705567E+02   0.314479E-02   0.867307E+01   0.992329E+01   0.105043E+02   0.967965E+01   0.736437E+02
   0.664009E+02   0.333710E+02   0.148639E+03   0.705567E+02   0.314479E-02   0.123598E+02   0.992329E+01   0.105043E+02   0.967965E+01   0.701018E+02
   0.664009E+02   0.156656E+02   0.141442E+03   0.732739E+02   0.134349E-02   0.123598E+02   0.779604E+01   0.768174E+01   0.967965E+01   0.700086E+02
   0.664009E+02   0.156656E+02   0.138590E+03   0.729350E+02   0.134349E-02   0.123598E+02   0.132089E+02   0.102102E+02   0.967965E+01   0.697815E+02
   0.664009E+02   0.404048E+02   0.131864E+03   0.729350E+02   0.547620E-02   0.117063E+02   0.955552E+01   0.102102E+02   0.967965E+01   0.703490E+02
   0.664009E+02   0.404048E+02   0.132505E+03   0.769055E+02   0.852085E-02   0.117063E+02   0.153873E+02   0.102102E+02   0.967965E+01   0.659802E+02
   0.664009E+02   0.404048E+02   0.133461E+03   0.803914E+02   0.118230E-01   0.117063E+02   0.153873E+02   0.908764E+01   0.967965E+01   0.637296E+02
   0.679710E+02   0.718126E+01   0.128856E+03   0.803914E+02   0.467290E-02   0.117063E+02   0.154762E+02   0.908764E+01   0.665055E+01   0.624598E+02
   0.679710E+02   0.718126E+01   0.132086E+03   0.766395E+02   0.668293E-02   0.113523E+02   0.127531E+02   0.908764E+01   0.114698E+02   0.667620E+02
   0.679710E+02   0.107373E+01   0.128405E+03   0.773177E+02   0.521228E-02   0.113081E+02   0.857697E+01   0.908764E+01   0.114698E+02   0.674670E+02
   0.679710E+02   0.107373E+01   0.130845E+03   0.773177E+02   0.521228E-02   0.113081E+02   0.857697E+01   0.908764E+01   0.114698E+02   0.679353E+02
   0.679710E+02   0.415293E+02   0.134262E+03   0.805205E+02   0.521228E-02   0.113081E+02   0.857697E+01   0.908764E+01   0.114698E+02   0.691101E+02
   0.679710E+02   0.165956E+03   0.136437E+03   0.770265E+02   0.487968E-02   0.113081E+02   0.857697E+01   0.908764E+01   0.114698E+02   0.725930E+02
   0.679710E+02   0.152732E+03   0.128858E+03   0.726393E+02   0.487968E-02   0.113081E+02   0.943697E+01   0.908764E+01   0.114698E+02   0.727664E+02
   0.679710E+02   0.138875E+03   0.132458E+03   0.742521E+02   0.487968E-02   0.939906E+01   0.791399E+01   0.908764E+01   0.105546E+02   0.729316E+02
   0.679710E+02   0.138875E+03   0.134536E+03   0.803721E+02   0.581709E-02   0.939906E+01   0.791399E+01   0.908764E+01   0.120546E+02   0.721483E+02
   0.679710E+02   0.102541E+03   0.140451E+03   0.908309E+02   0.620088E-02   0.939906E+01   0.850034E+01   0.908764E+01   0.120546E+02   0.722599E+02
   0.679710E+02   0.211735E+03   0.142610E+03   0.891171E+02   0.620088E-02   0.939906E+01   0.850034E+01   0.908764E+01   0.101882E+02   0.726691E+02
   0.679710E+02   0.233061E+03   0.143052E+03   0.880303E+02   0.272821E-02   0.939906E+01   0.850034E+01   0.908764E+01   0.121868E+02   0.726492E+02
   0.679710E+02   0.338633E+03   0.141876E+03   0.899369E+02   0.272821E-02   0.939906E+01   0.590629E+01   0.908764E+01   0.121868E+02   0.695223E+02
   0.679710E+02   0.229194E+03   0.135834E+03   0.914751E+02   0.394450E-02   0.800338E+01   0.590629E+01   0.908764E+01   0.152916E+02   0.672881E+02
   0.679710E+02   0.125831E+03   0.146796E+03   0.896880E+02   0.394450E-02   0.800338E+01   0.547046E+01   0.908764E+01   0.152916E+02   0.666986E+02
   0.679710E+02   0.125831E+03   0.147939E+03   0.882421E+02   0.697652E-03   0.984950E+01   0.547046E+01   0.908764E+01   0.152916E+02   0.675189E+02
   0.679710E+02   0.135833E+03   0.148734E+03   0.820268E+02   0.697652E-03   0.984950E+01   0.547046E+01   0.908764E+01   0.152916E+02   0.675030E+02
   0.679710E+02   0.267503E+03   0.150264E+03   0.824888E+02   0.918788E-03   0.971804E+01   0.614879E+01   0.912367E+01   0.152916E+02   0.682472E+02
