a0_min_r_1     a0_flood_r_1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.109323E+03   0.445780E+02   0.146993E-03   0.948041E+01   0.754182E+01   0.197955E+02   0.167898E+02   0.485585E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.948041E+01   0.109704E+02   0.172454E+02   0.167898E+02   0.499280E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.948041E+01   0.109704E+02   0.172454E+02   0.167898E+02   0.499280E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.948041E+01   0.109704E+02   0.172454E+02   0.167898E+02   0.499280E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.164410E+02   0.109704E+02   0.172454E+02   0.167898E+02   0.463230E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.175832E+02   0.109704E+02   0.172454E+02   0.135575E+02   0.456094E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.175832E+02   0.109704E+02   0.172454E+02   0.132846E+02   0.455732E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.151792E+02   0.952017E+01   0.172454E+02   0.132846E+02   0.477431E+02
   0.109323E+03   0.445780E+02   0.146993E-03   0.151792E+02   0.952017E+01   0.172454E+02   0.132846E+02   0.477431E+02
   0.109323E+03   0.445780E+02   0.136893E-03   0.121439E+02   0.140824E+02   0.888196E+01   0.132846E+02   0.453451E+02
   0.110274E+03   0.428713E+02   0.136893E-03   0.117879E+02   0.855623E+01   0.888196E+01   0.132846E+02   0.469612E+02
   0.110274E+03   0.428713E+02   0.136893E-03   0.117879E+02   0.855623E+01   0.888196E+01   0.132846E+02   0.469612E+02
   0.110274E+03   0.428713E+02   0.136893E-03   0.114591E+02   0.855623E+01   0.131084E+02   0.132846E+02   0.499120E+02
   0.110274E+03   0.428713E+02   0.136893E-03   0.788566E+01   0.833194E+01   0.131084E+02   0.146266E+02   0.498067E+02
   0.110591E+03   0.428713E+02   0.136893E-03   0.109405E+02   0.834823E+01   0.140910E+02   0.143372E+02   0.503989E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.127725E+02   0.834823E+01   0.143499E+02   0.150320E+02   0.495698E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.129764E+02   0.939834E+01   0.143499E+02   0.150320E+02   0.496947E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.837590E+01   0.939834E+01   0.143499E+02   0.150320E+02   0.505885E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.101870E+02   0.939834E+01   0.151057E+02   0.159650E+02   0.506449E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.101870E+02   0.685256E+01   0.170180E+02   0.182596E+02   0.483364E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.101870E+02   0.685256E+01   0.192541E+02   0.110380E+02   0.474437E+02
   0.110591E+03   0.432785E+02   0.136893E-03   0.881628E+01   0.896470E+01   0.192541E+02   0.110380E+02   0.487619E+02
   0.110591E+03   0.432785E+02   0.128663E-03   0.102490E+02   0.896470E+01   0.118634E+02   0.137176E+02   0.502556E+02
   0.110591E+03   0.432785E+02   0.128663E-03   0.102490E+02   0.896470E+01   0.161473E+02   0.137176E+02   0.505673E+02
   0.110591E+03   0.432785E+02   0.128663E-03   0.882466E+01   0.896470E+01   0.102097E+02   0.137176E+02   0.492053E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.882466E+01   0.896470E+01   0.117793E+02   0.137176E+02   0.501330E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.882466E+01   0.896470E+01   0.203732E+02   0.137176E+02   0.491436E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.882466E+01   0.896470E+01   0.168888E+02   0.117338E+02   0.498293E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.882466E+01   0.896470E+01   0.168888E+02   0.150100E+02   0.503369E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.110659E+02   0.896470E+01   0.168888E+02   0.150100E+02   0.501778E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.954460E+01   0.896470E+01   0.168888E+02   0.115365E+02   0.498284E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.954460E+01   0.579453E+01   0.168888E+02   0.115365E+02   0.466922E+02
   0.110591E+03   0.432785E+02   0.148801E-03   0.882654E+01   0.592103E+01   0.168888E+02   0.169651E+02   0.471564E+02
   0.110591E+03   0.432785E+02   0.295032E-03   0.100162E+02   0.904422E+01   0.235032E+02   0.169651E+02   0.468601E+02
   0.110591E+03   0.435171E+02   0.295032E-03   0.129452E+02   0.961032E+01   0.183316E+02   0.169651E+02   0.480049E+02
   0.110591E+03   0.435171E+02   0.295032E-03   0.129452E+02   0.119432E+02   0.183316E+02   0.177775E+02   0.471951E+02
   0.110678E+03   0.444182E+02   0.295032E-03   0.127777E+02   0.135325E+02   0.183316E+02   0.136568E+02   0.460154E+02
   0.110678E+03   0.444182E+02   0.295032E-03   0.127777E+02   0.135325E+02   0.183316E+02   0.136568E+02   0.460154E+02
   0.110678E+03   0.444182E+02   0.295032E-03   0.101919E+02   0.121857E+02   0.183316E+02   0.167575E+02   0.475003E+02
   0.109699E+03   0.444182E+02   0.295032E-03   0.101919E+02   0.121857E+02   0.202852E+02   0.167575E+02   0.477630E+02
   0.109699E+03   0.430779E+02   0.295032E-03   0.101919E+02   0.130591E+02   0.186139E+02   0.167575E+02   0.473433E+02
   0.109699E+03   0.430779E+02   0.295032E-03   0.101919E+02   0.130591E+02   0.158243E+02   0.167575E+02   0.480523E+02
   0.109699E+03   0.430779E+02   0.295032E-03   0.137787E+02   0.130591E+02   0.173780E+02   0.167575E+02   0.461424E+02
   0.109699E+03   0.430779E+02   0.295032E-03   0.121522E+02   0.130591E+02   0.173780E+02   0.169248E+02   0.470387E+02
   0.109888E+03   0.430779E+02   0.295032E-03   0.129769E+02   0.130591E+02   0.173780E+02   0.178563E+02   0.465851E+02
   0.109888E+03   0.430779E+02   0.295032E-03   0.101982E+02   0.130591E+02   0.181641E+02   0.191177E+02   0.470146E+02
   0.109888E+03   0.450202E+02   0.287759E-03   0.101982E+02   0.130591E+02   0.186607E+02   0.176378E+02   0.472480E+02
   0.109888E+03   0.450202E+02   0.287759E-03   0.101982E+02   0.134860E+02   0.186607E+02   0.180966E+02   0.468503E+02
   0.109888E+03   0.450202E+02   0.287759E-03   0.101982E+02   0.103185E+02   0.165413E+02   0.180966E+02   0.488208E+02
   0.109888E+03   0.450202E+02   0.482544E-03   0.101982E+02   0.103185E+02   0.153370E+02   0.911070E+01   0.459888E+02
   0.109888E+03   0.450202E+02   0.482544E-03   0.101982E+02   0.103185E+02   0.209075E+02   0.156372E+02   0.468525E+02
   0.109888E+03   0.450202E+02   0.658937E-03   0.914793E+01   0.103185E+02   0.209075E+02   0.156372E+02   0.456829E+02
   0.109888E+03   0.419123E+02   0.658937E-03   0.914793E+01   0.103185E+02   0.164962E+02   0.157087E+02   0.464666E+02
   0.111838E+03   0.419123E+02   0.658937E-03   0.914793E+01   0.750646E+01   0.164962E+02   0.171507E+02   0.463711E+02
   0.111838E+03   0.419123E+02   0.658937E-03   0.914793E+01   0.950415E+01   0.129576E+02   0.171507E+02   0.472178E+02
   0.111838E+03   0.419123E+02   0.500425E-03   0.132460E+02   0.950415E+01   0.129576E+02   0.171507E+02   0.471003E+02
   0.111838E+03   0.419123E+02   0.500425E-03   0.132460E+02   0.950415E+01   0.167678E+02   0.171507E+02   0.469552E+02
   0.111915E+03   0.419123E+02   0.500425E-03   0.132460E+02   0.950415E+01   0.158941E+02   0.171507E+02   0.470937E+02
   0.111915E+03   0.419123E+02   0.500425E-03   0.157826E+02   0.950415E+01   0.158941E+02   0.139418E+02   0.456680E+02
   0.111915E+03   0.419123E+02   0.500425E-03   0.134608E+02   0.103535E+02   0.158682E+02   0.139418E+02   0.472616E+02
   0.111915E+03   0.419123E+02   0.500425E-03   0.134608E+02   0.103535E+02   0.158682E+02   0.126119E+02   0.470529E+02
   0.111915E+03   0.419123E+02   0.500425E-03   0.112608E+02   0.103535E+02   0.158682E+02   0.142054E+02   0.483790E+02
   0.110740E+03   0.419123E+02   0.500425E-03   0.106623E+02   0.103535E+02   0.158682E+02   0.182747E+02   0.476693E+02
   0.110740E+03   0.419123E+02   0.500425E-03   0.106623E+02   0.881968E+01   0.138332E+02   0.182747E+02   0.477424E+02
   0.111130E+03   0.419123E+02   0.500425E-03   0.106623E+02   0.104054E+02   0.140015E+02   0.129299E+02   0.485417E+02
   0.111130E+03   0.419123E+02   0.500425E-03   0.124392E+02   0.104054E+02   0.119534E+02   0.129299E+02   0.474166E+02
   0.112745E+03   0.397088E+02   0.500425E-03   0.101605E+02   0.900378E+01   0.137961E+02   0.129299E+02   0.485767E+02
   0.112745E+03   0.397088E+02   0.500425E-03   0.101605E+02   0.900378E+01   0.137961E+02   0.131340E+02   0.486161E+02
   0.112745E+03   0.397088E+02   0.591787E-03   0.936809E+01   0.906827E+01   0.139433E+02   0.117991E+02   0.476368E+02
   0.112745E+03   0.397088E+02   0.591787E-03   0.936809E+01   0.109634E+02   0.139433E+02   0.117991E+02   0.474608E+02
   0.112745E+03   0.397088E+02   0.591787E-03   0.936809E+01   0.110623E+02   0.139433E+02   0.117991E+02   0.474302E+02
   0.112745E+03   0.397088E+02   0.611172E-03   0.936809E+01   0.809629E+01   0.161232E+02   0.177109E+02   0.469990E+02
   0.112745E+03   0.397088E+02   0.611172E-03   0.936809E+01   0.101049E+02   0.175510E+02   0.152548E+02   0.474962E+02
   0.112745E+03   0.397088E+02   0.611172E-03   0.936809E+01   0.648229E+01   0.175510E+02   0.152548E+02   0.455923E+02
   0.112745E+03   0.408174E+02   0.338169E-03   0.936809E+01   0.648229E+01   0.149931E+02   0.173771E+02   0.475284E+02
   0.112745E+03   0.408174E+02   0.338169E-03   0.936809E+01   0.648229E+01   0.149931E+02   0.173771E+02   0.475284E+02
   0.112745E+03   0.408174E+02   0.338169E-03   0.936809E+01   0.648229E+01   0.112534E+02   0.149062E+02   0.472064E+02
   0.112316E+03   0.408174E+02   0.338169E-03   0.936809E+01   0.648229E+01   0.112534E+02   0.149062E+02   0.473148E+02
   0.112316E+03   0.408174E+02   0.141237E-03   0.936809E+01   0.648229E+01   0.165589E+02   0.149062E+02   0.486729E+02
   0.112316E+03   0.408174E+02   0.141237E-03   0.936809E+01   0.648229E+01   0.222377E+02   0.149062E+02   0.465624E+02
   0.112316E+03   0.408174E+02   0.141237E-03   0.936809E+01   0.648229E+01   0.222377E+02   0.149062E+02   0.465624E+02
   0.112316E+03   0.408174E+02   0.141237E-03   0.936809E+01   0.648229E+01   0.222377E+02   0.195081E+02   0.454306E+02
   0.112482E+03   0.408174E+02   0.191858E-03   0.936809E+01   0.648229E+01   0.189123E+02   0.192025E+02   0.468094E+02
   0.112482E+03   0.408174E+02   0.191858E-03   0.936809E+01   0.648229E+01   0.189123E+02   0.192025E+02   0.468094E+02
   0.112482E+03   0.408174E+02   0.191858E-03   0.106343E+02   0.106708E+02   0.259320E+02   0.208379E+02   0.444265E+02
   0.112482E+03   0.414996E+02   0.531044E-04   0.123002E+02   0.106708E+02   0.259320E+02   0.118889E+02   0.448466E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.900267E+01   0.106708E+02   0.259320E+02   0.103922E+02   0.448735E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.129865E+02   0.117172E+02   0.228372E+02   0.107159E+02   0.453401E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.129865E+02   0.117172E+02   0.184929E+02   0.122917E+02   0.479930E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.118454E+02   0.105509E+02   0.226824E+02   0.122917E+02   0.471688E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.118454E+02   0.105509E+02   0.214697E+02   0.122917E+02   0.477540E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.989069E+01   0.105509E+02   0.216098E+02   0.122917E+02   0.482260E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.988909E+01   0.105509E+02   0.216098E+02   0.130281E+02   0.484153E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.988909E+01   0.887402E+01   0.216098E+02   0.182615E+02   0.478728E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.107619E+02   0.962935E+01   0.185353E+02   0.182615E+02   0.490610E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.107619E+02   0.962935E+01   0.190939E+02   0.182615E+02   0.488632E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.854896E+01   0.962935E+01   0.190939E+02   0.135502E+02   0.495067E+02
   0.112482E+03   0.413189E+02   0.531044E-04   0.854896E+01   0.962935E+01   0.190939E+02   0.158473E+02   0.494415E+02
   0.112482E+03   0.413189E+02   0.350122E-03   0.653024E+01   0.962935E+01   0.185928E+02   0.150660E+02   0.470700E+02
   0.112482E+03   0.413189E+02   0.350122E-03   0.782547E+01   0.962935E+01   0.185928E+02   0.150660E+02   0.484075E+02
   0.112482E+03   0.413189E+02   0.350122E-03   0.782547E+01   0.105137E+02   0.120714E+02   0.150660E+02   0.487246E+02
   0.112482E+03   0.413189E+02   0.350122E-03   0.774560E+01   0.105137E+02   0.159607E+02   0.150660E+02   0.489329E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.100638E+02   0.105137E+02   0.121331E+02   0.163563E+02   0.493320E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.100638E+02   0.105137E+02   0.164427E+02   0.201238E+02   0.482920E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.100638E+02   0.108765E+02   0.164427E+02   0.201238E+02   0.482012E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.115453E+02   0.108765E+02   0.121407E+02   0.201823E+02   0.476316E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.973810E+01   0.939533E+01   0.121407E+02   0.201823E+02   0.482372E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.973810E+01   0.939533E+01   0.161263E+02   0.201823E+02   0.484468E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.973810E+01   0.854408E+01   0.161263E+02   0.201823E+02   0.482810E+02
   0.112482E+03   0.418208E+02   0.111562E-03   0.973810E+01   0.854408E+01   0.201167E+02   0.190464E+02   0.474943E+02
   0.112482E+03   0.423065E+02   0.256475E-03   0.973810E+01   0.831436E+01   0.167998E+02   0.207031E+02   0.467936E+02
   0.112482E+03   0.423065E+02   0.647765E-03   0.973810E+01   0.876142E+01   0.186440E+02   0.207031E+02   0.446760E+02
   0.111796E+03   0.445423E+02   0.647765E-03   0.973810E+01   0.876142E+01   0.173845E+02   0.207031E+02   0.436511E+02
   0.111796E+03   0.445423E+02   0.647765E-03   0.973810E+01   0.876142E+01   0.163784E+02   0.229692E+02   0.428107E+02
   0.111705E+03   0.401122E+02   0.636482E-03   0.973810E+01   0.876142E+01   0.111229E+02   0.132562E+02   0.463803E+02
   0.111705E+03   0.401122E+02   0.418169E-03   0.127509E+02   0.873672E+01   0.134055E+02   0.132562E+02   0.473689E+02
   0.113321E+03   0.401122E+02   0.418169E-03   0.915185E+01   0.873672E+01   0.133453E+02   0.132562E+02   0.491470E+02
   0.112075E+03   0.419693E+02   0.418169E-03   0.906267E+01   0.873672E+01   0.152871E+02   0.128182E+02   0.489231E+02
   0.112075E+03   0.419693E+02   0.418169E-03   0.906267E+01   0.873672E+01   0.173471E+02   0.128182E+02   0.485370E+02
   0.112075E+03   0.419693E+02   0.418169E-03   0.906267E+01   0.127903E+02   0.173471E+02   0.137742E+02   0.477728E+02
   0.112075E+03   0.419693E+02   0.418169E-03   0.896066E+01   0.127903E+02   0.178113E+02   0.137742E+02   0.476236E+02
   0.112075E+03   0.419693E+02   0.418169E-03   0.122251E+02   0.127903E+02   0.147202E+02   0.137742E+02   0.475140E+02
   0.112798E+03   0.419693E+02   0.418169E-03   0.803936E+01   0.127903E+02   0.147202E+02   0.137742E+02   0.469517E+02
   0.110864E+03   0.419693E+02   0.418169E-03   0.803936E+01   0.159772E+02   0.121493E+02   0.138765E+02   0.453282E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.965946E+01   0.159772E+02   0.179275E+02   0.193233E+02   0.446325E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.105140E+02   0.585587E+01   0.179275E+02   0.129389E+02   0.456296E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.105140E+02   0.903341E+01   0.178151E+02   0.129389E+02   0.486805E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.130530E+02   0.903341E+01   0.178151E+02   0.129389E+02   0.476082E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.130530E+02   0.107179E+02   0.178151E+02   0.129389E+02   0.475063E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.130530E+02   0.107179E+02   0.178151E+02   0.129389E+02   0.475063E+02
   0.110864E+03   0.428336E+02   0.418169E-03   0.130530E+02   0.104980E+02   0.195313E+02   0.154033E+02   0.470544E+02
   0.110190E+03   0.428336E+02   0.418169E-03   0.101919E+02   0.104980E+02   0.195313E+02   0.154033E+02   0.479883E+02
   0.110190E+03   0.428336E+02   0.418169E-03   0.101919E+02   0.104980E+02   0.175485E+02   0.145186E+02   0.487132E+02
   0.110190E+03   0.428336E+02   0.418169E-03   0.105268E+02   0.104980E+02   0.175485E+02   0.106618E+02   0.475178E+02
   0.110190E+03   0.429372E+02   0.418169E-03   0.999903E+01   0.104980E+02   0.175485E+02   0.106618E+02   0.476577E+02
   0.110190E+03   0.429372E+02   0.375508E-03   0.999903E+01   0.104980E+02   0.149797E+02   0.145548E+02   0.495166E+02
   0.111048E+03   0.429372E+02   0.375508E-03   0.102853E+02   0.104980E+02   0.149797E+02   0.131907E+02   0.494483E+02
   0.111048E+03   0.429372E+02   0.375508E-03   0.102853E+02   0.701405E+01   0.149797E+02   0.131907E+02   0.483087E+02
   0.111048E+03   0.429372E+02   0.375508E-03   0.102853E+02   0.123958E+02   0.145818E+02   0.152275E+02   0.488121E+02
   0.111048E+03   0.429372E+02   0.375508E-03   0.102853E+02   0.123958E+02   0.145818E+02   0.152275E+02   0.488121E+02
   0.111048E+03   0.429372E+02   0.375508E-03   0.102853E+02   0.112770E+02   0.943236E+01   0.152275E+02   0.470582E+02
   0.111048E+03   0.429372E+02   0.375508E-03   0.102853E+02   0.129116E+02   0.123424E+02   0.127467E+02   0.480825E+02
   0.111048E+03   0.409601E+02   0.407238E-03   0.102853E+02   0.129116E+02   0.153486E+02   0.126202E+02   0.473094E+02
   0.111048E+03   0.409601E+02   0.407238E-03   0.109826E+02   0.129116E+02   0.151771E+02   0.151569E+02   0.473486E+02
   0.111048E+03   0.409601E+02   0.407238E-03   0.102453E+02   0.129116E+02   0.152384E+02   0.151569E+02   0.475151E+02
   0.111048E+03   0.409601E+02   0.407238E-03   0.102453E+02   0.129116E+02   0.156463E+02   0.151569E+02   0.474696E+02
   0.111048E+03   0.399169E+02   0.407238E-03   0.102453E+02   0.129116E+02   0.156463E+02   0.151569E+02   0.457591E+02
   0.111048E+03   0.399169E+02   0.407238E-03   0.102453E+02   0.129116E+02   0.156463E+02   0.201795E+02   0.443745E+02
   0.114030E+03   0.399169E+02   0.407238E-03   0.102453E+02   0.837598E+01   0.156463E+02   0.201795E+02   0.472799E+02
   0.114030E+03   0.399169E+02   0.407238E-03   0.873578E+01   0.837598E+01   0.155992E+02   0.183871E+02   0.478990E+02
   0.114030E+03   0.399169E+02   0.407238E-03   0.132794E+02   0.795308E+01   0.155992E+02   0.183871E+02   0.464917E+02
   0.114030E+03   0.399169E+02   0.407238E-03   0.132794E+02   0.795308E+01   0.159057E+02   0.183871E+02   0.464484E+02
   0.114030E+03   0.399169E+02   0.407238E-03   0.124423E+02   0.107620E+02   0.159057E+02   0.165823E+02   0.477038E+02
   0.114030E+03   0.399169E+02   0.407238E-03   0.123314E+02   0.142396E+02   0.159057E+02   0.165823E+02   0.459866E+02
   0.114583E+03   0.399169E+02   0.321332E-03   0.921697E+01   0.149099E+02   0.139677E+02   0.195565E+02   0.448841E+02
   0.114583E+03   0.383245E+02   0.321332E-03   0.921697E+01   0.149099E+02   0.139677E+02   0.195565E+02   0.465057E+02
   0.114583E+03   0.383245E+02   0.321332E-03   0.921697E+01   0.149099E+02   0.139677E+02   0.195565E+02   0.465057E+02
   0.114583E+03   0.387067E+02   0.321332E-03   0.921697E+01   0.907095E+01   0.141040E+02   0.195565E+02   0.487336E+02
